,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,6304,6927,5702,6520,7999,7109,6555,6932,7692,7963,8796,6164,5387,3408,2450,2470,2657,3133,3430,3280,2814,Upgrade
1,Market Cap Growth,-2.56%,-2.56%,-13.02%,-5.94%,3.99%,-10.73%,-25.48%,12.46%,42.78%,133.69%,259.07%,149.57%,102.77%,8.78%,-28.59%,-24.70%,-5.57%,10.59%,19.13%,6.76%,29.29%,Upgrade
2,Enterprise Value,10297,10870,9570,10390,11869,10660,9731,9194,9954,9922,10488,7085,6308,4375,3321,2863,3050,3146,3438,3287,3170,Upgrade
3,Last Close Price,12.55,13.75,11.31,13.55,16.62,14.76,13.59,14.61,16.21,16.78,18.53,12.96,11.33,7.05,6.51,6.56,7.06,8.32,9.09,8.69,7.46,Upgrade
4,PE Ratio,-,-215.62,-55.16,-34.95,-,-,-,71.13,-,33.03,50.75,59.31,-,47.41,33.48,34.82,-,47.84,56.26,55.54,-,Upgrade
5,Forward PE,-,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,22.94,Upgrade
6,PS Ratio,1.01,1.12,0.85,0.95,1.14,1.02,0.93,0.98,1.10,1.18,1.40,1.04,0.99,0.70,0.57,0.66,0.73,0.88,1.03,1.13,1.16,Upgrade
7,PB Ratio,2.79,2.57,2.12,2.45,3.02,2.91,2.70,2.83,3.17,3.15,3.70,2.72,2.43,1.54,1.50,1.54,1.77,2.09,2.35,2.30,2.01,Upgrade
8,P/TBV Ratio,3.61,3.61,2.96,3.49,4.29,4.26,3.95,4.11,4.58,4.42,5.31,3.96,3.55,2.24,2.59,2.38,2.61,3.04,3.43,3.40,2.97,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-12.15,-,15.88,22.71,31.21,-,-,-,4.98,Upgrade
10,P/OCF Ratio,90.67,-,91.63,-43.45,113.17,-,-,17.28,212.90,32.00,-,-,23.52,-,4.18,4.81,6.53,-,3.15,3.38,3.77,Upgrade
11,EV/Sales Ratio,1.66,1.75,1.43,1.52,1.70,1.52,1.38,1.30,1.42,1.47,1.66,1.19,1.16,0.90,0.77,0.76,0.84,0.88,1.04,1.14,1.31,Upgrade
12,EV/EBITDA Ratio,23.19,29.89,32.96,55.86,-,74.14,36.93,24.68,-,20.15,26.00,22.42,21.98,17.65,14.04,12.73,14.78,17.39,19.60,21.49,-,Upgrade
13,EV/EBIT Ratio,65.24,68.94,96.25,855.51,-,-182503.42,74.27,36.81,-,25.29,33.89,30.25,29.83,24.52,19.28,17.41,-,24.05,26.48,28.69,-,Upgrade
14,EV/FCF Ratio,-27.65,-,-,-,-,-,-,-,-,-,-,-,-14.23,-,21.52,26.32,35.83,-,-,-,5.61,Upgrade
15,Debt / Equity Ratio,1.52,1.52,1.45,1.48,1.37,1.62,1.48,1.33,1.26,0.90,0.86,0.76,0.66,0.51,0.68,0.54,0.42,0.36,0.24,0.12,0.13,Upgrade
16,Debt / EBITDA Ratio,9.23,8.79,4.94,11.47,31.07,22.79,9.63,10.86,-,3.48,2.57,4.39,6.07,3.83,2.92,3.11,15.48,2.13,1.06,0.81,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-3.31,-,7.25,7.98,7.51,-,-,-,0.31,Upgrade
18,Asset Turnover,0.67,0.74,0.60,0.76,0.92,0.90,0.79,0.95,1.25,1.26,1.10,1.14,1.36,1.44,1.06,1.05,1.28,1.22,1.17,1.11,Upgrade,
19,Inventory Turnover,1.98,1.86,1.92,1.61,2.26,2.66,2.65,2.40,3.61,4.91,4.61,4.09,4.77,6.03,6.19,4.68,4.91,5.61,5.47,4.39,4.05,Upgrade
