,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,529.26,397.94,512.03,796.09,497.68,444.24,467.29,503.83,386.96,460.2,403.86,572.95,535.39,488.19,354.43,500.61,338.29,530.68,354.57,348.22,Upgrade
1,Trading Asset Securities,15.48,0.16,0.21,0.21,15.61,0.05,17.76,18.55,5.05,15.95,13.11,46.21,35.04,20.61,3.09,60.34,72.01,63.4,65.5,77.37,Upgrade
2,Cash & Short-Term Investments,544.73,398.1,512.24,796.3,513.29,444.29,485.05,522.38,392.01,476.15,416.97,619.16,570.43,508.8,357.52,560.95,410.3,594.08,420.07,425.59,Upgrade
3,Cash Growth,6.13%,-10.40%,5.61%,52.44%,30.94%,-6.69%,16.33%,-15.63%,-31.28%,-6.42%,16.63%,10.38%,39.03%,-14.35%,-14.89%,31.80%,42.44%,91.07%,85.20%,-23.00%,Upgrade
4,Accounts Receivable,616.65,684.39,550.25,440.04,792.99,591.32,528.21,470,1185,973.23,701.23,555.17,905.34,763.85,697.08,595.9,815.68,656.34,572.11,417.66,Upgrade
5,Other Receivables,25.71,47.84,46.94,44.22,48.89,4.41,34.14,35.14,43.85,2.62,39.94,2.76,42.66,27.15,12.99,10.36,74.72,46.18,12.58,2.43,Upgrade
6,Receivables,642.36,732.22,597.19,484.26,841.87,595.73,562.34,505.14,1229,975.84,741.16,557.96,948,791,710.07,606.26,890.4,702.51,584.69,420.16,Upgrade
7,Inventory,2883,2827,3141,2977,2799,2609,2407,2278,1443,1423,1346,1201,957.13,932.16,784.86,633.53,676.67,605.55,570.76,753.39,Upgrade
8,Prepaid Expenses,-,0.41,-,0.15,-,0.14,-,0.45,-,0,-,0.01,-,0,-,0,-,-,-,-,Upgrade
9,Other Current Assets,85.87,107.18,116.98,155.84,201.99,187.18,257.66,273.03,264.64,239.11,201.27,182.91,198.04,184,239.11,193.3,160.64,155.74,259.21,79.01,Upgrade
10,Total Current Assets,4156,4065,4368,4414,4356,3837,3712,3579,3329,3114,2706,2561,2674,2416,2092,1994,2138,2058,1835,1678,Upgrade
11,"Property, Plant & Equipment",4134,4104,4069,4058,3804,3712,3494,3449,2793,2460,2334,2054,1627,1431,1014,976.09,825.7,768.68,742.75,754.29,Upgrade
12,Long-Term Investments,71.46,69.7,67.87,70.75,54.58,53.97,53.55,53.78,50.17,48.63,45.44,45.7,43.51,43.08,43.16,40.5,40.59,39.89,47.89,53.02,Upgrade
13,Goodwill,116.93,116.93,116.93,116.93,116.93,117.02,116.97,116.93,116.93,116.93,116.93,116.93,113.07,113.07,25.16,25.16,25.16,25.16,25.16,25.16,Upgrade
14,Other Intangible Assets,222.78,225.55,233.69,230.75,231.05,233.89,236.59,239.26,223.28,212.29,214.27,216.01,218.12,219.88,175.53,176.95,176.45,174.3,175.6,172.26,Upgrade
15,Long-Term Deferred Tax Assets,104.75,93.94,101.78,93.29,72.39,63.48,53.6,44.58,63.81,57.76,46.86,32.27,36.05,33.54,31.15,28.22,28.9,21.06,20.2,18.89,Upgrade
16,Long-Term Deferred Charges,15.74,14.24,16.49,17.26,28.89,22.79,18.2,17.46,12.07,11.79,8.96,7.77,6.99,4.92,33.49,21.8,16.72,13.35,12.79,13.43,Upgrade
17,Other Long-Term Assets,91.4,86.07,89.94,74.23,163.76,152.27,115.73,123.9,99.48,91.61,94.04,95.89,137.55,132.66,435.11,40.29,24.56,54.98,21.74,11.16,Upgrade
