,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5390,3787,3381,3616,4373,3935,4231,4404,4519,5217,6434,6923,5448,5268,2625,2302,2142,2055,2051,2098,2253,Upgrade
1,Market Cap Growth,-3.78%,-3.78%,-20.11%,-17.90%,-3.22%,-24.56%,-34.23%,-36.38%,-17.06%,-0.98%,145.07%,200.78%,154.33%,156.38%,28.03%,9.70%,-4.93%,-7.34%,-19.81%,-20.90%,5.59%,Upgrade
2,Enterprise Value,4836,3197,2770,3575,4332,3901,4258,4100,4215,4984,6264,6775,5300,5170,2582,2272,2112,2038,2038,1950,2105,Upgrade
3,Last Close Price,15.80,11.10,9.90,10.58,12.80,13.39,14.40,14.90,15.29,17.65,21.76,23.31,18.35,17.74,8.84,7.67,7.14,6.85,6.78,6.91,7.42,Upgrade
4,PE Ratio,76.27,57.91,73.45,92.24,165.33,-821.96,366.25,-,-,13.20,14.86,18.63,18.55,25.64,20.26,29.32,38.88,-,81.67,-,30.13,Upgrade
5,PS Ratio,2.23,1.69,1.52,1.64,1.99,1.69,1.70,1.67,1.58,1.64,2.14,2.43,2.14,2.72,1.53,1.52,1.55,1.61,1.53,1.51,1.48,Upgrade
6,PB Ratio,2.28,1.45,1.32,1.42,1.72,2.01,2.18,2.28,2.34,2.69,3.38,3.78,2.56,3.28,1.73,1.58,1.48,1.48,1.46,1.49,1.59,Upgrade
7,P/TBV Ratio,1.69,1.69,1.54,1.65,2.00,2.44,2.65,2.75,2.81,2.91,3.67,4.14,2.97,3.61,1.89,1.72,1.61,1.62,1.61,1.64,1.75,Upgrade
8,P/FCF Ratio,99.05,-,-,19.99,35.96,-,30.52,-,28.31,24.00,30.54,31.27,30.14,43.98,39.10,-,-66.54,-21.01,-14.86,-,-,Upgrade
