,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,5.53,5.53,10.19,10.19,7.94,-,17.12,-,19.11,-,27.18,-,24.13,-,10.27,-,11.1,-,16.94,-,Upgrade
1,Short-Term Investments,0.73,0.73,0.67,0.67,-,-,2.79,-,-,-,0.25,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,6.25,6.25,10.86,10.86,7.94,19.91,19.91,19.11,19.11,27.42,27.42,-,24.13,10.27,10.27,-,11.1,16.94,16.94,-,Upgrade
3,Cash Growth,-21.23%,-68.59%,-45.47%,-43.20%,-58.47%,-27.40%,-27.40%,-,-20.78%,166.92%,166.92%,-,117.45%,-39.34%,-39.34%,-,-58.01%,-57.09%,-57.09%,-,Upgrade
4,Accounts Receivable,21.22,21.22,9.76,9.76,13.92,-,11.04,-,31.89,-,18.86,-,31.56,-,21.88,-,15.36,-,11.81,-,Upgrade
5,Other Receivables,6.25,6.25,5.94,5.94,6.59,-,9.45,-,4.73,-,3.83,-,0.69,-,2.95,-,2.93,-,2.49,-,Upgrade
6,Receivables,27.47,27.47,15.69,15.69,20.51,-,20.49,-,36.62,-,22.7,-,32.24,-,24.83,-,18.3,-,14.3,-,Upgrade
7,Inventory,0.57,0.57,0.11,0.11,1.78,-,1.12,-,1.51,-,1.25,-,3.17,-,-,-,0.58,-,0.23,-,Upgrade
8,Prepaid Expenses,1.09,1.09,0.32,0.32,0.37,-,0.43,-,0.94,-,0.25,-,-,-,0.33,-,0.08,-,2.63,-,Upgrade
9,Other Current Assets,8.64,8.64,8.87,8.87,10.15,-,9.92,-,12.45,-,20.64,-,23.83,-,21.28,-,20.98,-,7.32,-,Upgrade
10,Total Current Assets,44.03,44.03,35.84,35.84,40.74,-,51.86,-,70.63,-,72.26,-,83.37,-,56.71,-,51.04,-,41.41,-,Upgrade
11,"Property, Plant & Equipment",22.8,22.8,24.1,24.1,24.73,-,16.06,-,0.53,-,0.76,-,1.21,-,8.16,-,10.5,-,11.55,-,Upgrade
12,Long-Term Deferred Tax Assets,0.09,0.09,-,-,-,-,0.02,-,0.04,-,0.03,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,0.21,-,1.5,-,0.9,-,-,-,-,-,-,-,-,-,Upgrade
14,Total Assets,66.93,66.93,59.94,59.94,65.48,-,68.15,-,72.7,-,73.95,-,84.57,-,64.88,-,61.54,-,52.96,-,Upgrade
15,Accounts Payable,16.54,16.54,7.31,7.31,6.99,-,5.05,-,13.11,-,2.56,-,13.08,-,5.62,-,5.91,-,3.77,-,Upgrade
16,Accrued Expenses,-,-,1.52,1.52,-,-,1.7,-,-,-,2.49,-,12.96,-,2.7,-,-,-,2.63,-,Upgrade
17,Short-Term Debt,22.67,22.67,24.56,24.56,20.43,-,21.29,-,6.58,-,12.71,-,18.55,-,26.21,-,17.85,-,6.74,-,Upgrade
18,Current Portion of Leases,0.36,0.36,0.36,0.36,0.23,-,0.05,-,0.64,-,1.2,-,0.1,-,0.13,-,0.13,-,0.25,-,Upgrade
19,Current Unearned Revenue,5.77,5.77,8.18,8.18,7.89,-,5.56,-,6.82,-,14.75,-,16.3,-,10.43,-,4.97,-,1.92,-,Upgrade
20,Other Current Liabilities,3.09,3.09,0.98,0.98,3.29,-,0.72,-,1.65,-,1.67,-,3.51,-,0.03,-,3.39,-,1.1,-,Upgrade
21,Total Current Liabilities,48.43,48.43,42.91,42.91,38.82,-,34.38,-,28.8,-,35.37,-,64.5,-,45.11,-,32.25,-,16.42,-,Upgrade
22,Long-Term Leases,0.52,0.52,0.66,0.66,0.64,-,0.05,-,0.07,-,-,-,-,-,0.04,-,0.1,-,0.11,-,Upgrade
23,Long-Term Deferred Tax Liabilities,-,-,0.18,0.18,1.42,-,-,-,-,-,-,-,0.17,-,0.34,-,0.31,-,0.38,-,Upgrade
24,Total Liabilities,48.95,48.95,43.74,43.74,40.88,-,34.43,-,28.87,-,35.37,-,64.67,-,45.49,-,32.65,-,16.92,-,Upgrade
25,Common Stock,4,4,4,4,4,-,4,-,4,-,4,-,4,-,4,-,4,-,4,-,Upgrade
26,Additional Paid-In Capital,43.24,43.24,43.24,43.24,43.24,-,43.24,-,43.24,-,43.24,-,43.24,-,43.24,-,43.24,-,43.24,-,Upgrade
27,Retained Earnings,-29.01,-29.01,-31.18,-31.18,-22.77,-,-13.58,-,-3.55,-,-8.63,-,-27.32,-,-27.84,-,-18.35,-,-11.15,-,Upgrade
