,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,4356,4580,4657,4820,5405,5604,5958,7066,6858,6886,9028,Upgrade
1,Market Cap Growth,-4.99%,-4.99%,-13.84%,-13.99%,-9.28%,-20.68%,-13.13%,2.62%,-24.04%,-32.39%,-3.83%,Upgrade
2,Enterprise Value,7356,7524,7609,7761,8136,7160,7541,7949,8144,7561,9640,Upgrade
3,Last Close Price,8.56,9.00,8.92,9.10,9.96,10.33,10.77,12.77,12.21,12.26,15.76,Upgrade
4,PE Ratio,10.85,11.80,11.59,8.36,9.84,16.92,24.31,3.58,3.60,-,14.91,Upgrade
5,Forward PE,-,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,Upgrade
6,PS Ratio,0.52,0.56,0.59,0.65,0.82,0.83,0.83,1.08,1.11,0.97,1.11,Upgrade
7,PB Ratio,0.27,0.28,0.28,0.30,0.34,0.43,0.44,0.54,0.52,0.64,0.82,Upgrade
8,P/TBV Ratio,0.29,0.29,0.29,0.31,0.35,0.45,0.45,0.56,0.54,0.67,0.86,Upgrade
9,P/FCF Ratio,12.86,13.52,18.72,9.78,-44.52,-,-61.13,-,-,-,14.86,Upgrade
10,P/OCF Ratio,2.95,2.95,3.41,3.10,6.36,-,4.51,7.39,5.72,5.43,6.27,Upgrade
11,EV/Sales Ratio,0.90,0.92,0.96,1.04,1.23,1.06,1.05,1.22,1.32,1.06,1.19,Upgrade
12,EV/EBITDA Ratio,4.97,5.24,5.92,7.95,17.87,10.89,7.33,23.60,-,13.17,7.59,Upgrade
13,EV/EBIT Ratio,21.86,25.32,48.06,-,-,-,431.35,-,-,-,31.15,Upgrade
14,EV/FCF Ratio,21.72,22.21,30.58,15.74,-67.02,-,-77.37,-,-,-,15.87,Upgrade
15,Debt / Equity Ratio,0.28,0.28,0.28,0.31,0.31,0.31,0.23,0.24,0.23,0.31,0.25,Upgrade
16,Debt / FCF Ratio,13.49,13.49,18.67,10.17,-40.98,-,-32.21,-,-,-,4.47,Upgrade
17,Return on Capital Employed (ROCE),1.42%,1.42%,0.75%,-,-,-,0.10%,-,-,-,2.04%,Upgrade
18,Earnings Yield,8.91%,8.48%,8.63%,11.96%,10.16%,5.91%,4.11%,27.97%,27.76%,3.65%,6.70%,Upgrade
19,FCF Yield,7.78%,7.40%,5.34%,10.23%,-2.25%,-4.10%,-1.64%,-5.66%,-1.08%,4.66%,6.73%,Upgrade
20,Dividend Yield,5.71%,-,8.97%,3.30%,-,-,-,-,-,-,6.34%,Upgrade
21,Buyback Yield / Dilution,-3.64%,-4.12%,-3.17%,-2.04%,-2.04%,-1.67%,-1.67%,-2.43%,-2.85%,-2.77%,-2.82%,Upgrade
22,Total Shareholder Return,2.06%,-4.12%,5.80%,1.26%,-2.04%,-1.67%,-1.67%,-2.43%,-2.85%,-2.77%,3.52%,Upgrade
