,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15281,16931,17144,19590,18156,21749,22882,27712,30263,25869,34214,35248,45421,46031,49299,34037,33695,22377,15589,12979,14755,Upgrade
1,Market Cap Growth,-22.15%,-22.15%,-25.08%,-29.31%,-40.00%,-15.92%,-33.12%,-21.38%,-33.37%,-43.80%,-30.60%,3.56%,34.80%,105.71%,216.23%,162.25%,128.36%,131.24%,49.08%,7.77%,44.44%,Upgrade
2,Enterprise Value,27451,27903,27358,26906,25473,27396,27566,30354,32904,26736,32437,33782,43954,45857,49691,35842,35500,25209,17560,15935,17711,Upgrade
3,Last Close Price,5.71,6.37,6.11,7.00,6.48,7.77,7.93,9.59,10.48,8.88,11.73,11.39,14.67,14.87,15.93,10.87,10.76,7.14,4.98,3.86,4.38,Upgrade
4,PE Ratio,12.69,-,8.95,9.42,10.37,16.58,25.86,30.54,22.98,14.26,11.01,9.08,10.71,10.77,14.00,13.43,18.57,13.69,11.68,10.00,10.96,Upgrade
5,Forward PE,126.89,14.48,8.10,7.90,9.06,9.36,9.69,17.98,22.33,15.32,9.64,7.88,9.27,8.23,11.82,10.82,14.55,14.17,10.44,9.17,10.87,Upgrade
6,PS Ratio,0.94,1.05,1.03,1.19,1.16,1.48,1.67,2.07,2.27,1.89,2.38,2.38,3.09,3.31,3.89,3.02,3.49,2.40,1.73,1.48,1.59,Upgrade
7,PB Ratio,1.13,1.14,1.09,1.28,1.22,1.63,1.68,2.12,2.34,2.04,2.77,2.49,3.36,3.66,4.44,3.26,3.54,2.54,1.93,1.53,1.79,Upgrade
8,P/TBV Ratio,1.49,1.49,1.41,1.65,1.59,1.97,2.02,2.57,2.80,2.39,3.17,2.80,3.81,4.09,5.02,3.68,4.00,2.89,2.22,1.74,2.00,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,12.52,10.98,13.42,11.36,17.14,13.96,13.45,-,11.42,Upgrade
10,P/OCF Ratio,17.69,17.69,15.04,-,11.77,17.51,68.72,-,53.32,-,10.43,-,8.95,8.49,9.98,8.05,10.81,8.52,7.62,-,7.31,Upgrade
11,EV/Sales Ratio,1.71,1.73,1.64,1.64,1.62,1.87,2.01,2.27,2.47,1.95,2.26,2.28,2.99,3.30,3.92,3.18,3.68,2.70,1.94,1.82,1.90,Upgrade
12,EV/EBITDA Ratio,9.23,9.34,7.35,6.98,7.64,11.02,14.12,16.00,14.07,8.62,7.08,6.18,7.46,7.75,9.82,9.08,11.26,8.84,6.98,6.39,7.10,Upgrade
13,EV/EBIT Ratio,17.17,-,10.97,10.01,11.50,19.41,30.72,34.36,-,12.59,8.98,7.49,8.89,9.21,12.06,11.89,15.99,13.12,10.97,10.08,11.09,Upgrade
14,EV/FCF Ratio,-7.94,-,-,-,-,-,-,-,-,-,-,-,12.12,10.94,13.53,11.96,18.05,15.72,15.15,-,13.70,Upgrade
15,Debt / Equity Ratio,0.97,0.97,0.84,0.80,0.71,0.71,0.66,0.58,0.49,0.45,0.37,0.24,0.21,0.22,0.24,0.20,0.22,0.27,0.42,0.35,0.29,Upgrade
16,Debt / EBITDA Ratio,4.81,14.65,4.05,3.32,2.57,2.43,2.38,4.66,8.71,3.23,1.31,1.02,0.75,0.36,0.38,0.40,0.54,0.56,1.32,1.53,0.91,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,0.78,0.65,0.73,0.69,1.05,1.50,2.96,-,1.83,Upgrade
18,Asset Turnover,0.42,0.47,0.47,0.59,0.60,0.55,0.50,0.59,0.60,0.63,0.58,0.78,0.89,0.96,0.79,0.88,0.80,0.71,0.38,0.85,Upgrade,
19,Inventory Turnover,5.34,4.65,4.46,4.87,6.73,5.10,4.41,5.45,6.10,4.51,4.13,3.47,4.93,3.80,4.40,3.82,5.61,3.96,4.06,2.41,6.28,Upgrade
20,Quick Ratio,0.73,0.73,0.75,0.80,0.85,0.74,0.90,0.84,0.83,0.92,0.94,1.54,1.26,1.25,0.92,0.54,0.42,0.27,0.27,0.32,0.34,Upgrade
21,Current Ratio,1.28,1.28,1.30,1.38,1.35,1.29,1.47,1.41,1.34,1.55,1.56,2.32,1.90,1.93,1.49,1.08,0.89,0.81,0.81,0.93,0.81,Upgrade
22,Return on Equity (ROE),-4.58%,10.14%,12.43%,13.40%,17.65%,16.15%,3.47%,2.12%,5.57%,16.90%,15.08%,17.09%,49.39%,49.24%,35.24%,25.95%,33.59%,16.67%,7.67%,20.90%,Upgrade,
23,Return on Assets (ROA),-0.43%,3.23%,4.72%,5.88%,6.32%,5.89%,1.45%,-0.97%,2.31%,7.22%,7.12%,8.61%,23.51%,23.41%,17.55%,12.80%,15.14%,7.34%,4.59%,8.00%,Upgrade,
24,Return on Capital (ROIC),-0.52%,3.93%,5.82%,7.35%,7.91%,7.37%,1.83%,-1.22%,2.89%,9.01%,8.93%,10.87%,29.06%,28.90%,21.70%,15.76%,18.41%,9.02%,5.70%,9.69%,Upgrade,
25,Return on Capital Employed (ROCE),5.81%,-,9.19%,10.12%,8.79%,6.22%,4.03%,4.39%,-,11.90%,21.72%,25.42%,30.14%,32.69%,30.96%,26.11%,21.00%,19.00%,16.30%,15.45%,16.01%,Upgrade
26,Earnings Yield,7.90%,7.13%,11.17%,10.62%,9.64%,6.03%,3.87%,3.27%,4.35%,7.01%,9.08%,11.01%,9.34%,9.28%,7.14%,7.44%,5.38%,7.31%,8.56%,10.00%,9.12%,Upgrade
27,FCF Yield,-22.63%,-20.42%,-22.61%,-21.16%,-21.12%,-18.45%,-22.44%,-16.00%,-11.94%,-7.25%,3.76%,7.48%,7.98%,9.11%,7.45%,8.80%,5.84%,7.17%,7.43%,6.78%,8.76%,Upgrade
28,Dividend Yield,5.73%,-,-,-,5.09%,-,-,-,2.39%,-,-,-,5.45%,-,-,-,3.25%,-,-,-,6.84%,Upgrade
29,Payout Ratio,96.38%,-,21.53%,13.71%,13.83%,122.01%,9.83%,41.70%,30.45%,15.72%,389.03%,2.69%,2.25%,0.98%,71.02%,2.22%,3.93%,5.82%,244.80%,13.70%,8.62%,Upgrade
30,Buyback Yield / Dilution,0.42%,4.30%,0.42%,-1.58%,-2.52%,-3.04%,0.97%,2.02%,0.49%,3.81%,-0.48%,-1.89%,-3.90%,-1.70%,-2.83%,-0.06%,-3.12%,-1.63%,3.52%,-1.85%,2.92%,Upgrade
31,Total Shareholder Return,6.15%,4.30%,0.42%,-1.58%,2.57%,-3.04%,0.97%,2.02%,2.87%,3.81%,-0.48%,-1.89%,1.55%,-1.70%,-2.83%,-0.06%,0.14%,-1.63%,3.52%,-1.85%,9.76%,Upgrade
