,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2823,3261,3402,3692,2537,3682,3217,3326,3445,3910,4593,4434,3788,2658,1451,909.85,441.91,555.76,592.03,488.36,Upgrade
1,Trading Asset Securities,641.5,291.45,0.39,-,-,-,-,-,-,-,800,820,480,260,280,280,228,110,470,250,Upgrade
2,Cash & Short-Term Investments,3464,3552,3403,3692,2537,3682,3217,3326,3445,3910,5393,5254,4268,2918,1731,1190,669.91,665.76,1062,738.36,Upgrade
3,Cash Growth,36.54%,-3.51%,5.78%,10.98%,-26.36%,-5.85%,-40.35%,-36.68%,-19.27%,34.03%,211.49%,341.54%,537.06%,338.22%,63.02%,61.15%,151.71%,39.31%,6.38%,69.80%,Upgrade
4,Accounts Receivable,2241,2180,2193,1876,1811,1509,1566,1276,973.09,682.21,559.86,299.65,415.66,335.28,341.11,271.75,299.89,287.3,206.82,157.26,Upgrade
5,Other Receivables,74.99,152.94,65.37,140.01,64.29,229.83,60.93,163.5,66.21,92.91,42.54,162.85,49.79,140.81,38.21,110.1,25.79,155.16,38.5,149.3,Upgrade
6,Receivables,2316,2337,2258,2018,1875,1739,1627,1440,1039,775.13,602.41,462.5,465.45,476.09,379.32,381.85,325.68,442.45,245.32,306.56,Upgrade
7,Inventory,2862,2977,2674,2013,1893,2974,2023,1959,2189,2846,2013,2614,1597,1981,1297,1660,1063,2064,1563,1327,Upgrade
8,Prepaid Expenses,-,197.46,-,186.22,-,114.34,-,51.01,-,1.05,-,2.71,-,0.14,-,2.55,-,7.68,-,7.32,Upgrade
9,Other Current Assets,1526,1176,1443,1145,1341,317.14,1300,945.12,931.9,227.29,1003,266.51,974.26,122.8,847.97,78.25,886.86,104.87,915.85,126.28,Upgrade
