,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,12779,13592,14857,16719,25376,30508,34447,42485,30552,18469,22963,Upgrade
1,Market Cap Growth,-38.36%,-18.70%,-41.45%,-45.20%,-26.33%,-28.19%,12.75%,130.03%,33.05%,-23.31%,15.89%,Upgrade
2,Enterprise Value,20441,17891,21038,19786,33533,31600,45057,50399,40389,26585,32242,Upgrade
3,Last Close Price,7.07,7.41,7.47,8.31,12.14,14.33,15.73,14.06,10.05,5.99,7.65,Upgrade
4,PE Ratio,10.52,16.35,-,45.48,-,4.40,4.34,12.57,-,8.92,6.06,Upgrade
5,Forward PE,8.43,8.37,12.17,7.38,8.26,9.59,12.80,23.41,17.10,14.60,15.69,Upgrade
6,PS Ratio,0.26,0.53,-,0.72,-,0.33,0.44,1.23,-,0.43,0.56,Upgrade
7,PB Ratio,0.82,0.73,0.74,0.79,1.19,1.42,1.39,1.20,0.94,0.66,0.85,Upgrade
8,P/TBV Ratio,1.29,1.29,1.26,1.32,2.02,2.56,2.06,1.68,1.35,0.94,1.26,Upgrade
9,P/FCF Ratio,6.04,20.86,-,23.14,-,7.41,8.33,31.84,-,5.36,15.08,Upgrade
10,P/OCF Ratio,4.93,14.34,-,14.71,-,5.02,5.97,21.54,-,4.06,7.17,Upgrade
11,PEG Ratio,-,-,-,-,4.13,1.37,6.40,7.80,1.71,7.30,2.62,Upgrade
12,EV/Sales Ratio,0.41,0.70,-,0.85,-,0.34,0.57,1.45,-,0.62,0.78,Upgrade
13,EV/EBITDA Ratio,4.39,11.58,-,13.72,-,3.96,7.03,21.48,-,6.95,9.17,Upgrade
14,EV/EBIT Ratio,8.23,14.92,-,18.46,-,4.57,8.38,26.41,-,9.39,12.59,Upgrade
15,EV/FCF Ratio,9.67,27.46,-,27.38,-,7.67,10.89,37.77,-,7.72,21.18,Upgrade
16,Debt / Equity Ratio,0.60,0.60,0.54,0.53,0.55,0.66,0.41,0.39,0.42,0.45,0.45,Upgrade
17,Debt / FCF Ratio,5.30,17.19,-,15.56,-,3.46,2.44,10.36,-,3.66,7.94,Upgrade
18,Return on Capital Employed (ROCE),8.72%,4.51%,-,3.69%,-,21.39%,17.73%,4.38%,-,7.67%,6.70%,Upgrade
19,Earnings Yield,9.72%,6.21%,-,2.20%,-,22.73%,23.05%,7.96%,-,11.22%,16.50%,Upgrade
20,FCF Yield,16.54%,4.79%,-,4.32%,-,13.50%,12.01%,3.14%,-,18.65%,6.63%,Upgrade
21,Dividend Yield,3.25%,1.35%,-,1.08%,-,5.44%,4.52%,1.50%,-,4.84%,3.53%,Upgrade
22,Buyback Yield / Dilution,-2.65%,-2.24%,-,0.01%,-,-0.19%,-,-2.66%,-,-2.54%,-0.83%,Upgrade
23,Total Shareholder Return,0.60%,-0.89%,-,1.09%,-,5.25%,4.52%,-1.16%,-,2.30%,2.70%,Upgrade
