,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5819,6521,7760,9240,9040,9084,7146,8471,6012,5825,Upgrade
1,Short-Term Investments,-,2559,-,2237,-,2922,-,2146,347.42,2087,Upgrade
2,Trading Asset Securities,0.39,0.39,0.43,38.14,282.01,800.07,1266,122.24,107.67,119.73,Upgrade
3,Cash & Short-Term Investments,5819,9081,7760,11516,9322,12806,8412,10739,6468,8032,Upgrade
4,Cash Growth,-25.01%,-21.14%,-16.76%,-10.08%,10.82%,19.25%,30.07%,33.71%,-0.67%,24.85%,Upgrade
5,Accounts Receivable,9309,8568,8630,10198,13640,12847,11092,9834,7383,7981,Upgrade
6,Other Receivables,1018,479.99,533.5,721.65,519.28,63.97,35.32,10.21,25.51,24.85,Upgrade
7,Receivables,10327,9053,9163,10920,14159,12911,11128,9844,7408,8006,Upgrade
8,Inventory,388.58,410.79,509.48,482.04,470.88,374.78,422.44,404.88,517.89,504.67,Upgrade
9,Prepaid Expenses,3926,793.56,3353,971.48,4222,910.96,2847,728.78,2259,435.13,Upgrade
10,Other Current Assets,18.76,12.84,12.85,12.38,12.13,11.75,13.75,14.14,21.02,20.62,Upgrade
11,Total Current Assets,20480,19351,20799,23901,28186,27015,22823,21731,16674,16999,Upgrade
12,"Property, Plant & Equipment",9385,9531,11089,11091,11675,11874,16583,16459,14970,15329,Upgrade
13,Long-Term Investments,1895,2149,2005,2194,2986,2843,2728,2244,2219,1634,Upgrade
14,Goodwill,5057,5033,-,4936,-,3654,4129,4021,3834,3881,Upgrade
15,Other Intangible Assets,694.31,752.68,5894,919.67,6320,648.96,772.2,750.5,807.64,883.84,Upgrade
16,Long-Term Deferred Tax Assets,259.12,381.12,666.29,463.17,651.73,155.94,115.07,98.48,82.22,73.88,Upgrade
17,Other Long-Term Assets,2799,4924,1981,1820,1876,1950,13319,11512,10499,10323,Upgrade
18,Total Assets,40569,42121,42434,45334,51694,48162,60469,56900,49086,49204,Upgrade
19,Accounts Payable,4699,4311,4146,4532,5946,6275,5362,5063,3647,3961,Upgrade
