,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3502,2515,1722,4301,2961,3319,3007,4483,4665,4067,3914,4765,3463,4185,3055,4391,4452,2518,1660,4150,Upgrade
1,Short-Term Investments,-,113.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,3502,2629,1722,4301,2961,3319,3007,4483,4665,4067,3914,4765,3463,4185,3055,4391,4452,2518,1660,4150,Upgrade
3,Cash Growth,18.24%,-20.81%,-42.73%,-4.06%,-36.52%,-18.38%,-23.18%,-5.93%,34.71%,-2.83%,28.15%,8.51%,-22.21%,66.22%,84.02%,5.82%,37.39%,-24.77%,-64.12%,-8.66%,Upgrade
4,Accounts Receivable,844.21,1403,2124,602.29,1064,755.07,1305,470.27,498.51,720.16,814.51,542.38,892.92,2035,3080,2477,2329,1371,417.62,1613,Upgrade
5,Other Receivables,112.85,3.41,141.8,71.93,76.11,90.62,38.94,43.86,41.46,38.77,41.19,22.79,23.94,47.53,98.1,63.57,258.94,203.2,843.29,204.55,Upgrade
6,Receivables,957.06,1406,2265,674.22,1140,845.69,1344,514.13,539.97,758.93,855.7,565.17,916.86,2082,3178,2540,2588,1574,1261,1818,Upgrade
7,Inventory,5827,5852,7547,5605,5267,5843,6624,5387,5447,7948,9066,8143,7263,6519,8372,6575,6209,5849,6715,5382,Upgrade
8,Prepaid Expenses,-,9.55,-,3.78,-,3.79,-,3.78,-,3.78,-,3.78,-,3.78,-,3.78,-,3.78,-,3.78,Upgrade
9,Other Current Assets,621.41,475.53,554.81,194.9,180.79,347.28,503.93,346.32,345.68,584.45,747.45,758.02,401.93,397.33,605.07,421.12,486.86,546.94,745.84,594.45,Upgrade
10,Total Current Assets,10907,10372,12089,10778,9549,10359,11479,10734,10998,13362,14584,14235,12045,13188,15210,13931,13735,10491,10382,11948,Upgrade
11,"Property, Plant & Equipment",32313,30930,29476,28932,27815,26864,26102,25931,25438,24845,24104,24039,23876,23666,23690,23920,23966,23964,23896,23990,Upgrade
12,Long-Term Investments,682.71,680.44,677.23,688.92,687.2,683.92,679,677.91,676.69,723.69,670.04,726.93,726.05,723.71,720.01,720.36,723.71,722.54,719.61,719.55,Upgrade
13,Other Intangible Assets,3282,3307,3331,3356,3374,3400,3211,2640,2564,2584,2595,2613,2641,2661,2680,2700,2716,2735,2755,2775,Upgrade
