,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,1.45,1.45,0.81,0.41,1.27,0.78,0.92,1.46,1.49,2.09,2.52,4.24,4.7,2.75,-,3.21,2.23,4.31,9.59,8.47,Upgrade
1,Other Revenue,1.1,1.1,1,2.99,1.89,1.41,4.14,2.57,4.27,2.48,-4.62,0.44,1.15,48.32,-,7.28,3.12,-0.87,10.6,22.45,Upgrade
2,Revenue,2.56,2.56,1.81,3.39,3.16,2.2,5.06,4.04,5.76,4.57,-2.11,4.68,5.85,51.07,-,10.49,5.35,3.45,20.19,30.92,Upgrade
3,Revenue Growth (YoY),-19.10%,16.58%,-64.28%,-15.93%,-45.10%,-51.92%,-,-13.70%,-1.54%,-91.06%,-,-55.42%,9.41%,1380.84%,-,-66.06%,-58.46%,-67.97%,15.92%,20.07%,Upgrade
4,Cost of Revenue,1.71,1.71,0.32,21.56,-0.66,3.71,44.92,46.31,32.77,4.28,54.97,29.49,2.89,6.28,-,9.29,48.25,13.51,16.6,12.61,Upgrade
5,Gross Profit,0.85,0.85,1.49,-18.17,3.82,-1.52,-39.86,-42.28,-27,0.28,-57.07,-24.81,2.96,44.79,-,1.21,-42.91,-10.06,3.59,18.31,Upgrade
6,"Selling, General & Admin",0.63,0.63,0.63,0.63,0.67,0.78,0.78,0.78,0.77,0.73,0.73,0.73,0.55,-,-,0.12,0.18,0.17,0.19,0.15,Upgrade
7,Other Operating Expenses,1.63,1.63,2.52,0.95,1.56,0.94,3.98,2.19,3.28,2.54,3.55,1.92,3.14,4.5,-,11.92,2.6,2.4,4.68,2.58,Upgrade
8,Operating Expenses,3.58,3.58,5.44,2.84,4.27,1.81,6.79,8.08,10.41,3.36,11.51,2.74,4.12,5.93,-,14.33,71.73,4.87,7.47,5.06,Upgrade
9,Operating Income,-2.73,-2.73,-3.96,-21.01,-0.45,-3.33,-46.65,-50.35,-37.41,-3.07,-68.58,-27.55,-1.16,38.87,-,-13.12,-114.63,-14.93,-3.89,13.25,Upgrade
10,Interest Expense,-2.24,-2.24,-2.31,-2.02,-1.99,-1.97,-2.31,-2.02,-1.99,-1.97,-8.19,-2.02,-2.47,-3.18,-,-4.42,-4.48,-4.47,-4.52,-4.55,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.59,-,0.06,0,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,-0.43,0.35,0.01,0.15,Upgrade
13,Other Non Operating Income (Expenses),-,-,0.3,-,-,-0.3,0.01,-0.23,0.12,-0.02,6.19,-13.39,-,-,-,0.04,-,0.11,1.04,0.06,Upgrade
14,EBT Excluding Unusual Items,-4.98,-4.98,-5.97,-23.03,-2.45,-5.6,-48.94,-52.6,-39.28,-5.07,-70.58,-42.96,-3.62,35.69,-,-17.29,-122.13,-18.93,-7.29,8.92,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.25,-,-6,-,Upgrade
16,Asset Writedown,-7.19,-7.19,-2.6,-,5.5,-,-12.4,0.4,7,-,-2.9,-,6.8,-,-,0.8,-26.7,-,-0.3,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,0.48,-,-,-,-96.34,-,-,-,-,3.49,2.85,1.67,0.03,0.04,Upgrade
18,Pretax Income,-12.16,-12.16,-8.57,-23.03,3.06,-5.6,-60.86,-52.2,-32.28,-5.07,-169.82,-42.96,3.18,35.69,-,-13,-149.23,-17.26,-13.57,8.95,Upgrade
19,Income Tax Expense,-,-,-,-,-,-,24.3,-6.99,-4.92,0.01,5.84,-4.37,0.34,-0.09,-,0.45,-5.72,0.57,-1.6,0.84,Upgrade
20,Earnings From Continuing Operations,-12.16,-12.16,-8.57,-23.03,3.06,-5.6,-85.17,-45.21,-27.36,-5.08,-175.66,-38.59,2.83,35.78,-,-13.44,-143.51,-17.83,-11.97,8.11,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,0.09,-5.87,-1.68,-,-,-,-,-,-,Upgrade
22,Net Income to Company,-12.16,-12.16,-8.57,-23.03,3.06,-5.6,-85.17,-45.21,-27.36,-5.08,-175.66,-38.5,-3.04,34.1,-,-13.44,-143.51,-17.83,-11.97,8.11,Upgrade
23,Minority Interest in Earnings,0,0,-,-,0,-,-0.05,-,0.05,0,0,-,0,-,-,-,-,-,-,-,Upgrade
24,Net Income,-12.16,-12.16,-8.57,-23.03,3.06,-5.6,-85.22,-45.21,-27.31,-5.08,-175.66,-38.5,-3.04,34.1,-,-13.44,-143.51,-17.83,-11.97,8.11,Upgrade
25,Net Income to Common,-12.16,-12.16,-8.57,-23.03,3.06,-5.6,-85.22,-45.21,-27.31,-5.08,-175.66,-38.5,-3.04,34.1,-,-13.44,-143.51,-17.83,-11.97,8.11,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.89%,Upgrade
27,Shares Outstanding (Basic),511,511,511,511,511,511,511,511,511,511,506,511,477,426,-,426,426,426,426,426,Upgrade
28,Shares Outstanding (Diluted),511,511,511,511,511,511,511,511,511,511,506,511,477,426,-,426,426,426,426,426,Upgrade
29,Shares Change (YoY),-,-,-,-,-,-,1.04%,-,7.00%,19.82%,-,19.82%,11.98%,0.00%,-,0.00%,0.00%,-,-,-,Upgrade
30,EPS (Basic),-0.02,-0.02,-0.02,-0.05,0.01,-0.01,-0.17,-0.09,-0.05,-0.01,-0.35,-0.08,-0.01,0.08,-,-0.03,-0.34,-0.04,-0.03,0.02,Upgrade
31,EPS (Diluted),-0.02,-0.02,-0.02,-0.05,0.01,-0.01,-0.17,-0.09,-0.05,-0.01,-0.35,-0.08,-0.01,0.08,-,-0.03,-0.34,-0.04,-0.03,0.02,Upgrade
32,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.70%,Upgrade
33,Free Cash Flow,-0.49,-0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow Per Share,-0.00,-0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,33.10%,33.10%,82.18%,-,120.77%,-69.20%,-,-,-,6.20%,-,-,50.57%,87.70%,-,11.48%,-,-291.62%,17.76%,59.21%,Upgrade
36,Operating Margin,-106.80%,-106.80%,-219.04%,-618.97%,-14.26%,-151.57%,-922.08%,-1247.26%,-649.35%,-67.34%,-,-588.91%,-19.76%,76.10%,-,-125.03%,-2143.49%,-432.88%,-19.26%,42.87%,Upgrade
37,Profit Margin,-475.30%,-475.30%,-474.49%,-678.40%,96.62%,-254.99%,-1684.42%,-1119.92%,-474.12%,-111.17%,-,-822.89%,-51.89%,66.77%,-,-128.11%,-2683.38%,-516.90%,-59.27%,26.23%,Upgrade
38,Free Cash Flow Margin,-19.19%,-19.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,EBITDA,-2.33,-2.33,-3.54,-20.92,-0.03,-3.24,-46.56,-50.3,-37.32,-3.02,-68.53,-27.42,-1.09,39,-,-12.81,-114.48,-14.62,-3.58,14.68,Upgrade
40,EBITDA Margin,-91.11%,-91.11%,-195.74%,-,-0.96%,-147.70%,-,-,-,-66.14%,-,-,-18.61%,76.35%,-,-122.11%,-,-,-17.74%,47.48%,Upgrade
41,D&A For EBITDA,0.4,0.4,0.42,0.09,0.42,0.09,0.09,0.05,0.09,0.05,0.05,0.13,0.07,0.13,0.13,0.31,0.15,0.31,0.31,1.43,Upgrade
42,EBIT,-2.73,-2.73,-3.96,-21.01,-0.45,-3.33,-46.65,-50.35,-37.41,-3.07,-68.58,-27.55,-1.16,38.87,-,-13.12,-114.63,-14.93,-3.89,13.25,Upgrade
43,EBIT Margin,-106.80%,-106.80%,-219.04%,-,-14.26%,-151.57%,-,-,-,-67.34%,-,-,-19.76%,76.10%,-,-125.03%,-,-,-19.26%,42.87%,Upgrade
44,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,10.83%,-,-,-,-,-,-,9.41%,Upgrade
