,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4526,3952,3620,4194,4497,4937,4875,4786,4387,4318,4634,5183,6076,5484,5523,5594,5198,5481,5015,5115,6863,Upgrade
1,Market Cap Growth,-19.95%,-19.95%,-25.75%,-12.36%,2.51%,14.33%,5.20%,-7.67%,-27.80%,-21.25%,-16.10%,-7.35%,16.88%,0.05%,10.14%,9.37%,-24.25%,-12.79%,-5.90%,-9.69%,38.60%,Upgrade
2,Enterprise Value,2381,1880,1830,2388,2690,2971,3001,3026,2627,2547,2736,3243,4136,3419,3309,3581,3185,3535,2945,3642,5390,Upgrade
3,Last Close Price,3.39,2.96,2.70,2.92,3.13,3.43,3.49,3.21,2.94,2.90,3.11,3.34,3.81,3.40,3.40,3.20,2.98,3.14,2.87,2.74,3.67,Upgrade
4,PE Ratio,19.78,17.67,24.56,20.08,20.88,25.02,21.64,20.04,23.86,41.66,33.92,37.82,-,14.30,11.38,9.61,10.73,13.51,12.62,12.48,-,Upgrade
5,Forward PE,-,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,14.58,Upgrade
6,PS Ratio,1.37,1.23,1.13,1.33,1.46,1.57,1.49,1.36,1.18,1.10,1.13,1.23,1.42,1.26,1.20,1.15,1.08,1.10,0.99,1.01,1.29,Upgrade
7,PB Ratio,1.30,1.13,1.06,1.15,1.24,1.39,1.37,1.31,1.21,1.21,1.31,1.40,1.64,1.45,1.47,1.36,1.32,1.41,1.34,1.35,1.83,Upgrade
8,P/TBV Ratio,1.22,1.22,1.14,1.24,1.34,1.51,1.49,1.42,1.33,1.32,1.43,1.53,1.79,1.59,1.61,1.48,1.44,1.56,1.49,1.50,2.03,Upgrade
9,P/FCF Ratio,11.52,10.06,8.44,-,12.04,11.69,13.89,-,14.67,-,29.48,-,50.35,-,13.23,-,8.22,7.90,6.59,5.90,9.09,Upgrade
10,P/OCF Ratio,9.81,9.81,8.21,-,11.51,11.04,12.66,-,13.04,-,24.35,-,37.04,-,11.17,-,7.40,7.05,5.74,5.16,7.59,Upgrade
11,PEG Ratio,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,Upgrade
12,EV/Sales Ratio,0.74,0.58,0.57,0.76,0.87,0.95,0.92,0.86,0.70,0.65,0.67,0.77,0.97,0.78,0.72,0.73,0.66,0.71,0.58,0.72,1.01,Upgrade
13,EV/EBITDA Ratio,8.05,6.04,5.28,7.18,8.51,11.72,14.00,15.79,13.58,19.24,17.03,13.26,-,7.38,5.54,5.07,4.31,4.91,3.97,5.02,7.41,Upgrade
14,EV/EBIT Ratio,13.05,9.12,7.64,10.60,13.03,20.96,29.44,38.05,-,134.72,61.76,25.52,-,10.05,6.99,6.16,5.19,5.95,4.76,6.07,8.92,Upgrade
15,EV/FCF Ratio,6.06,4.78,4.27,-,7.20,7.03,8.55,-,8.79,-,17.41,-,34.27,-,7.92,-,5.04,5.09,3.87,4.20,7.14,Upgrade
16,Debt / Equity Ratio,0.05,0.05,0.05,0.06,0.08,0.09,0.10,0.08,0.08,0.08,0.08,0.07,0.08,0.09,0.09,0.07,0.06,0.09,0.09,0.07,0.09,Upgrade
17,Debt / EBITDA Ratio,0.62,0.87,0.47,0.63,0.75,0.90,1.01,1.03,2.25,1.49,1.13,0.90,-,1.14,0.53,0.68,0.46,0.40,0.32,0.50,0.73,Upgrade
18,Debt / FCF Ratio,0.47,0.47,0.44,-,0.76,0.75,0.98,-,0.97,-,1.80,-,2.57,-,0.77,-,0.40,0.49,0.42,0.33,0.46,Upgrade
19,Asset Turnover,0.62,0.64,0.62,0.58,0.58,0.57,0.56,0.60,0.64,0.71,0.64,0.67,0.69,0.73,0.64,0.71,0.84,0.91,0.62,0.81,Upgrade,
20,Inventory Turnover,4.32,4.45,4.53,4.42,4.18,3.67,3.67,3.35,3.35,3.59,3.78,3.25,3.53,3.25,3.70,3.37,4.11,4.71,5.12,3.63,4.97,Upgrade
21,Quick Ratio,2.21,2.21,2.11,2.03,2.13,2.01,2.04,2.01,1.86,1.83,1.65,1.71,1.60,1.74,1.67,2.09,1.78,1.90,1.71,1.89,1.75,Upgrade
22,Current Ratio,2.64,2.64,2.52,2.69,2.59,2.53,2.44,2.53,2.29,2.26,2.13,2.21,2.09,2.31,2.22,2.61,2.21,2.28,2.11,2.30,2.12,Upgrade
23,Return on Equity (ROE),9.13%,2.55%,5.91%,8.07%,0.40%,9.27%,6.51%,5.72%,3.24%,10.50%,0.22%,-2.95%,6.65%,9.87%,18.04%,4.25%,17.34%,20.50%,8.97%,-3.78%,Upgrade,
24,Return on Assets (ROA),1.32%,3.07%,2.93%,2.47%,2.84%,2.29%,2.00%,-0.54%,0.92%,1.16%,1.87%,-2.99%,1.86%,4.37%,3.02%,4.18%,7.09%,8.77%,4.41%,3.42%,Upgrade,
25,Return on Capital (ROIC),1.85%,4.27%,4.02%,3.38%,3.88%,3.14%,2.79%,-0.77%,1.35%,1.73%,2.82%,-4.52%,2.80%,6.44%,4.49%,6.35%,10.81%,13.37%,6.70%,5.23%,Upgrade,
26,Return on Capital Employed (ROCE),4.89%,5.52%,6.58%,5.80%,5.29%,3.70%,2.64%,2.03%,-,0.49%,1.15%,3.15%,-,7.98%,11.25%,12.70%,14.13%,13.58%,14.77%,14.09%,14.26%,Upgrade
27,Earnings Yield,4.94%,5.66%,4.07%,4.98%,4.79%,4.00%,4.62%,4.99%,4.19%,2.40%,2.95%,2.64%,5.20%,6.99%,8.79%,10.40%,9.32%,7.40%,7.93%,8.01%,7.06%,Upgrade
28,FCF Yield,8.68%,9.94%,11.85%,9.06%,8.31%,8.55%,7.20%,7.09%,6.82%,5.80%,3.39%,6.59%,1.99%,4.02%,7.56%,4.85%,12.16%,12.66%,15.18%,16.95%,11.00%,Upgrade
29,Dividend Yield,3.86%,-,-,-,4.16%,-,-,-,4.42%,-,-,-,5.25%,-,-,-,10.08%,-,-,-,4.63%,Upgrade
30,Payout Ratio,86.58%,1.89%,831.53%,6.26%,16.18%,-,220.50%,1.48%,12.45%,-,298.14%,40.54%,-,1.36%,438.09%,1.77%,3.92%,3.85%,125.40%,1.24%,-,Upgrade
31,Buyback Yield / Dilution,7.27%,18.04%,-19.32%,11.06%,18.47%,0.28%,0.68%,-5.85%,-8.84%,0.08%,0.91%,1.83%,13.88%,1.34%,-1.43%,0.82%,-4.60%,-5.75%,6.97%,2.49%,15.18%,Upgrade
32,Total Shareholder Return,11.13%,18.04%,-19.32%,11.06%,22.63%,0.28%,0.68%,-5.85%,-4.42%,0.08%,0.91%,1.83%,19.13%,1.34%,-1.43%,0.82%,5.48%,-5.75%,6.97%,2.49%,19.81%,Upgrade
