,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1364,1569,1495,1817,1647,1916,1882,1971,1293,1742,1933,2034,1731,2091,2303,2629,2125,1915,2037,2153,Upgrade
1,Short-Term Investments,-,15.68,-,243.08,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,997.06,706.98,548.18,450.89,508.27,423.5,317.05,279.85,786.95,341.59,261.06,290.17,596.61,318.31,232.02,150.21,254.91,375.25,340.98,236.49,Upgrade
3,Cash & Short-Term Investments,2361,2291,2044,2511,2155,2339,2199,2351,2080,2084,2194,2325,2328,2409,2535,2780,2380,2291,2378,2390,Upgrade
4,Cash Growth,9.56%,-2.05%,-7.06%,6.79%,3.63%,12.26%,0.19%,1.15%,-10.64%,-13.50%,-13.42%,-16.37%,-2.20%,5.18%,6.60%,16.31%,28.10%,23.96%,64.19%,22.00%,Upgrade
5,Accounts Receivable,748.65,780.96,800.37,636.51,694.57,683.84,713.24,759.94,943.13,991.22,946.94,988.21,973.8,949.59,991.83,997.74,1298,1335,1062,1277,Upgrade
6,Other Receivables,31.33,-0.57,31.91,14.08,57.57,68.11,25.59,4.94,38.27,1.09,36.2,14.95,47.34,3.5,117.21,12.11,66.93,3.62,41.42,24.96,Upgrade
7,Receivables,779.97,780.52,832.28,651.86,752.14,751.96,738.83,765.18,981.4,992.3,983.14,1007,1021,953.09,1109,1010,1365,1338,1103,1309,Upgrade
8,Inventory,484.88,473.86,465.88,511.47,502.54,554.66,557.62,649.96,668.22,773.49,846.88,886.6,966.27,944.72,837.37,843.44,712.61,743.9,685.59,711.34,Upgrade
9,Prepaid Expenses,-,1.58,-,4.19,-,2,-,7.99,-,7.89,-,20.93,-,29.1,-,9.26,-,1.4,-,7.33,Upgrade
10,Other Current Assets,132.88,127.27,475.55,171.38,249.61,47.76,199.22,75.04,53.53,99.48,78.35,111.05,118.66,119.87,76.56,81.86,33.49,88.39,54.82,43.17,Upgrade
11,Total Current Assets,3759,3675,3817,3850,3660,3696,3694,3849,3783,3957,4103,4350,4434,4456,4558,4724,4491,4463,4221,4461,Upgrade
12,"Property, Plant & Equipment",970.16,986.38,1007,1046,1062,1088,1108,1124,1148,1162,1186,1205,1243,1264,1270,1243,1270,1287,1307,1325,Upgrade
13,Long-Term Investments,88.99,86.99,121.78,110.7,77.39,97.6,93.66,95.65,97.73,92.26,88.08,88.71,91.45,89.38,88.77,87.19,107.8,111,109.99,107.92,Upgrade
14,Goodwill,89.44,87.39,87.38,89.68,86.24,89.87,87.01,85.21,80.75,80.98,81.93,83.13,95.28,91.29,91.38,91.38,109.26,109.19,108.38,108.38,Upgrade
15,Other Intangible Assets,131.44,136.29,141.4,168.34,171.6,175.34,179.11,189.02,190.11,192.87,201.88,196.39,214.93,219.19,222.25,225.59,239.41,241.2,245.12,239.27,Upgrade
16,Long-Term Deferred Tax Assets,87.03,99.8,95.25,90.19,84.43,91.76,94.36,94.5,100.65,94.21,92.66,89.78,58.12,56.16,53.95,60.21,71.24,48.6,54.61,47.21,Upgrade
17,Long-Term Deferred Charges,2,2.11,1.6,2.28,3.73,4.17,3.77,5.06,10.49,10.5,10.59,12.48,6.24,6.88,7.79,9.11,6.75,7.76,7.49,10.38,Upgrade
18,Other Long-Term Assets,25.77,26.07,27.31,26.86,135.32,132.84,126.97,126.27,128.66,129.68,123.07,123.9,40.56,32.74,32.64,37.88,43.09,41.24,41.87,40.87,Upgrade
19,Total Assets,5154,5100,5299,5384,5280,5375,5387,5569,5540,5719,5887,6150,6183,6216,6324,6478,6338,6309,6096,6340,Upgrade
20,Accounts Payable,959.85,982.57,933.65,913.16,851.7,988.73,887.95,1062,1052,1303,1289,1440,1353,1456,1193,1431,1335,1492,1279,1496,Upgrade
21,Accrued Expenses,82.06,224.54,65.45,256.97,78.03,193.88,64.43,272.83,84.24,214.94,75.55,305.61,106.53,207.98,97.93,264.73,129.55,273.51,84.15,313.07,Upgrade
22,Short-Term Debt,84.72,67.58,89.62,119.8,162.73,153.93,137.19,112.88,119.85,82.43,71,77.69,47.27,52.27,52.19,62.51,60.16,51.64,55.6,63.07,Upgrade
23,Current Portion of Long-Term Debt,29.89,45.89,48.95,53.21,53.51,48.84,62.8,56.93,59.85,52.87,58.86,51.77,30.48,30.48,-,-,36.45,50.09,-,45.45,Upgrade
24,Current Portion of Leases,-,11.69,-,13.25,-,12.36,-,16.33,-,7.1,-,7.1,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,27.22,8.99,32.71,10.12,26.53,3.65,38.06,17.08,41.48,15.68,35.62,11.71,45.98,24.28,65.64,55.23,81.37,50.77,60.19,28.67,Upgrade
26,Current Unearned Revenue,30.01,28.47,29.69,32.66,39.57,39.45,34.24,42.81,28.5,35.97,34.15,49.08,83.88,90.69,87.69,75.64,47.8,76.84,93.93,81.68,Upgrade
27,Other Current Liabilities,209.28,87.92,217.74,85.41,234.69,71.63,236.88,98.63,287.16,147.39,290.23,136.46,253.2,147.19,250.1,245.14,277.49,121.55,265.16,76.67,Upgrade
28,Total Current Liabilities,1423,1458,1418,1485,1447,1512,1462,1679,1673,1860,1854,2079,1920,2009,1747,2134,1967,2117,1838,2104,Upgrade
29,Long-Term Debt,43.85,32.63,53.38,67.86,70.38,91.41,56.77,65.49,63.7,87.14,79.31,113.01,213.91,174.55,189.64,193,245.12,217.41,226.36,239.33,Upgrade
30,Long-Term Leases,25.68,29.32,30.72,30.45,31.28,36.74,38.67,38.44,49.07,53.45,56.4,60.12,63.08,63.59,54.48,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,35.31,36.48,37.66,38.85,40.25,41.74,42.82,44.1,44.96,46.12,52.79,54.12,55.2,56.07,57.39,58.58,60.78,61.79,62.84,63.87,Upgrade
32,Long-Term Deferred Tax Liabilities,8.06,7.25,5.64,7.67,7.26,7.88,7.37,8.31,10.84,9.94,10.72,11.28,13.43,13.73,14.04,14.29,22.17,22.35,22.91,25.11,Upgrade
33,Other Long-Term Liabilities,115.52,115.52,115.52,115.52,120.42,120.42,120.42,119.43,125.46,126.04,127.07,127.01,133.19,133.12,133.81,133.74,151.06,150.94,146.99,147.39,Upgrade
34,Total Liabilities,1651,1679,1661,1745,1716,1811,1728,1955,1967,2182,2181,2445,2399,2450,2196,2534,2447,2569,2297,2580,Upgrade
35,Common Stock,1335,1335,1375,1375,1375,1375,1415,1415,1415,1415,1415,1452,1452,1452,1452,1452,1452,1452,1452,1452,Upgrade
36,Additional Paid-In Capital,35.82,35.82,47.82,48.29,47.04,47.04,164.03,172.99,172.99,172.99,173.97,285.92,283.89,283.89,283.89,283.89,283.89,283.89,283.89,283.89,Upgrade
37,Retained Earnings,2094,2015,2235,2183,2111,2109,2205,2147,2093,2062,2241,2238,2264,2201,2528,2346,2305,2139,2186,2101,Upgrade
38,Treasury Stock,-,-,-54.19,-,-,-,-156.47,-156.47,-156.47,-156.47,-157.44,-306.21,-255.47,-196.19,-156.47,-156.47,-156.47,-156.47,-156.47,-101.36,Upgrade
39,Comprehensive Income & Other,5.7,2.75,3.07,2.78,-0.76,3.65,3.48,5.77,20.35,13.51,3.54,3.08,6.52,1.29,-3.29,-6.22,-17.57,-4.39,7.12,-1.59,Upgrade
40,Total Common Equity,3470,3389,3607,3610,3533,3535,3631,3584,3544,3507,3676,3673,3751,3742,4104,3919,3867,3714,3773,3734,Upgrade
41,Minority Interest,32.29,32.14,30.97,29.18,31.04,29.89,28.6,30.77,28.17,29.79,30.9,32.08,32.71,24.22,23.62,25.5,25.05,25.12,25.76,25.4,Upgrade
42,Shareholders' Equity,3503,3421,3638,3639,3564,3565,3659,3614,3573,3537,3707,3705,3784,3766,4128,3945,3892,3740,3799,3760,Upgrade
43,Total Liabilities & Equity,5154,5100,5299,5384,5280,5375,5387,5569,5540,5719,5887,6150,6183,6216,6324,6478,6338,6309,6096,6340,Upgrade
44,Total Debt,184.13,187.12,222.67,284.58,317.9,343.28,295.43,290.07,292.47,282.98,265.57,309.68,354.73,320.88,296.3,255.51,341.74,319.15,281.96,347.85,Upgrade
45,Net Cash (Debt),2177,2104,1821,2226,1838,1996,1903,2061,1788,1801,1929,2015,1973,2088,2238,2524,2038,1971,2096,2042,Upgrade
46,Net Cash Growth,18.49%,5.42%,-4.33%,8.01%,2.80%,10.84%,-1.33%,2.30%,-9.39%,-13.76%,-13.82%,-20.17%,-3.20%,5.93%,6.80%,23.61%,35.20%,35.81%,98.35%,32.92%,Upgrade
47,Net Cash Per Share,1.79,1.29,1.41,2.07,1.24,1.46,1.31,1.56,1.20,1.31,1.40,1.66,1.32,1.50,1.60,1.79,1.35,1.44,1.48,1.51,Upgrade
48,Filing Date Shares Outstanding,1335,1335,1341,1375,1375,1375,1375,1375,1375,1375,1375,1375,1387,1402,1413,1413,1413,1413,1413,1427,Upgrade
49,Total Common Shares Outstanding,1335,1335,1341,1375,1375,1375,1375,1375,1375,1375,1375,1375,1387,1402,1413,1413,1413,1413,1413,1427,Upgrade
50,Working Capital,2336,2217,2400,2365,2213,2183,2233,2170,2110,2097,2249,2271,2513,2447,2811,2590,2524,2346,2383,2356,Upgrade
51,Book Value Per Share,2.60,2.54,2.69,2.62,2.57,2.57,2.64,2.61,2.58,2.55,2.67,2.67,2.70,2.67,2.91,2.77,2.74,2.63,2.67,2.62,Upgrade
52,Tangible Book Value,3249,3165,3378,3352,3275,3270,3365,3309,3274,3233,3392,3393,3441,3431,3791,3602,3518,3364,3419,3387,Upgrade
53,Tangible Book Value Per Share,2.43,2.37,2.52,2.44,2.38,2.38,2.45,2.41,2.38,2.35,2.47,2.47,2.48,2.45,2.68,2.55,2.49,2.38,2.42,2.37,Upgrade
54,Buildings,-,1232,-,1249,-,1249,-,1249,-,1243,-,1250,-,1268,-,1297,-,1297,-,1294,Upgrade
55,Machinery,-,573.41,-,569.13,-,571.1,-,563.15,-,559.47,-,555.04,-,560.66,-,576.49,-,604.37,-,619.2,Upgrade
56,Construction In Progress,-,3.55,-,2.26,-,2.99,-,1.53,-,4.95,-,2.67,-,16.31,-,17.18,-,14.02,-,10.28,Upgrade
