,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,828.05,795.69,828.65,722.21,792.52,750.29,762.14,768.2,933.03,997.31,962.88,953.74,1101,1111,1018,1065,1351,1379,956.93,1207,Upgrade
1,Other Revenue,-36.61,36.61,-,48.21,-21.41,21.41,-,69.75,-34.69,34.69,-,80.5,-35.84,35.84,-,69.53,-30.39,30.39,-,73.91,Upgrade
2,Revenue,791.44,832.3,828.65,770.43,771.12,771.7,762.14,837.94,898.34,1032,962.88,1034,1066,1147,1018,1134,1321,1409,956.93,1281,Upgrade
3,Revenue Growth (YoY),2.64%,7.85%,8.73%,-8.06%,-14.16%,-25.22%,-20.85%,-18.98%,-15.69%,-10.00%,-5.38%,-8.82%,-19.31%,-18.63%,6.35%,-11.42%,-5.37%,0.01%,-22.28%,-9.79%,Upgrade
4,Cost of Revenue,533.23,531.76,539.44,529.21,484.97,510.8,505.04,552.68,647.31,765.75,703.62,816.71,775.56,823.71,709.03,800.01,857.98,914.18,633.3,867.42,Upgrade
5,Gross Profit,258.21,300.54,289.21,241.22,286.15,260.9,257.1,285.27,251.03,266.25,259.26,217.53,290.02,322.91,308.64,334.26,462.54,494.99,323.64,413.09,Upgrade
6,"Selling, General & Admin",199.21,203.13,197.97,151.49,205.55,180.13,190.57,206.49,197.74,178.4,190.63,209.35,209.49,171.34,201.25,157.21,234.29,199.63,177.45,225.34,Upgrade
7,Research & Development,25.48,25.46,21.58,26.29,24.45,25.31,25.17,42.21,30.5,34.53,29.42,41.23,42,36.81,34.77,63.74,48.07,43.62,34.24,61.46,Upgrade
8,Other Operating Expenses,6.18,7.22,6.93,10.33,-4.48,6.08,-2.52,35.84,4.01,-6.29,-3.89,49.64,-9.31,-5.67,-4.75,28.84,-0.59,9.97,2.17,39.4,Upgrade
9,Operating Expenses,231.18,236.79,226.6,188.5,225.63,211.57,213.22,297.24,230.32,239.34,214.25,291.26,243.91,213.24,231.27,227.16,283.21,277.35,213.86,326.13,Upgrade
10,Operating Income,27.03,63.75,62.61,52.72,60.52,49.32,43.88,-11.97,20.71,26.92,45.01,-73.73,46.11,109.66,77.38,107.09,179.33,217.64,109.78,86.96,Upgrade
11,Interest Expense,-1.94,-2.81,-3.62,-7.68,-4.34,-4.28,-2.6,-9.06,-1.67,-1.16,-1.52,-7.26,-1.4,-1.37,-1.52,-7.15,-1.06,-1.52,-1.19,-3.25,Upgrade
12,Interest & Investment Income,7.47,11.34,10.62,11.64,11.69,9.53,12.07,8.46,5.76,10.32,10.02,16.42,15.3,6.16,10.74,49.58,23.24,3.76,9.56,4.28,Upgrade
