,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,681.98,773.14,720.51,901.39,748.5,1060,896.56,848.43,636.26,875.73,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,200,240,-,Upgrade
2,Cash & Short-Term Investments,681.98,773.14,720.51,901.39,748.5,1060,896.56,1048,876.26,875.73,Upgrade
3,Cash Growth,-5.35%,-14.23%,-3.74%,-14.94%,-16.51%,1.08%,2.32%,19.72%,23.55%,2.72%,Upgrade
4,Accounts Receivable,462.36,487.89,386.84,477.42,333.95,388.53,423.83,396.22,353.37,362.76,Upgrade
5,Other Receivables,8.36,73.56,28.66,66.76,74.19,67.82,73.89,84.98,94.77,94.22,Upgrade
6,Receivables,470.72,561.46,415.5,544.18,408.14,456.36,497.71,481.2,448.14,456.99,Upgrade
7,Inventory,172.84,121.05,400.85,217.31,297.69,227.46,406.48,259.1,421.49,327.23,Upgrade
8,Restricted Cash,-,40.95,-,22.03,-,-,-,-,-,-,Upgrade
9,Other Current Assets,145.91,95.79,144.11,77.09,175.22,124.08,118.53,136.14,97.57,75.55,Upgrade
10,Total Current Assets,1471,1592,1681,1762,1630,1868,1919,1925,1843,1735,Upgrade
11,"Property, Plant & Equipment",172.39,152.62,141.46,167.89,158.89,132.51,139.16,128.3,116.44,136.25,Upgrade
12,Long-Term Investments,402.62,288.38,405.7,283.69,241.46,242.57,199.1,203.42,177.24,186.01,Upgrade
13,Goodwill,-,-,-,-,-,-,107.8,107.8,121.75,121.75,Upgrade
14,Other Intangible Assets,152.01,162.75,154.5,46.72,20.94,24.12,21.02,24.65,13.39,19.05,Upgrade
15,Long-Term Deferred Tax Assets,116.73,103.82,62.32,67.82,58.67,56.76,65.59,57.92,52.87,50.69,Upgrade
16,Long-Term Deferred Charges,103.18,70.87,22.06,91.84,62.72,28.3,37.39,25.97,32.9,31.35,Upgrade
17,Other Long-Term Assets,17.55,125.98,21.14,126.05,126.08,26.57,28.38,30.19,32.08,33.98,Upgrade
18,Total Assets,2436,2497,2488,2546,2298,2379,2518,2503,2390,2315,Upgrade
19,Accounts Payable,282.59,400.64,348.36,348.07,233.85,297.22,250.42,289.58,135.27,198.58,Upgrade
20,Accrued Expenses,46.17,119.05,37.99,126.52,42.39,111.46,40.73,112.68,36.71,86.41,Upgrade
21,Short-Term Debt,279.46,295.75,225.61,243.27,290.16,238,224.46,228.21,252.11,228.73,Upgrade
22,Current Portion of Leases,25.59,8.9,12.51,28.6,-,28.19,29.18,26.45,17.17,21.76,Upgrade
23,Current Income Taxes Payable,41.39,12.7,32.18,24.73,37.59,20.71,34.62,23.47,30.59,23.62,Upgrade
24,Current Unearned Revenue,405.76,315.57,364.17,335.63,368.38,342.15,505.55,420.9,605.8,465.22,Upgrade
25,Other Current Liabilities,101.77,109.36,145.16,104.41,86.77,120.8,158.01,104.79,142.29,87.16,Upgrade
26,Total Current Liabilities,1183,1262,1166,1211,1059,1159,1243,1206,1220,1111,Upgrade
27,Long-Term Leases,32.48,19.2,2.01,3.58,14.23,25.91,39.16,37.25,32.79,39.29,Upgrade
28,Long-Term Unearned Revenue,0.22,0.25,1.79,1.83,2.07,2.07,9.81,9.84,9.92,8.75,Upgrade
29,Long-Term Deferred Tax Liabilities,16.81,12.58,4.56,8.07,3.02,3.25,2.73,6.15,5.43,6.68,Upgrade
30,Other Long-Term Liabilities,2.09,-,-,-,-,-,-,-,-,-,Upgrade
31,Total Liabilities,1234,1294,1174,1225,1078,1190,1295,1259,1268,1166,Upgrade
32,Common Stock,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,Upgrade
33,Additional Paid-In Capital,259.23,259.23,259.23,259.23,299.07,259.23,259.23,259.23,253.79,253.79,Upgrade
34,Retained Earnings,534.67,558.59,668.63,682.22,587.82,561.97,577.84,601.01,502.54,530.9,Upgrade
35,Comprehensive Income & Other,40.85,37.32,31.61,31.41,-8.44,31.21,31.21,31.17,31.14,31.14,Upgrade
36,Total Common Equity,1125,1145,1249,1263,1168,1142,1158,1181,1077,1106,Upgrade
37,Minority Interest,77.03,57.86,64.51,58.62,51.62,46.53,64.98,62.58,44.79,42.76,Upgrade
38,Shareholders' Equity,1202,1203,1314,1321,1220,1189,1223,1244,1122,1148,Upgrade
39,Total Liabilities & Equity,2436,2497,2488,2546,2298,2379,2518,2503,2390,2315,Upgrade
40,Total Debt,337.53,323.85,240.13,275.45,304.39,292.1,292.8,291.91,302.06,289.78,Upgrade
41,Net Cash (Debt),344.45,449.29,480.38,625.94,444.11,767.67,603.76,756.52,574.19,585.95,Upgrade
42,Net Cash Growth,-28.30%,-28.22%,8.17%,-18.46%,-26.44%,1.47%,5.15%,29.11%,25.07%,11.69%,Upgrade
43,Net Cash Per Share,1.19,1.55,1.66,2.16,1.53,2.65,2.08,2.61,1.98,2.02,Upgrade
44,Filing Date Shares Outstanding,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,Upgrade
45,Total Common Shares Outstanding,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,Upgrade
46,Working Capital,288.7,330.42,514.97,550.75,570.41,709.15,676.32,718.79,623.53,624.02,Upgrade
47,Book Value Per Share,3.88,3.95,4.31,4.36,4.03,3.94,4.00,4.08,3.72,3.82,Upgrade
48,Tangible Book Value,972.55,982.2,1095,1216,1147,1118,1029,1049,942.14,964.84,Upgrade
49,Tangible Book Value Per Share,3.36,3.39,3.78,4.20,3.96,3.86,3.55,3.62,3.25,3.33,Upgrade
50,Machinery,488.89,495.6,750.75,739.58,-,636.87,608.47,582.32,570.7,565.28,Upgrade
