,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Market Capitalization,1506,1214,1145,1052,1204,1930,1712,1917,2964,2778,2072,2819,3390,5456,5086,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-37.07%,-37.07%,-33.10%,-45.12%,-59.39%,-30.54%,-17.37%,-32.00%,-12.58%,-49.07%,-59.27%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1302,1011,945,825,983,1709,1492,1665,2677,2491,1761,2459,3001,5066,4989,-,-,-,-,-,-,Upgrade
3,Last Close Price,13.91,11.22,10.58,9.72,11.12,17.97,15.94,17.85,27.37,25.66,19.13,26.03,30.96,49.81,46.44,-,-,-,-,-,-,Upgrade
4,PE Ratio,278.20,229.50,-119.00,-,-,-,-,-,-,53.39,20.51,26.72,-,54.44,50.74,-,-,-,-,-,-,Upgrade
5,PS Ratio,3.03,2.50,2.61,2.63,3.44,5.63,5.06,4.64,6.22,5.90,3.68,5.31,6.39,10.75,11.36,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.15,1.71,1.61,1.50,1.69,2.74,2.39,2.62,3.96,3.69,2.76,3.86,4.65,7.45,7.51,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.76,1.76,1.66,1.54,1.73,2.81,2.43,2.68,4.04,3.77,2.83,3.99,4.79,7.69,7.76,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-95.20,-,-,93.67,-,-,-,-39.39,-,-,-,-253.50,276.68,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,1326.02,-,-,52.45,-,-,-,-85.81,-,466.03,-,1225.31,106.02,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.68,2.08,2.15,2.06,2.81,4.98,4.41,4.03,5.62,5.29,3.13,4.63,5.66,9.99,11.14,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,334.55,322.34,-23.61,-,-,-,-,-,-,-,21.45,27.33,-,57.76,43.85,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-287.56,-20.25,-,-,-,-,-,-,-,22.21,28.19,-,59.53,44.86,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-78.58,-,-,82.96,-,-,-,-35.32,-,-,-,-235.39,271.39,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.04,0.04,0.04,0.04,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.09,0.05,-,-,0.01,Upgrade
15,Debt / EBITDA Ratio,8.78,0.89,0.58,-,-,-,-,-,-,-,0.06,0.04,-,0.04,0.06,0.29,-,0.06,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-2.21,-,-,1.32,-,-,-,-0.14,-,-,-,-0.32,0.32,-,-,0.65,-,-,-,Upgrade
17,Asset Turnover,-,0.44,0.49,0.32,0.58,0.27,0.28,0.30,0.57,0.60,0.57,0.29,1.01,0.60,0.95,0.32,-,-,-,-,Upgrade,
18,Inventory Turnover,-,-,2.08,2.87,2.12,3.61,1.45,1.39,2.16,3.65,3.48,2.95,1.84,5.50,2.75,3.45,1.40,-,-,-,-,Upgrade
19,Quick Ratio,-,-,2.75,2.74,2.82,2.40,2.77,3.17,3.40,3.19,3.74,3.77,4.38,3.60,3.83,2.49,2.52,2.49,-,-,-,Upgrade
20,Current Ratio,-,-,3.45,3.39,3.52,2.90,3.55,3.95,4.17,3.77,4.48,4.54,5.23,4.13,4.56,3.25,3.44,2.97,-,-,-,Upgrade
21,Return on Equity (ROE),3.29%,4.14%,-3.04%,-1.38%,-7.15%,-7.67%,-0.87%,-3.95%,1.76%,10.98%,16.67%,-1.63%,31.27%,18.83%,31.30%,-7.83%,-,-,-,-,Upgrade,
22,Return on Assets (ROA),-,2.60%,-1.82%,-3.16%,-9.59%,-4.65%,-1.82%,-3.73%,-3.37%,4.81%,7.97%,-1.54%,10.52%,9.03%,13.19%,-3.59%,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),1.98%,3.34%,-2.33%,-4.18%,-12.81%,-5.98%,-2.29%,-4.74%,-4.28%,6.01%,9.82%,-1.93%,13.43%,11.81%,18.12%,-5.08%,-,-,-,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-6.40%,-,-,-,-,-,-,-,10.39%,11.74%,-,11.40%,16.05%,23.17%,-,22.37%,-,-,-,Upgrade
25,Earnings Yield,0.35%,0.44%,-0.84%,-2.69%,-2.17%,-1.53%,-0.72%,1.01%,1.69%,1.87%,4.87%,3.74%,3.06%,1.84%,1.97%,-,-,-,-,-,-,Upgrade
26,FCF Yield,-,-1.05%,-2.19%,-0.83%,1.07%,-1.51%,-2.14%,-1.40%,-2.54%,-2.97%,-0.83%,-0.59%,-0.39%,0.36%,-,-,-,-,-,-,Upgrade,
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,0.58%,-,-,-,0.56%,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,0.57%,-,-,-,-,-,-,1.84%,-,103.11%,-,-,0.45%,1.04%,-,0.20%,0.09%,-,-,Upgrade
29,Buyback Yield / Dilution,3.15%,68.62%,-70.28%,-8.58%,11.85%,-0.06%,11.29%,-18.24%,3.50%,-1.99%,-8.86%,-34.99%,-33.74%,-37.34%,-28.02%,9.77%,-3.62%,-41.48%,-32.80%,-51.44%,-40.32%,Upgrade
30,Total Shareholder Return,3.15%,68.62%,-70.28%,-8.58%,11.85%,-0.06%,11.29%,-18.24%,3.50%,-1.40%,-8.86%,-34.99%,-33.74%,-36.77%,-28.02%,9.77%,-3.62%,-41.48%,-32.80%,-51.44%,-40.32%,Upgrade
