,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,323.4,266.14,282.2,280.54,878.3,658.16,905.1,696.36,1094,735.26,1080,1137,2024,705.37,631.66,338.34,270.72,563.36,522.04,432.87,Upgrade
1,Cash & Short-Term Investments,323.4,266.14,282.2,280.54,878.3,658.16,905.1,696.36,1094,735.26,1080,1137,2024,705.37,631.66,338.34,270.72,563.36,522.04,432.87,Upgrade
2,Cash Growth,-63.18%,-59.56%,-68.82%,-59.71%,-19.72%,-10.49%,-16.22%,-38.73%,-45.94%,4.24%,71.02%,235.92%,647.58%,25.21%,21.00%,-21.84%,-29.57%,64.82%,136.14%,56.76%,Upgrade
3,Accounts Receivable,2191,2696,2697,2891,2705,2398,2205,2343,1825,1957,1322,1013,1200,1055,927.75,1193,1128,937.83,905.4,924.15,Upgrade
4,Other Receivables,130.25,100.86,92.41,147.32,83.95,148.33,113.91,99.32,38.37,24.02,31.06,15.09,30.1,26.24,13.6,547.77,27.09,28.29,40.55,14.76,Upgrade
5,Receivables,2321,2797,2790,3039,2789,2546,2319,2442,1863,1981,1353,1028,1230,1081,941.35,1741,1155,966.13,945.95,938.91,Upgrade
6,Inventory,1253,926.29,813.78,686.89,794.38,1019,803.75,695.51,665.64,533.12,515.76,686.16,455.81,350.76,426.93,307.9,311.08,378.57,384.19,281.88,Upgrade
7,Prepaid Expenses,-,0,-,0,-,-,-,-,-,-,-,-,-,0.15,-,-,-,0.43,-,0.24,Upgrade
8,Other Current Assets,378.8,391.83,342.44,308.28,274.26,302.45,290.78,235.6,296.29,165.19,423.07,317.49,336.03,212.14,202.99,224.86,243.33,131.22,154.3,165.79,Upgrade
9,Total Current Assets,4277,4382,4228,4314,4736,4526,4319,4070,3919,3415,3372,3169,4045,2350,2203,2612,1981,2040,2006,1820,Upgrade
