,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,721.93,1535,1438,1803,1976,1328,1426,1633,1022,1345,1006,791.93,1029,943.26,852.5,1482,901.77,541.48,403.69,476.94,Upgrade
1,Other Revenue,-6.01,6.01,-,60.86,-23.97,23.97,-,23.76,-5.12,5.12,-,8.9,-16.69,16.69,-,52.54,-12.56,12.56,-,54.59,Upgrade
2,Revenue,715.93,1541,1438,1864,1952,1352,1426,1657,1016,1350,1006,800.83,1013,959.96,852.5,1534,889.21,554.05,403.69,531.53,Upgrade
3,Revenue Growth (YoY),-63.33%,13.95%,0.80%,12.48%,92.08%,0.16%,41.75%,106.93%,0.39%,40.65%,18.04%,-47.80%,13.87%,73.26%,111.18%,188.63%,91.67%,31.30%,-7.71%,35.35%,Upgrade
4,Cost of Revenue,823.62,1477,1321,1644,1707,1193,1286,1431,909.61,1208,892.54,746.21,789.27,740.81,506.88,1052,654.33,429.05,294.87,371.99,Upgrade
5,Gross Profit,-107.69,63.56,117.26,220.02,245.13,159.2,139.96,226.29,106.87,142.67,113.73,54.62,223.29,219.15,345.62,482.4,234.87,125,108.82,159.54,Upgrade
6,"Selling, General & Admin",38.23,39.95,43.24,38.15,45.9,39.76,43.09,45.72,35.84,30.26,31.87,70.97,41.82,34.59,46.82,18.19,55.01,45.15,42.24,59.65,Upgrade
7,Research & Development,44.75,61,54.51,76.42,67.87,49.03,58.2,48.81,42.68,43.16,39.14,28.99,35.11,35.32,54.91,56.48,26.94,22.2,15.13,19.5,Upgrade
8,Other Operating Expenses,-23.18,9.53,-4.73,90.28,-1.82,-84.28,-5.13,130.23,-5.61,-55.72,-37.31,33.52,3.04,-4.4,4.84,-4.68,4.54,-0.4,2.92,20.16,Upgrade
9,Operating Expenses,56.24,116.64,91.33,203.89,110.56,6.19,95.45,217.61,71.45,24.01,33.66,137.58,83.53,63.38,104.67,81.86,77.39,74.7,60.11,92.01,Upgrade
