,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,217.63,245.07,271.24,231.61,170.86,350.24,397.5,440.88,385.04,374.97,Upgrade
1,Short-Term Investments,-,1.15,2.15,2.07,2.16,2.41,2.64,3.94,4.34,4.56,Upgrade
2,Trading Asset Securities,-,-,-,-,34.57,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,217.63,246.22,273.39,233.68,207.6,352.65,400.14,444.82,389.39,379.53,Upgrade
4,Cash Growth,-20.39%,5.36%,31.69%,-33.74%,-48.12%,-20.72%,2.76%,17.20%,37.65%,-4.44%,Upgrade
5,Accounts Receivable,45.37,32.41,38.24,129.91,120.54,65.18,73.68,129.7,177.76,165.62,Upgrade
6,Other Receivables,4.87,4.97,5.44,6.18,17.74,18.67,18.82,19.34,16.82,19.49,Upgrade
7,Receivables,50.24,37.38,43.68,136.09,138.27,83.85,92.51,149.03,194.59,185.11,Upgrade
8,Inventory,-,-,2.21,4.72,51.12,51.26,10.09,19.64,13.15,22.6,Upgrade
9,Other Current Assets,24.86,22.66,29.47,27.95,55.6,43.59,53.18,66.83,81.62,76.75,Upgrade
10,Total Current Assets,292.73,306.26,348.74,402.44,452.59,531.35,555.92,680.32,678.74,663.98,Upgrade
11,"Property, Plant & Equipment",21.4,22.61,22.66,23.57,21.92,22.6,23.57,25.28,25.13,22.67,Upgrade
12,Long-Term Investments,0.74,0.64,1.17,3.63,6.54,10.46,6.49,6.56,-,-,Upgrade
13,Other Intangible Assets,1.51,1.65,64.54,1.94,64.64,2.22,37.95,2.51,19.52,3.28,Upgrade
14,Long-Term Deferred Tax Assets,4.83,4.85,4.68,4.85,4.38,4.53,17.83,20.25,26.87,29.2,Upgrade
15,Long-Term Deferred Charges,33.38,47.11,-,62.04,-,46.57,-,23.66,-,8.37,Upgrade
16,Total Assets,354.58,383.11,441.78,498.47,550.05,617.72,641.75,758.57,750.26,727.5,Upgrade
