,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,66.99,106.2,39.36,124.86,218.2,91.06,144.17,221.97,394.31,300.09,Upgrade
1,Revenue Growth (YoY),70.19%,-14.94%,-81.96%,37.12%,51.35%,-58.98%,-63.44%,-26.03%,-28.14%,-55.91%,Upgrade
2,Cost of Revenue,54.38,88.51,32.45,104.9,206.94,79,126.52,180.56,349.93,250.73,Upgrade
3,Gross Profit,12.61,17.69,6.91,19.96,11.26,12.06,17.65,41.41,44.38,49.36,Upgrade
4,"Selling, General & Admin",33.27,47.31,41.51,52.13,44.03,56.78,47.74,54.57,44.61,60.38,Upgrade
5,Research & Development,5.42,7.29,8.13,14.59,-,-,-,-,-,-,Upgrade
6,Other Operating Expenses,0.57,8.59,-1.88,-3.23,-0.26,-0.06,-3.07,-13.37,-4.07,-1.03,Upgrade
7,Operating Expenses,39.25,63.19,47.77,63.49,43.76,56.72,44.66,41.19,40.54,59.35,Upgrade
8,Operating Income,-26.64,-45.5,-40.85,-43.53,-32.5,-44.66,-27.01,0.21,3.84,-9.99,Upgrade
9,Interest Expense,-0.07,-0.98,-0.07,-0.07,-0.03,-0.04,-0.06,-0.23,-0.07,-0.29,Upgrade
10,Interest & Investment Income,7.91,-,6,2.28,1.67,3.49,4.54,5.63,3.25,3.35,Upgrade
11,Currency Exchange Gain (Loss),0.02,-0.3,0.57,0.93,1.17,-0.5,-0.05,-3.82,1.07,1.09,Upgrade
12,EBT Excluding Unusual Items,-18.77,-46.79,-34.35,-40.38,-29.69,-41.71,-22.58,1.79,8.1,-5.84,Upgrade
13,Gain (Loss) on Sale of Investments,0.09,-0.44,-2.58,-1.75,-3.73,4.14,-,-,-,-0.8,Upgrade
14,Gain (Loss) on Sale of Assets,-,-0,-,-0.01,-,-0.02,-,-0.05,-,-0.02,Upgrade
15,Asset Writedown,-10.33,1.15,-1.15,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,0.13,-,0.4,0.01,-,-,0.5,-,-,Upgrade
17,Pretax Income,-29.02,-45.95,-38.07,-41.74,-33.41,-37.59,-22.58,2.24,8.1,-6.66,Upgrade
18,Income Tax Expense,1.52,-0.17,-0.59,0.27,0.16,13.03,-0.62,2.48,4.94,-0.48,Upgrade
19,Earnings From Continuing Operations,-30.54,-45.78,-37.49,-42.01,-33.57,-50.61,-21.96,-0.24,3.16,-6.18,Upgrade
20,Minority Interest in Earnings,0.01,-0.04,0.01,0.02,0.01,-0.13,0.01,0.04,0.01,0.05,Upgrade
21,Net Income,-30.53,-45.82,-37.48,-42,-33.56,-50.74,-21.95,-0.2,3.17,-6.13,Upgrade
22,Net Income to Common,-30.53,-45.82,-37.48,-42,-33.56,-50.74,-21.95,-0.2,3.17,-6.13,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-64.79%,-,Upgrade
24,Shares Outstanding (Basic),311,311,311,311,311,311,311,311,311,311,Upgrade
25,Shares Outstanding (Diluted),311,311,311,311,311,311,311,311,311,311,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-0.83%,Upgrade
27,EPS (Basic),-0.10,-0.15,-0.12,-0.13,-0.11,-0.16,-0.07,-0.00,0.01,-0.02,Upgrade
28,EPS (Diluted),-0.10,-0.15,-0.12,-0.13,-0.11,-0.16,-0.07,-0.00,0.01,-0.02,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-64.79%,-,Upgrade
30,Free Cash Flow,-30.76,-22.83,44.66,29.83,-125.59,-58,-30.94,64.5,14.79,112.82,Upgrade
31,Free Cash Flow Per Share,-0.10,-0.07,0.14,0.10,-0.40,-0.19,-0.10,0.21,0.05,0.36,Upgrade
32,Operating Margin,-39.76%,-42.84%,-103.78%,-34.86%,-14.89%,-49.04%,-18.73%,0.10%,0.97%,-3.33%,Upgrade
33,Profit Margin,-45.57%,-43.15%,-95.21%,-33.64%,-15.38%,-55.72%,-15.23%,-0.09%,0.80%,-2.04%,Upgrade
34,Free Cash Flow Margin,-45.92%,-21.50%,113.46%,23.89%,-57.55%,-63.69%,-21.46%,29.06%,3.75%,37.60%,Upgrade
35,EBITDA,-18.83,-52.53,-32.24,-47.33,-26.95,-45.32,-24.4,0.28,6.2,-8.74,Upgrade
36,D&A For EBITDA,7.81,-7.03,8.61,-3.8,5.55,-0.66,2.61,0.06,2.36,1.25,Upgrade
37,EBIT,-26.64,-45.5,-40.85,-43.53,-32.5,-44.66,-27.01,0.21,3.84,-9.99,Upgrade
