,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3495,3287,3119,3056,3047,2526,2317,1820,1834,1780,Upgrade
1,Revenue Growth (YoY),12.05%,7.58%,2.38%,20.97%,31.51%,38.79%,26.34%,2.28%,3.14%,5.32%,Upgrade
2,Cost of Revenue,3176,2923,2735,2762,2613,2124,1864,1566,1474,1500,Upgrade
3,Gross Profit,319.61,364.56,384.42,293.59,433.73,402.37,453.07,253.76,359.46,279.61,Upgrade
4,"Selling, General & Admin",139.11,206.27,143.91,173.06,141.76,174.06,131.86,149.9,129.89,152.37,Upgrade
5,Other Operating Expenses,-76.79,-58.49,-86,-15.3,-55.91,-12.19,-22.15,-12.54,-10,-9.99,Upgrade
6,Operating Expenses,62.32,165.33,57.91,127.04,85.86,191.94,109.71,132.88,78.22,142.38,Upgrade
7,Operating Income,257.28,199.23,326.5,166.55,347.88,210.43,343.36,120.87,281.24,137.22,Upgrade
8,Interest Expense,-74.63,-81.39,-81.62,-67.69,-49.21,-46.32,-58.3,-54.86,-50.02,-58.4,Upgrade
9,Interest & Investment Income,15.18,3.77,2.85,4.68,5.65,2.58,1.17,0.86,0.8,-,Upgrade
10,Earnings From Equity Investments,8.08,5.4,5.37,3.82,3.16,3.67,4.83,4.09,3.11,3.09,Upgrade
11,Currency Exchange Gain (Loss),-23.7,23.1,-55.35,-29.53,-54.65,17.04,7.55,165.95,-30.18,-33.02,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,4.85,-,-3.76,-,-,Upgrade
13,EBT Excluding Unusual Items,182.22,150.1,197.75,77.84,252.84,192.24,298.6,233.16,204.95,48.9,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-13.3,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,1.72,5.58,6.46,5,15.18,Upgrade
16,Gain (Loss) on Sale of Assets,2.53,-20.05,0.46,7.72,20.07,3.81,-4.35,-3.5,2.73,1.83,Upgrade
17,Asset Writedown,-,-9.15,-,-,-,-9.75,-,-9.8,-,-,Upgrade
18,Other Unusual Items,19.03,15.75,14.82,25.31,4.62,5.82,1.62,9.82,3.67,19.36,Upgrade
19,Pretax Income,203.77,141.67,213.02,110.87,277.53,193.84,301.45,222.83,216.35,85.27,Upgrade
20,Income Tax Expense,32.6,48.73,42.54,41.64,14.01,21.92,63.34,13.16,65.17,33.28,Upgrade
21,Earnings From Continuing Operations,171.18,92.94,170.48,69.23,263.52,171.91,238.11,209.68,151.18,52,Upgrade
22,Minority Interest in Earnings,-3.25,-2.77,-4.05,-1.53,-5.39,-3.37,-7,1.34,-7.29,-37.29,Upgrade
23,Net Income,167.92,90.18,166.44,67.71,258.13,168.54,231.12,211.01,143.89,14.71,Upgrade
24,Net Income to Common,167.92,90.18,166.44,67.71,258.13,168.54,231.12,211.01,143.89,14.71,Upgrade
25,Net Income Growth,0.89%,33.19%,-35.52%,-59.83%,11.69%,-20.13%,60.62%,1334.79%,116.69%,-54.59%,Upgrade
26,Shares Outstanding (Basic),1353,1353,1352,1352,1352,1352,1352,1270,1174,1174,Upgrade
27,Shares Outstanding (Diluted),1353,1356,1356,1355,1356,1359,1352,1270,1174,1174,Upgrade
28,Shares Change (YoY),-0.24%,0.11%,0.00%,-0.34%,0.32%,7.05%,15.13%,8.12%,-,-0.00%,Upgrade
29,EPS (Basic),0.12,0.07,0.12,0.05,0.19,0.12,0.17,0.17,0.12,0.01,Upgrade
30,EPS (Diluted),0.12,0.07,0.12,0.05,0.19,0.12,0.17,0.17,0.12,0.01,Upgrade
31,EPS Growth,1.14%,33.61%,-35.52%,-60.06%,11.35%,-25.08%,39.51%,1226.58%,116.81%,-54.68%,Upgrade
32,Free Cash Flow,-193.12,267.26,-2.72,-204.4,-81.18,-213.96,9.2,69.81,-166.89,370.31,Upgrade
33,Free Cash Flow Per Share,-0.14,0.20,-0.00,-0.15,-0.06,-0.16,0.01,0.05,-0.14,0.32,Upgrade
34,Operating Margin,7.36%,6.06%,10.47%,5.45%,11.42%,8.33%,14.82%,6.64%,15.34%,7.71%,Upgrade
35,Profit Margin,4.80%,2.74%,5.34%,2.22%,8.47%,6.67%,9.98%,11.59%,7.85%,0.83%,Upgrade
36,Free Cash Flow Margin,-5.53%,8.13%,-0.09%,-6.69%,-2.66%,-8.47%,0.40%,3.84%,-9.10%,20.81%,Upgrade
37,EBITDA,355.27,305.31,422.15,256.6,440.52,297.06,431.16,207.14,352.43,200.24,Upgrade
38,D&A For EBITDA,97.99,106.08,95.65,90.05,92.64,86.63,87.81,86.26,71.18,63.02,Upgrade
39,EBIT,257.28,199.23,326.5,166.55,347.88,210.43,343.36,120.87,281.24,137.22,Upgrade
