,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,80.34,86.86,79.18,93.78,82.57,104.26,108.1,95.74,76.53,102.44,Upgrade
1,Other Revenue,13.19,135.71,63.42,101.03,17.51,66.89,-63.19,67.7,-120.9,-64.79,Upgrade
2,Total Revenue,103.37,234.96,155.43,208.68,111.8,183.53,55.52,174.64,-33.36,59.63,Upgrade
3,Revenue Growth (YoY,-33.49%,12.60%,39.03%,13.70%,101.37%,5.09%,-,192.89%,-,-,Upgrade
4,Property Expenses,67.28,78.71,73.21,75.77,77.71,83.51,79.9,80.47,74.8,90.12,Upgrade
5,"Selling, General & Administrative",56.02,57.2,58.82,60.77,76.65,78.19,56.32,55.77,60.1,75.68,Upgrade
6,Provision for Loan Losses,-28.93,-207.72,-77.65,-182.98,-19.19,-120.64,-89.45,-216.92,-97.54,-129.04,Upgrade
7,Total Operating Expenses,152.22,343.64,209.68,319.53,173.56,282.34,225.67,353.16,232.44,294.83,Upgrade
8,Operating Income,-48.85,-108.67,-54.24,-110.85,-61.76,-98.81,-170.15,-178.52,-265.8,-235.21,Upgrade
9,Interest Expense,-49.58,-54.27,-32.87,-28.76,-17.24,-8.65,-10.83,-13.57,-18.01,-17.63,Upgrade
10,Interest & Investment Income,45.75,42.56,46.97,71.84,56.51,125.25,44.55,46.78,39.67,95,Upgrade
11,Currency Exchange Gain (Loss),-32.01,0.36,-0.17,-21.56,-11.63,-5.03,5.21,0.57,-4.61,0.51,Upgrade
12,Other Non-Operating Income,1.24,-15.59,-7.01,-19.32,0.89,1.13,19.75,-8.45,-2.93,-12.39,Upgrade
13,EBT Excluding Unusual Items,-83.44,-135.61,-47.33,-108.65,-33.24,13.89,-111.47,-153.18,-251.69,-169.72,Upgrade
14,Gain (Loss) on Sale of Investments,17.63,143.77,-14.12,-84.4,158.61,390.64,60.78,58.11,13.39,16.35,Upgrade
15,Gain (Loss) on Sale of Assets,0.67,-0,0.42,-0.56,-,-,-,0.01,-,-0.02,Upgrade
16,Asset Writedown,-76.94,3.42,-256.91,-11.47,-,0.01,2.4,10.51,-36.38,4.55,Upgrade
17,Pretax Income,-142.08,11.57,-317.93,-205.09,125.37,404.54,-48.29,-84.55,-274.69,-148.84,Upgrade
18,Income Tax Expense,9.04,17.59,-38.53,15.32,23.76,61.83,49.1,46.45,16.44,41.81,Upgrade
19,Earnings From Continuing Operations,-151.12,-6.02,-279.4,-220.41,101.61,342.71,-97.39,-131,-291.12,-190.65,Upgrade
20,Minority Interest in Earnings,0.61,-12.64,19.81,-11.46,-12.16,-37.57,-17.04,-21.68,-9.31,-13.73,Upgrade
21,Net Income,-150.52,-18.66,-259.59,-231.87,89.45,305.15,-114.43,-152.68,-300.43,-204.39,Upgrade
22,Preferred Dividends & Other Adjustments,0.06,-,-,-,-,-,-,-,-,-,Upgrade
23,Net Income to Common,-150.58,-18.66,-259.59,-231.87,89.45,305.15,-114.43,-152.68,-300.43,-204.39,Upgrade
24,Basic Shares Outstanding,6374,6374,6374,6374,6374,6385,5051,3541,3541,3541,Upgrade
25,Diluted Shares Outstanding,6374,6374,6374,6374,6374,6385,5051,3541,3541,3541,Upgrade
26,Shares Change (YoY),-,-,-,-0.17%,26.19%,80.31%,42.64%,-,-,-,Upgrade
27,EPS (Basic),-0.02,-0.00,-0.04,-0.04,0.01,0.05,-0.02,-0.04,-0.08,-0.06,Upgrade
28,EPS (Diluted),-0.02,-0.00,-0.04,-0.04,0.01,0.05,-0.02,-0.04,-0.08,-0.06,Upgrade
29,Operating Margin,-47.25%,-46.25%,-34.90%,-53.12%,-55.24%,-53.84%,-306.47%,-102.22%,-,-394.46%,Upgrade
30,Profit Margin,-145.66%,-7.94%,-167.01%,-111.11%,80.02%,166.27%,-206.12%,-87.43%,-,-342.77%,Upgrade
31,Free Cash Flow Margin,59.37%,70.04%,0.17%,56.46%,-115.56%,-18.72%,73.86%,126.52%,-,-490.18%,Upgrade
32,EBITDA,-40.47,-100.08,-42.47,-102.71,-49.41,-89.54,-155.03,-169.54,-250.44,-215.27,Upgrade
33,D&A For Ebitda,8.38,8.6,11.78,8.14,12.35,9.27,15.12,8.97,15.36,19.93,Upgrade
34,EBIT,-48.85,-108.67,-54.24,-110.85,-61.76,-98.81,-170.15,-178.52,-265.8,-235.21,Upgrade
35,Revenue as Reported,179.83,177.73,183.08,195.07,185.31,219.11,213.12,199.11,185.4,231.94,Upgrade
