,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,405.41,414.77,334.84,330.24,356.26,432.69,337.48,392.85,260.85,297.91
1,Revenue Growth (YoY),21.08%,25.60%,-6.01%,-23.68%,5.56%,10.14%,29.38%,31.87%,10.51%,-
2,Cost of Revenue,273.18,300.46,208.55,237.01,220.16,287.12,216.9,238.76,157.27,172.72
3,Gross Profit,132.23,114.31,126.29,93.23,136.1,145.57,120.59,154.1,103.58,125.19
4,"Selling, General & Admin",54.24,57.9,42.33,42.14,27.75,43.58,29.43,33.52,23.08,32.16
5,Operating Expenses,82.29,85.27,55.11,174.12,73.38,52.46,34.37,40.79,23.08,36.18
6,Operating Income,49.94,29.04,71.18,-80.89,62.72,93.11,86.22,113.3,80.5,89.01
7,Interest Expense,-0.19,-0.17,-0.09,-0.01,-0.1,-0.06,-0.08,-0.1,-0.03,-
8,Interest & Investment Income,25.12,2.48,2.28,8.62,4.74,15.64,4.12,3.33,1.89,2.58
9,Earnings From Equity Investments,-0.01,0.13,-0.06,0.18,0.11,-4.2,-0,-1.14,-0.82,-3.32
10,Currency Exchange Gain (Loss),-,1.2,-,7.79,-,-4.83,-,-10.02,2.13,-1.06
11,Other Non Operating Income (Expenses),-0.97,-18.5,-14.73,-289.19,18.24,-8.54,-0.77,5.22,1.07,0.68
12,EBT Excluding Unusual Items,73.89,14.18,58.58,-353.5,85.7,91.13,89.5,110.6,84.75,87.9
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.08,-,-
14,Gain (Loss) on Sale of Investments,0.26,-10.06,-20.83,-6.39,-3.52,2.73,-,3.65,-6.6,1.81
15,Other Unusual Items,-,2.38,25,-27.38,7.87,-7.87,-,-,-,-
16,Pretax Income,74.14,6.49,62.75,-387.27,90.05,85.99,89.5,114.17,78.15,89.7
17,Income Tax Expense,21.48,19.96,20.87,12.16,24.76,26.34,25.08,38.05,22.41,28.82
18,Earnings From Continuing Operations,52.66,-13.47,41.88,-399.42,65.29,59.65,64.42,76.12,55.73,60.89
19,Minority Interest in Earnings,-1.81,0.87,-1.16,0.28,-0.41,-1.25,-0.25,-0.27,-0.43,-0.19
20,Net Income,50.85,-12.6,40.73,-399.15,64.88,58.4,64.17,75.85,55.3,60.69
21,Preferred Dividends & Other Adjustments,-,-,-,-,-,3.47,-,3.08,-,1.79
22,Net Income to Common,50.85,-12.6,40.73,-399.15,64.88,54.93,64.17,72.77,55.3,58.91
23,Net Income Growth,24.86%,-,-37.23%,-,1.11%,-23.00%,16.03%,24.98%,168.10%,-
24,Shares Outstanding (Basic),568,568,568,568,568,539,534,509,463,394
25,Shares Outstanding (Diluted),568,568,568,568,568,569,564,546,500,431
26,Shares Change (YoY),-,-,-,-0.20%,0.67%,4.15%,12.77%,26.61%,35.55%,-
27,EPS (Basic),0.09,-0.02,0.07,-0.70,0.11,0.10,0.12,0.14,0.12,0.15
28,EPS (Diluted),0.09,-0.02,0.07,-0.70,0.11,0.10,0.11,0.14,0.11,0.14
29,EPS Growth,24.86%,-,-37.22%,-,0.44%,-26.60%,2.89%,-1.30%,97.85%,-
30,Free Cash Flow,-18.91,8.8,1.53,268.64,-14.1,53.81,-86.48,36.5,131.16,45.44
31,Free Cash Flow Per Share,-0.03,0.02,0.00,0.47,-0.02,0.09,-0.15,0.07,0.26,0.11
32,Dividend Per Share,0.051,-,-,-,-,-,-,-,-,-
33,Operating Margin,12.32%,7.00%,21.26%,-24.50%,17.60%,21.52%,25.55%,28.84%,30.86%,29.88%
34,Profit Margin,12.54%,-3.04%,12.16%,-120.87%,18.21%,12.70%,19.01%,18.52%,21.20%,19.77%
35,Free Cash Flow Margin,-4.66%,2.12%,0.46%,81.35%,-3.96%,12.44%,-25.63%,9.29%,50.28%,15.25%
36,EBITDA,54.46,30,72.54,-79.26,63.45,94.15,87.35,114.19,81.19,89.51
37,D&A For EBITDA,4.52,0.96,1.36,1.63,0.73,1.04,1.13,0.88,0.69,0.5
38,EBIT,49.94,29.04,71.18,-80.89,62.72,93.11,86.22,113.3,80.5,89.01
