,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,28.6,28.6,45.57,45.57,51.36,-,74.02,-,70.52,-,75.4,-,90.56,-,108.8,-,75.09,-,76.65,-,Upgrade
1,Short-Term Investments,-,-,-,-,9.56,-,12.93,-,20.11,-,16.63,-,13.04,-,5.09,-,16.47,-,6.35,-,Upgrade
2,Trading Asset Securities,0.72,0.72,2.93,2.93,2.99,-,1.59,-,2.33,-,1.32,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,29.31,29.31,48.49,48.49,63.91,88.53,88.53,92.96,92.96,93.35,93.35,-,103.6,113.89,113.89,-,91.56,83,83,-,Upgrade
4,Cash Growth,-54.14%,-66.89%,-45.23%,-47.83%,-31.25%,-5.16%,-5.16%,-,-10.27%,-18.04%,-18.04%,-,13.15%,37.22%,37.22%,-,63.72%,7.74%,7.74%,-,Upgrade
5,Accounts Receivable,104.22,104.22,107.65,107.65,100.58,-,72.95,-,84.96,-,98.9,-,103.84,-,104.61,-,111.88,-,108.79,-,Upgrade
6,Other Receivables,5.84,5.84,2.3,2.3,7.53,-,2.32,-,10.52,-,2.88,-,5.19,-,0.01,-,5.62,-,0.11,-,Upgrade
7,Receivables,110.06,110.06,109.95,109.95,108.11,-,75.27,-,95.48,-,101.78,-,109.03,-,104.62,-,117.5,-,108.9,-,Upgrade
8,Inventory,0.42,0.42,0.15,0.15,0.24,-,0.24,-,0.27,-,0.24,-,0.28,-,0.28,-,0.28,-,0.35,-,Upgrade
9,Prepaid Expenses,-,-,0.78,0.78,-,-,1.46,-,-,-,0.86,-,-,-,2.09,-,-,-,1.98,-,Upgrade
10,Other Current Assets,25.11,25.11,29.52,29.52,14.12,-,19.97,-,13.85,-,19.16,-,13.83,-,16.23,-,14.17,-,21.21,-,Upgrade
11,Total Current Assets,164.9,164.9,188.88,188.88,186.38,-,185.47,-,202.56,-,215.39,-,226.75,-,237.11,-,223.51,-,215.43,-,Upgrade
