,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,40.05,40.05,50.34,50.34,43.6,49.82,42.81,35.91,38.75,35.94,32.78,34.57,47.88,47.33,48.79,55.41,57.55,63.1,64.15,53.49,Upgrade
1,Revenue Growth (YoY),-8.16%,-19.62%,17.60%,40.19%,12.53%,38.62%,30.58%,3.88%,-19.07%,-24.05%,-32.80%,-37.61%,-16.80%,-24.99%,-23.95%,3.58%,5.01%,21.84%,18.02%,4.44%,Upgrade
2,Cost of Revenue,33.46,33.46,43.93,43.93,37.46,38.85,55.29,31.39,29.32,27.52,25.16,26.69,35.58,30.61,33.67,37.58,40.42,48.98,37.75,37.23,Upgrade
3,Gross Profit,6.58,6.58,6.41,6.41,6.14,10.97,-12.49,4.52,9.43,8.42,7.63,7.88,12.3,16.72,15.11,17.83,17.13,14.12,26.4,16.26,Upgrade
4,"Selling, General & Admin",10.18,10.18,12.52,12.52,11.15,10.28,11.04,10.72,11.63,10.09,10.04,11.19,10.45,10.07,8.29,10.78,11.24,10.31,12.34,10.8,Upgrade
5,Other Operating Expenses,0.01,0.01,0.01,0.01,0.01,-0.03,-4.46,4.05,0.41,-,-0.07,0.07,0.05,-0.05,-0.09,0.33,0.08,-0.32,-0.12,0.02,Upgrade
6,Operating Expenses,10.19,10.19,12.51,12.51,11.15,10.25,11.81,14.77,12.04,10.09,10.09,11.26,10.5,10.01,8.35,11.11,11.32,9.99,12.33,10.81,Upgrade
7,Operating Income,-3.6,-3.6,-6.1,-6.1,-5.01,0.73,-24.29,-10.25,-2.6,-1.67,-2.46,-3.38,1.8,6.7,6.77,6.72,5.8,4.13,14.07,5.45,Upgrade
8,Interest Expense,-0.12,-0.12,-0.25,-0.25,-0.2,-0.12,-0.03,-0.44,-0.05,-0.07,-0.09,-0.25,-0.01,-0.03,-0.04,-0.3,-0.07,-0.09,-0.03,-0.49,Upgrade
9,Interest & Investment Income,0.57,0.57,0.84,0.84,1.45,-,2.18,-,0.41,-,0.6,-,0.14,-,0.56,-,0.24,-,1.11,-,Upgrade
10,Currency Exchange Gain (Loss),0.07,0.07,0.02,0.02,-0.22,-,-0.77,1.69,-1.69,-,0.55,-0.17,0.17,-,0.23,-0.15,0.15,-,-0.05,-,Upgrade
11,Other Non Operating Income (Expenses),0.08,0.08,0.2,0.2,-0.54,0.75,-0.15,5.12,-2.36,2.54,5.1,0.68,-0.02,0.17,-11.01,5.78,5.15,2.09,-0.85,1.02,Upgrade
12,EBT Excluding Unusual Items,-3,-3,-5.29,-5.29,-4.52,1.36,-23.06,-3.88,-6.3,0.81,3.7,-3.12,2.08,6.84,-3.5,12.05,11.28,6.12,14.26,5.98,Upgrade
13,Gain (Loss) on Sale of Investments,0.12,0.12,-0.11,-0.11,0.01,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-1.21,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.15,0.15,-0,-0,0.01,-,-,-,-,-,0.16,-0.04,0.04,-,-,-,-,-,0.19,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,0.01,-4.78,4.78,-,-,-,-,-,10.5,-,-,-,0.05,-,Upgrade
16,Pretax Income,-2.73,-2.73,-5.4,-5.4,-4.5,1.36,-23.02,-8.66,-1.52,0.81,3.85,-3.16,2.12,6.84,7,12.05,11.28,6.12,13.28,5.98,Upgrade
17,Income Tax Expense,-,-,-0.13,-0.13,-0.04,0.15,-0.18,-0.05,-0.06,0.11,0.64,-0.32,0.42,1.03,1.23,1.57,0.79,0.86,2.55,1.13,Upgrade
18,Net Income,-2.73,-2.73,-5.27,-5.27,-4.46,1.21,-22.85,-8.61,-1.47,0.7,3.21,-2.84,1.7,5.82,5.77,10.48,10.49,5.26,10.73,4.85,Upgrade
19,Net Income to Common,-2.73,-2.73,-5.27,-5.27,-4.46,1.21,-22.85,-8.61,-1.47,0.7,3.21,-2.84,1.7,5.82,5.77,10.48,10.49,5.26,10.73,4.85,Upgrade
20,Net Income Growth,-,-,-,-,-,73.00%,-,-,-,-87.97%,-44.38%,-,-83.81%,10.67%,-46.25%,116.31%,1076.12%,2.26%,57.88%,31.48%,Upgrade
21,Shares Outstanding (Basic),402,402,402,402,401,401,408,398,400,400,407,399,395,397,398,397,396,396,399,400,Upgrade
22,Shares Outstanding (Diluted),402,402,402,402,401,402,408,398,400,400,410,399,395,397,398,398,396,396,399,400,Upgrade
23,Shares Change (YoY),0.12%,0.04%,-1.36%,1.08%,0.43%,0.46%,-0.53%,-0.19%,1.16%,0.62%,3.11%,0.16%,-0.28%,0.40%,-0.38%,-0.43%,-0.94%,-1.04%,-0.15%,-,Upgrade
24,EPS (Basic),-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.06,-0.02,-0.00,0.00,0.01,-0.01,0.00,0.01,0.01,0.03,0.03,0.01,0.03,0.01,Upgrade
25,EPS (Diluted),-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.06,-0.02,-0.00,0.00,0.01,-0.01,0.00,0.01,0.01,0.03,0.03,0.01,0.03,0.01,Upgrade
26,EPS Growth,-,-,-,-,-,71.33%,-,-,-,-88.01%,-46.10%,-,-83.95%,9.93%,-46.01%,117.15%,1103.41%,3.33%,58.46%,31.35%,Upgrade
27,Free Cash Flow,-0.99,-0.99,-5.26,-5.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Free Cash Flow Per Share,-0.00,-0.00,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,0.020,-,-,-,0.027,-,-,-,0.020,-,Upgrade
30,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-26.74%,-,-,-,36.50%,-,-,-,-,-,Upgrade
31,Gross Margin,16.44%,16.44%,12.73%,12.73%,14.09%,22.03%,-29.17%,12.59%,24.34%,23.42%,23.26%,22.79%,25.68%,35.32%,30.98%,32.17%,29.76%,22.37%,41.15%,30.40%,Upgrade
32,Operating Margin,-9.00%,-9.00%,-12.12%,-12.12%,-11.49%,1.46%,-56.74%,-28.55%,-6.72%,-4.64%,-7.51%,-9.78%,3.76%,14.16%,13.87%,12.13%,10.08%,6.54%,21.93%,10.19%,Upgrade
33,Profit Margin,-6.83%,-6.83%,-10.47%,-10.47%,-10.23%,2.43%,-53.37%,-23.97%,-3.79%,1.95%,9.79%,-8.22%,3.55%,12.29%,11.83%,18.91%,18.23%,8.33%,16.73%,9.06%,Upgrade
34,Free Cash Flow Margin,-2.46%,-2.46%,-10.44%,-10.44%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,EBITDA,-3.24,-3.24,-5.56,-5.56,-4.51,1.26,-23.76,-9.74,-2.15,-1.16,-1.95,-2.89,2.3,7.2,7.26,7.13,6.28,4.53,14.47,5.75,Upgrade
36,EBITDA Margin,-8.09%,-8.09%,-11.04%,-11.04%,-10.34%,2.53%,-55.51%,-27.13%,-5.55%,-3.23%,-5.95%,-8.35%,4.80%,15.21%,14.89%,12.86%,10.91%,7.18%,22.56%,10.75%,Upgrade
37,D&A For EBITDA,0.37,0.37,0.54,0.54,0.5,0.53,0.53,0.51,0.45,0.51,0.51,0.5,0.5,0.5,0.5,0.4,0.48,0.4,0.4,0.3,Upgrade
38,EBIT,-3.6,-3.6,-6.1,-6.1,-5.01,0.73,-24.29,-10.25,-2.6,-1.67,-2.46,-3.38,1.8,6.7,6.77,6.72,5.8,4.13,14.07,5.45,Upgrade
39,EBIT Margin,-9.00%,-9.00%,-12.12%,-12.12%,-11.49%,1.46%,-56.74%,-28.55%,-6.72%,-4.64%,-7.51%,-9.78%,3.76%,14.16%,13.87%,12.13%,10.08%,6.54%,21.93%,10.19%,Upgrade
40,Effective Tax Rate,-,-,-,-,-,11.09%,-,-,-,13.04%,16.65%,-,19.83%,14.99%,17.62%,13.04%,7.01%,14.12%,19.19%,18.93%,Upgrade
