,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,43,36,47,53,51,59,64,77,52,75,100,96,139,143,153,137,93,85,88,94,100,Upgrade
1,Market Cap Growth,-39.73%,-39.73%,-27.67%,-30.16%,-0.78%,-20.65%,-35.75%,-20.10%,-62.67%,-47.85%,-34.47%,-30.00%,48.99%,67.71%,73.81%,46.21%,-6.80%,-14.11%,-18.52%,-19.31%,-13.79%,Upgrade
2,Enterprise Value,23,5,16,2,-0,-20,-15,-13,-38,-13,13,2,45,33,43,52,8,11,14,43,50,Upgrade
3,Last Close Price,0.11,0.09,0.12,0.13,0.13,0.15,0.16,0.19,0.13,0.18,0.23,0.22,0.31,0.32,0.32,0.29,0.20,0.18,0.17,0.18,0.20,Upgrade
4,PE Ratio,-,-,-,-,-,-,-2.03,-,-,-,36.22,12.15,-,6.01,4.70,4.28,2.52,2.72,4.05,4.33,5.66,Upgrade
5,PS Ratio,0.24,0.20,0.25,0.28,0.28,0.34,0.38,0.50,0.36,0.52,0.66,0.59,0.78,0.72,0.73,0.61,0.39,0.36,0.37,0.42,0.47,Upgrade
6,PB Ratio,0.33,0.27,0.36,0.39,0.38,0.40,0.43,0.51,0.29,0.41,0.53,0.51,-,0.76,0.80,0.71,-,0.49,0.53,0.56,-,Upgrade
7,P/TBV Ratio,0.27,0.27,0.36,0.39,0.38,0.40,0.43,0.51,0.29,0.41,0.53,0.51,-,0.76,0.80,0.71,-,0.49,0.53,0.56,-,Upgrade
8,EV/Sales Ratio,0.13,0.03,0.09,0.01,-,-,-,-,-,-,0.09,0.01,0.25,0.16,0.20,0.23,0.03,0.05,0.06,0.19,0.23,Upgrade
