,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,18225,27506,17411,36567,36244,19723,55956,42395,23068,45696,Upgrade
1,Investment Securities,629834,552749,567655,500505,529818,441750,448745,395693,431900,417267,Upgrade
2,Trading Asset Securities,181638,176360,145735,123085,127384,123125,103285,123189,102658,95461,Upgrade
3,Total Investments,811472,729109,713390,623590,657201,564875,552030,518882,534558,512728,Upgrade
4,Gross Loans,1028148,977381,928939,851395,813333,731271,695113,629938,584828,514869,Upgrade
5,Allowance for Loan Losses,-33641,-33710,-34116,-34434,-33925,-30422,-23608,-22621,-19394,-16044,Upgrade
6,Other Adjustments to Gross Loans,-7268,-6316,-7489,-6462,-7235,-6720,-,-6586,-6948,-5875,Upgrade
7,Net Loans,987238,937354,887334,810498,772174,694129,671505,600731,558486,492950,Upgrade
8,"Property, Plant & Equipment",5549,5688,5643,5753,5780,5712,5661,5807,3149,3117,Upgrade
9,Goodwill,11547,11547,11776,11776,14568,14568,14568,14568,-,-,Upgrade
10,Other Intangible Assets,472.77,485.75,415.51,472.37,425.74,599,443.62,450.56,400.98,418.29,Upgrade
11,Investments in Real Estate,29.01,-,-,-,-,-,-,-,-,-,Upgrade
12,Accrued Interest Receivable,4475,5439,4592,5363,4680,4669,4026,3723,1701,3065,Upgrade
13,Other Receivables,882.56,946.09,1033,1420,1664,1446,1180,1380,1049,4328,Upgrade
14,Restricted Cash,69507,71066,74291,68087,67887,61576,69165,67251,60076,58308,Upgrade
15,Other Current Assets,-,-,-,-,1553,751.08,1749,4049,850.59,1829,Upgrade
16,Long-Term Deferred Tax Assets,15005,14238,13977,13656,13640,12618,10867,9727,9547,8162,Upgrade
17,Other Real Estate Owned & Foreclosed,293.65,173.1,178.16,153.65,176.59,131.25,163.25,202.77,391.35,368.32,Upgrade
18,Other Long-Term Assets,3416,2591,2854,2900,2690,2688,2517,2533,902.22,751.17,Upgrade
