,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,23802,17847,12384,12936,13160,13180,14965,19070,19384,20471,29632,17931,22401,24370,11330,10401,7602,8199,6037,5944,5736,Upgrade
1,Market Cap Growth,35.41%,35.41%,-17.25%,-32.17%,-32.11%,-35.62%,-49.50%,6.36%,-13.47%,-16.00%,161.53%,72.39%,194.66%,197.23%,87.69%,75.00%,32.54%,50.83%,30.05%,10.91%,32.97%,Upgrade
2,Enterprise Value,25406,18729,13049,14389,14614,15135,16572,18488,18801,20060,28700,17031,21501,23567,10366,11530,8251,8919,6896,6109,5233,Upgrade
3,Last Close Price,12.95,9.71,6.73,6.95,7.07,7.08,8.04,9.97,10.13,10.69,16.61,10.08,12.59,13.70,8.22,7.55,5.52,5.95,4.38,4.31,4.05,Upgrade
4,PE Ratio,47.80,34.71,26.01,35.19,31.76,47.67,29.40,20.53,-,16.72,26.76,18.57,28.35,33.84,10.82,13.48,11.37,10.17,25.18,46.14,67.80,Upgrade
5,Forward PE,35.48,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,Upgrade
6,PS Ratio,2.96,2.15,1.53,1.75,1.71,1.67,1.80,1.97,1.93,2.16,3.31,2.37,3.37,3.96,1.96,1.93,1.47,1.61,1.52,2.03,3.01,Upgrade
7,PB Ratio,2.59,1.90,1.34,1.40,1.44,1.45,1.67,2.05,2.13,2.26,3.78,2.51,2.83,3.62,1.74,1.75,1.98,2.17,1.84,1.86,1.80,Upgrade
8,P/TBV Ratio,2.60,2.60,1.85,1.93,2.00,1.98,2.29,2.79,2.92,3.07,5.40,3.31,4.01,4.86,2.36,2.47,3.60,4.01,3.85,4.11,3.96,Upgrade
9,P/FCF Ratio,-,-,80.76,-,-,158.04,39.24,-,27.01,34.24,-,226.12,-,-,32.60,-,16.26,21.45,22.23,-,510.07,Upgrade
10,P/OCF Ratio,26.48,26.48,12.05,-,16.17,16.65,15.22,-,14.56,17.62,-,28.47,76.46,53.22,18.84,-,12.06,14.92,15.58,27.74,94.48,Upgrade
11,EV/Sales Ratio,3.06,2.25,1.62,1.95,1.90,1.92,1.99,1.91,1.88,2.12,3.21,2.25,3.23,3.83,1.79,2.14,1.59,1.75,1.73,2.09,2.74,Upgrade
12,EV/EBITDA Ratio,25.69,19.20,14.06,19.22,17.48,16.70,15.58,11.95,10.96,11.02,14.58,12.40,18.91,23.70,16.95,14.69,12.05,14.16,14.87,22.76,36.05,Upgrade
13,EV/EBIT Ratio,50.72,37.39,28.37,50.48,38.62,33.30,25.94,16.29,14.14,13.72,17.62,15.93,25.21,32.27,-,20.10,15.95,17.59,19.43,27.78,47.30,Upgrade
14,EV/FCF Ratio,-85.54,-,85.10,-,-,181.50,43.45,-,26.19,33.55,-,214.77,-,-,29.82,-,17.65,23.33,25.39,-,465.33,Upgrade
15,Debt / Equity Ratio,0.55,0.55,0.54,0.49,0.49,0.52,0.54,0.54,0.31,0.33,0.28,0.12,0.08,0.01,0.03,0.17,0.22,0.34,0.34,0.45,0.41,Upgrade
16,Debt / EBITDA Ratio,5.26,4.37,3.85,5.60,7.20,4.70,8.45,4.35,3.07,1.82,0.88,0.47,0.50,0.04,1.60,1.13,1.12,1.85,1.36,3.00,2.49,Upgrade
17,Debt / FCF Ratio,-,-,32.50,-,-,56.49,12.76,-,3.87,4.98,-,10.93,-,-,0.60,-,1.79,3.34,4.12,-,116.18,Upgrade
18,Asset Turnover,0.44,0.52,0.39,0.53,0.44,0.40,0.49,0.63,0.59,0.98,0.85,0.74,0.75,0.73,0.68,0.75,0.72,0.70,0.64,0.96,Upgrade,
19,Inventory Turnover,6.91,6.37,8.44,5.35,8.30,6.00,5.46,5.64,6.93,4.13,7.31,6.94,6.97,8.71,10.60,9.06,8.41,7.01,7.30,6.24,-,Upgrade
20,Quick Ratio,0.70,0.70,0.80,0.85,0.79,0.95,0.97,1.15,0.69,1.10,0.70,0.85,0.54,0.68,0.82,1.01,0.61,0.72,0.41,0.43,0.49,Upgrade
21,Current Ratio,1.01,1.01,1.07,1.17,1.11,1.38,1.46,1.73,1.19,1.67,1.25,1.56,1.17,1.30,1.28,1.65,0.89,1.03,0.90,0.73,0.76,Upgrade
22,Return on Equity (ROE),5.62%,8.25%,4.53%,3.94%,4.14%,3.62%,6.54%,-2.14%,15.44%,26.81%,15.24%,6.02%,12.66%,23.13%,9.09%,4.22%,60.66%,10.35%,1.06%,22.47%,Upgrade,
23,Return on Assets (ROA),2.44%,2.74%,1.23%,0.54%,2.13%,0.35%,2.75%,1.82%,5.46%,10.46%,8.47%,5.99%,13.63%,-1.12%,4.72%,4.06%,5.26%,4.98%,3.34%,5.00%,Upgrade,
24,Return on Capital (ROIC),3.14%,3.55%,1.55%,0.67%,2.53%,0.42%,3.40%,2.36%,7.35%,14.40%,11.25%,7.94%,18.15%,-1.48%,6.76%,6.28%,8.11%,7.82%,5.51%,7.23%,Upgrade,
25,Return on Capital Employed (ROCE),4.06%,4.06%,3.69%,2.29%,3.15%,3.59%,5.09%,8.44%,11.65%,12.69%,16.84%,13.11%,9.79%,10.36%,-,8.75%,11.64%,10.65%,8.30%,5.28%,2.66%,Upgrade
26,Earnings Yield,2.16%,2.88%,3.85%,2.84%,3.15%,2.10%,3.40%,4.87%,5.49%,5.98%,3.74%,5.38%,3.53%,2.95%,9.24%,7.42%,8.80%,9.83%,3.97%,2.17%,1.47%,Upgrade
27,FCF Yield,-1.25%,-1.66%,1.24%,3.16%,-0.09%,0.63%,2.55%,-1.08%,3.70%,2.92%,-0.68%,0.44%,-0.55%,0.46%,3.07%,3.01%,6.15%,4.66%,4.50%,2.20%,0.20%,Upgrade
28,Dividend Yield,0.68%,-,-,-,1.27%,-,-,-,2.17%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,62.95%,39.63%,107.98%,33.56%,35.39%,40.79%,567.80%,20.09%,-,4.67%,4.18%,1.71%,37.61%,2.06%,3.35%,8.10%,54.75%,2.66%,69.25%,147.70%,2.77%,Upgrade
30,Buyback Yield / Dilution,-2.75%,13.40%,-9.27%,-10.25%,-8.77%,-13.18%,17.78%,-4.87%,6.81%,11.05%,-32.14%,-28.85%,-13.56%,-57.17%,-19.17%,-4.00%,-1.13%,-0.20%,4.55%,2.25%,-11.03%,Upgrade
31,Total Shareholder Return,-2.07%,13.40%,-9.27%,-10.25%,-7.50%,-13.18%,17.78%,-4.87%,8.99%,11.05%,-32.14%,-28.85%,-13.56%,-57.17%,-19.17%,-4.00%,-1.13%,-0.20%,4.55%,2.25%,-11.03%,Upgrade
