,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,41.46,50.77,38.66,39.57,33.13,53.68,64.58,72.07,81.44,17.18
1,Cash & Short-Term Investments,41.46,50.77,38.66,39.57,33.13,53.68,64.58,72.07,81.44,17.18
2,Cash Growth,7.25%,28.30%,16.71%,-26.29%,-48.71%,-25.51%,-20.71%,319.47%,270.12%,-30.39%
3,Accounts Receivable,90.26,71.11,73.65,69.59,82.29,58.61,49.04,46.34,40.87,42.33
4,Other Receivables,5.77,9.7,16.52,5.73,2.24,3.53,0.14,0.9,1.01,0.61
5,Receivables,96.03,80.8,90.17,75.32,84.53,62.14,49.18,47.24,41.88,42.93
6,Inventory,26.67,25.41,17.92,21.19,17.41,15.74,15.36,13.05,9.29,8.38
7,Prepaid Expenses,10.21,17.21,8.95,5.58,6.26,4.33,3.51,3.58,3.73,2.79
8,Restricted Cash,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
9,Other Current Assets,46.65,60.42,61.85,53.3,52.33,49.68,1.99,2.51,2.03,2.1
10,Total Current Assets,221.05,234.66,217.58,195,193.69,185.61,134.66,138.47,138.4,73.41
11,"Property, Plant & Equipment",386.19,347.96,421.95,362.89,324.38,220.2,167.63,157.8,158.81,144.57
12,Long-Term Investments,0.84,0.59,0.24,0.58,0.55,0.56,0.35,0.5,0.23,0
13,Goodwill,11.61,11.61,-,-,0.31,-,-,-,-,-
14,Other Intangible Assets,0.05,0.17,0.05,0.09,0.09,0.09,0.09,0.09,0.12,0.12
15,Other Long-Term Assets,29.6,59.2,-,4.36,-,6.58,-,-,-,-
16,Total Assets,649.33,654.19,639.81,562.91,519.02,413.03,302.73,296.86,297.56,218.11
17,Accounts Payable,43.51,40.01,37.99,25.24,40.91,31.02,22.37,23.48,20.01,19.17
18,Accrued Expenses,34.9,29.4,13.27,13.79,13.33,4.96,4.9,4.9,7,7.04
19,Short-Term Debt,2.28,14.31,14.56,14.78,15.43,12.67,3.08,8.46,4.84,9.36
20,Current Portion of Long-Term Debt,17.43,23.39,25.18,10.65,10.7,5.04,5.01,5.01,5,9.19
21,Current Portion of Leases,9.7,15.42,20.67,18.17,15.34,5.54,4.94,6.16,7.6,7.47
22,Current Income Taxes Payable,-,-,-,-,-,-,0.29,0.29,3.75,5.15
23,Current Unearned Revenue,-,-,-,-,-,-,-,-,-,0.23
24,Other Current Liabilities,12.11,8.83,6.33,11.86,2.9,9.06,0.63,4.3,5.69,6.57
25,Total Current Liabilities,119.94,131.37,117.99,94.48,98.62,68.28,41.22,52.59,53.89,64.18
26,Long-Term Debt,95.82,104.69,105.53,72.47,38.09,40.65,43.25,45.73,48.27,50.78
27,Long-Term Leases,71.16,73.81,85.66,87.47,84.01,33.44,22.65,22.94,24.54,19.75
28,Long-Term Deferred Tax Liabilities,4.64,4.65,0.18,0.18,5.16,5.16,1.72,1.72,0.1,0.1
29,Total Liabilities,291.55,314.51,309.35,254.6,225.88,147.54,108.84,122.98,126.8,134.81
30,Common Stock,10.87,10.87,10.87,10.87,10.87,10.87,10.52,10.52,10.52,-
31,Additional Paid-In Capital,109.57,109.57,109.57,109.57,109.57,109.57,62.08,62.08,62.08,-
32,Retained Earnings,211.05,191.82,190.27,173.43,159.17,137.41,112.62,94.9,89,75.79
33,Comprehensive Income & Other,19.61,22,19.84,14.32,13.61,7.65,8.69,6.4,9.16,7.51
34,Total Common Equity,351.1,334.26,330.55,308.19,293.23,265.5,193.9,173.88,170.76,83.3
35,Minority Interest,6.68,5.42,-0.09,0.12,-0.09,-,-,-,-,-
36,Shareholders' Equity,357.78,339.68,330.46,308.31,293.14,265.5,193.9,173.88,170.76,83.3
37,Total Liabilities & Equity,649.33,654.19,639.81,562.91,519.02,413.03,302.73,296.86,297.56,218.11
38,Total Debt,196.38,231.62,251.59,203.53,163.57,97.34,78.93,88.29,90.25,96.55
39,Net Cash (Debt),-154.92,-180.85,-212.93,-163.96,-130.44,-43.65,-14.34,-16.23,-8.8,-79.37
40,Net Cash Per Share,-0.08,-0.09,-0.10,-0.08,-0.06,-0.02,-0.01,-0.01,-0.00,-0.05
41,Filing Date Shares Outstanding,2064,2064,2064,2064,2064,2064,2000,2000,2000,1500
42,Total Common Shares Outstanding,2064,2064,2064,2064,2064,2064,2000,2000,2000,1500
43,Working Capital,101.11,103.29,99.59,100.52,95.07,117.33,93.44,85.88,84.51,9.23
44,Book Value Per Share,0.17,0.16,0.16,0.15,0.14,0.13,0.10,0.09,0.09,0.06
45,Tangible Book Value,339.44,322.48,330.51,308.1,292.82,265.41,193.81,173.79,170.64,83.17
46,Tangible Book Value Per Share,0.16,0.16,0.16,0.15,0.14,0.13,0.10,0.09,0.09,0.06
47,Buildings,-,167.58,-,166.28,-,61.06,-,59.05,-,58.86
48,Machinery,-,73.19,-,73.87,-,66.65,-,56.22,-,43.13
49,Construction In Progress,-,6.91,-,2.07,-,44.9,-,1.59,-,-
