,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,173743,184402,163916,176984,169689,168299,179658,186337,198380,211050,249285,236101,265349,229315,224023,243487,269886,234204,188831,182038,188622,Upgrade
1,Market Cap Growth,9.57%,9.57%,-8.76%,-5.02%,-14.46%,-20.26%,-27.93%,-21.08%,-25.24%,-7.96%,11.28%,-3.03%,-1.68%,-2.09%,18.64%,33.76%,43.08%,34.68%,-7.30%,2.88%,35.63%,Upgrade
2,Enterprise Value,188949,207306,180071,197337,190042,192075,197519,192763,204806,217472,249585,242683,271931,242184,225359,246534,272932,238107,184003,183014,189598,Upgrade
3,Last Close Price,27.39,29.07,25.84,26.73,25.63,25.42,27.13,26.93,28.67,30.50,36.02,33.25,37.37,33.98,33.20,35.33,39.16,33.98,27.48,25.66,26.58,Upgrade
4,PE Ratio,14.57,15.47,14.06,13.90,16.27,15.66,18.71,19.56,21.03,23.92,26.20,25.14,30.48,25.48,25.85,27.78,38.13,31.96,27.41,31.38,27.20,Upgrade
5,Forward PE,15.04,15.88,12.91,15.42,14.71,15.28,15.73,16.07,18.45,18.70,22.15,23.29,25.87,24.92,25.37,31.03,33.19,29.06,31.32,24.40,24.56,Upgrade
6,PS Ratio,1.47,1.57,1.37,1.41,1.34,1.33,1.43,1.48,1.61,1.77,2.12,2.07,2.40,2.12,2.12,2.35,2.79,2.46,2.04,2.07,2.09,Upgrade
7,PB Ratio,3.07,3.08,2.89,2.81,2.96,3.00,3.36,3.24,3.66,4.06,4.90,4.27,5.44,6.41,6.78,7.11,8.84,8.20,7.33,6.74,7.18,Upgrade
8,P/TBV Ratio,3.97,3.97,3.80,3.59,3.89,3.97,4.54,4.24,4.88,5.38,6.54,5.51,5.79,6.96,7.40,7.74,9.47,8.86,7.99,7.29,7.80,Upgrade
9,P/FCF Ratio,11.30,12.00,13.84,13.90,14.97,17.26,25.00,-,29.28,41.05,31.36,-,30.00,28.57,35.92,-,81.06,75.18,267.70,-,-239.56,Upgrade
10,P/OCF Ratio,9.02,9.02,9.31,9.18,9.28,10.35,12.92,13.07,14.78,17.61,16.93,15.90,17.09,15.97,17.97,17.87,27.40,23.04,22.45,-,22.31,Upgrade
11,PEG Ratio,2.75,1.97,1.16,1.20,1.29,1.34,1.09,1.35,1.13,1.04,1.25,1.36,1.56,1.68,1.80,2.57,2.75,2.32,3.26,2.36,2.08,Upgrade
12,EV/Sales Ratio,1.60,1.76,1.50,1.57,1.51,1.52,1.57,1.54,1.66,1.82,2.12,2.12,2.46,2.24,2.13,2.38,2.82,2.50,1.99,2.09,2.10,Upgrade
13,EV/EBITDA Ratio,12.67,14.09,12.37,12.83,12.39,12.86,14.76,14.66,15.81,17.55,19.12,19.01,23.08,20.25,19.85,21.72,28.49,23.69,19.19,22.32,21.12,Upgrade
14,EV/EBIT Ratio,17.82,19.55,17.13,17.35,16.69,17.39,20.48,20.12,21.47,23.83,24.98,24.71,-,25.65,25.21,26.97,36.50,29.57,24.01,28.66,26.20,Upgrade
15,EV/FCF Ratio,12.29,13.49,15.21,15.50,16.77,19.70,27.48,-,30.23,42.30,31.39,-,30.74,30.17,36.13,-,81.98,76.43,260.85,-,-240.80,Upgrade
16,Debt / Equity Ratio,1.03,1.03,1.15,1.08,1.01,1.13,1.09,1.01,0.76,0.82,0.72,0.61,0.46,0.64,0.92,0.53,0.46,0.83,0.71,0.45,0.26,Upgrade
17,Debt / EBITDA Ratio,4.15,3.30,4.96,3.29,7.98,3.49,3.54,2.84,7.13,3.58,2.37,1.72,6.82,1.57,2.12,1.15,4.07,1.96,1.30,1.39,1.30,Upgrade
18,Debt / FCF Ratio,4.02,4.02,5.51,5.33,5.09,6.50,8.12,-,6.04,8.31,4.63,-,2.54,2.86,4.86,-,4.25,7.65,25.78,-,-8.82,Upgrade
19,Asset Turnover,0.78,0.70,0.83,0.77,0.86,0.91,0.96,0.91,1.00,1.08,1.11,1.10,1.32,1.35,1.41,1.25,1.45,1.55,1.26,1.52,Upgrade,
20,Inventory Turnover,6.94,6.89,6.39,6.80,6.68,6.21,6.13,5.88,6.22,7.18,7.69,7.99,10.11,12.67,10.60,9.35,12.86,10.53,8.44,6.37,8.66,Upgrade
21,Quick Ratio,0.68,0.68,0.66,0.73,0.66,0.70,0.68,0.68,0.66,0.75,0.74,0.76,0.84,0.51,0.54,0.47,0.46,0.53,0.48,0.49,0.48,Upgrade
22,Current Ratio,0.90,0.90,0.86,0.98,0.90,0.99,0.97,1.02,0.99,1.09,1.03,1.11,1.16,0.85,0.88,0.83,0.82,0.84,0.77,0.83,0.82,Upgrade
23,Return on Equity (ROE),22.78%,10.82%,39.63%,6.45%,22.31%,19.43%,25.90%,9.53%,14.88%,19.84%,26.98%,7.24%,30.76%,29.62%,34.91%,14.29%,33.69%,39.50%,17.30%,20.52%,Upgrade,
24,Return on Assets (ROA),6.14%,3.37%,6.65%,1.10%,6.19%,5.11%,7.50%,0.62%,4.52%,6.01%,9.23%,-0.26%,8.90%,7.87%,10.85%,0.99%,8.86%,10.53%,6.50%,3.82%,Upgrade,
25,Return on Capital (ROIC),7.57%,4.14%,8.46%,1.41%,7.78%,6.49%,9.90%,0.83%,6.03%,8.17%,12.88%,-0.37%,12.57%,11.74%,17.34%,1.50%,13.32%,17.60%,11.76%,6.54%,Upgrade,
26,Return on Capital Employed (ROCE),14.83%,14.83%,15.07%,14.25%,15.23%,14.36%,12.78%,12.44%,13.87%,13.60%,15.91%,14.59%,-,20.95%,19.76%,22.43%,20.55%,25.01%,26.88%,21.50%,24.93%,Upgrade
