,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,63.14,54.5,69.8,84.28,73.56,97.14,74.31,70.11,75.27,72.92,Upgrade
1,Revenue Growth (YoY),-9.54%,-35.34%,-5.11%,-13.23%,-1.01%,38.55%,-1.28%,-3.85%,-12.05%,-29.58%,Upgrade
2,Cost of Revenue,59.22,54.32,63.87,73.87,65.02,85.82,63.97,62.19,61.57,60.83,Upgrade
3,Gross Profit,3.92,0.18,5.93,10.41,8.54,11.32,10.34,7.92,13.7,12.09,Upgrade
4,"Selling, General & Admin",0.06,-0.04,0.04,-0.29,0.29,-0.29,0.29,-0.13,0.13,-0.14,Upgrade
5,Other Operating Expenses,5.46,4.43,3.61,4.33,3.82,5.46,4.42,3.63,3.3,3.39,Upgrade
6,Operating Expenses,7.11,7.62,5.21,6.43,6.09,6.57,6.35,5.07,5.14,4.95,Upgrade
7,Operating Income,-3.18,-7.44,0.72,3.98,2.45,4.75,3.99,2.85,8.56,7.15,Upgrade
8,Interest Expense,-0.4,-0.53,-0.49,-0.48,-0.24,-0.18,-0.19,-0.23,-0.35,-0.55,Upgrade
9,Interest & Investment Income,0.09,0.03,0.02,0.02,0.01,0.06,0.03,0.04,0.03,0.01,Upgrade
10,Currency Exchange Gain (Loss),0.28,0.1,-0.84,-0.08,-0.41,0.04,-0.01,0.09,0.12,0.04,Upgrade
11,Other Non Operating Income (Expenses),-7.01,-0.74,-,0.06,-0.01,0.01,-,0.07,-,0.01,Upgrade
12,EBT Excluding Unusual Items,-10.22,-8.58,-0.59,3.51,1.81,4.67,3.82,2.82,8.35,6.66,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.22,-,0.06,-,-,Upgrade
14,Asset Writedown,-,-3.16,-,-,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,0.92,0.65,-,-,1.14,2.31,-3.98,Upgrade
16,Pretax Income,-10.22,-11.73,-0.59,4.43,2.45,4.88,3.82,4.01,10.66,2.68,Upgrade
17,Income Tax Expense,0.24,-0.43,0.41,1.23,0.42,0.99,1.03,0.78,1.17,1.19,Upgrade
18,Earnings From Continuing Operations,-10.46,-11.31,-1,3.21,2.04,3.89,2.79,3.23,9.5,1.49,Upgrade
19,Minority Interest in Earnings,-0,1.14,-,0.16,0.34,-0.21,0.22,0.07,-,-,Upgrade
20,Net Income,-10.46,-10.16,-1,3.36,2.38,3.68,3.01,3.29,9.5,1.49,Upgrade
21,Net Income to Common,-10.46,-10.16,-1,3.36,2.38,3.68,3.01,3.29,9.5,1.49,Upgrade
22,Net Income Growth,-,-,-,-8.77%,-21.08%,11.84%,-68.27%,120.93%,740.27%,-90.70%,Upgrade
23,Shares Outstanding (Basic),1051,1051,1051,1051,1051,1050,1012,1000,1000,1000,Upgrade
24,Shares Outstanding (Diluted),1051,1051,1051,1051,1051,1053,1015,1000,1000,1000,Upgrade
25,Shares Change (YoY),-,-,-,-0.27%,3.51%,5.34%,1.49%,-,-,-,Upgrade
26,EPS (Basic),-0.01,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,Upgrade
27,EPS (Diluted),-0.01,-0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,Upgrade
28,EPS Growth,-,-,-,-8.34%,-23.96%,5.95%,-68.66%,120.93%,740.27%,-90.70%,Upgrade
29,Free Cash Flow,8.2,6.69,2.75,-2.39,-2.58,9.92,-9.36,10.72,-3,14.46,Upgrade
30,Free Cash Flow Per Share,0.01,0.01,0.00,-0.00,-0.00,0.01,-0.01,0.01,-0.00,0.01,Upgrade
31,Operating Margin,-5.04%,-13.66%,1.04%,4.72%,3.34%,4.89%,5.37%,4.07%,11.37%,9.80%,Upgrade
32,Profit Margin,-16.57%,-18.65%,-1.43%,3.99%,3.23%,3.79%,4.05%,4.70%,12.61%,2.04%,Upgrade
33,Free Cash Flow Margin,12.98%,12.27%,3.94%,-2.84%,-3.51%,10.22%,-12.60%,15.28%,-3.98%,19.83%,Upgrade
34,EBITDA,-1.6,-5.54,2.28,6.15,4.43,6.27,5.51,4.33,10.27,8.72,Upgrade
35,D&A For EBITDA,1.59,1.91,1.56,2.17,1.97,1.52,1.52,1.47,1.72,1.57,Upgrade
36,EBIT,-3.18,-7.44,0.72,3.98,2.45,4.75,3.99,2.85,8.56,7.15,Upgrade
