,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,6153,6598,6626,5058,3974,4104,4004,3838,4303,1172,692,Upgrade
1,Market Cap Growth,30.44%,30.44%,66.74%,23.24%,-0.76%,6.94%,-6.93%,227.38%,521.70%,117.32%,14.04%,Upgrade
2,Last Close Price,4.15,4.45,4.65,3.41,2.67,2.76,2.66,2.56,2.89,0.80,0.53,Upgrade
3,PE Ratio,60.19,65.54,66.33,-421.70,-,-,36.48,20.62,21.43,18.81,-,Upgrade
4,PS Ratio,40.21,44.21,36.76,33.29,22.15,15.32,13.33,9.46,10.18,4.48,3.06,Upgrade
5,PB Ratio,8.49,9.10,12.72,11.83,9.12,8.78,7.61,7.96,8.60,3.53,4.19,Upgrade
6,P/FCF Ratio,-,-,42.14,-,20.47,-,37.79,-,89.06,26.27,-88.32,Upgrade
7,P/OCF Ratio,-,-,41.79,-,20.42,-,37.03,-,87.58,25.20,-110.38,Upgrade
8,Debt / Equity Ratio,0.29,0.29,0.59,0.35,0.40,0.34,0.40,0.43,0.09,0.04,0.07,Upgrade
9,Debt / FCF Ratio,-,-,1.95,-,0.90,-,1.96,-,0.96,0.27,-1.43,Upgrade
10,Earnings Yield,1.64%,1.53%,1.51%,-0.24%,-1.24%,0.68%,2.74%,4.85%,4.67%,5.32%,-7.43%,Upgrade
11,FCF Yield,-0.56%,2.39%,2.37%,4.08%,4.89%,2.69%,2.65%,-0.74%,1.12%,3.81%,-1.13%,Upgrade
12,Dividend Yield,0.47%,-,-,-,-,-,0.88%,1.74%,1.42%,0.82%,-,Upgrade
13,Buyback Yield / Dilution,-2.51%,-3.92%,-1.67%,-0.18%,1.31%,1.04%,0.35%,-8.28%,-23.59%,-14.59%,2.20%,Upgrade
14,Total Shareholder Return,-2.04%,-3.92%,-1.67%,-0.18%,1.31%,1.04%,1.23%,-6.54%,-22.17%,-13.77%,2.20%,Upgrade
