,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q4 2016,Q3 2016,Q2 2016,+5 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016",+5 Quarters
0,Market Capitalization,1913,1900,2002,1314,1633,2163,2239,2310,2632,2282,2072,2695,3754,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-12.16%,-12.16%,-10.58%,-43.14%,-37.95%,-5.22%,8.04%,-14.26%,-29.89%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1066,1053,1182,481,781,1312,1420,1410,1716,1366,1191,1753,3587,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,17.68,17.56,18.50,12.05,14.75,19.54,20.22,20.87,23.04,19.98,18.14,23.59,31.80,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,42.10,-,39.31,29.74,43.86,-,42.87,38.10,41.61,35.55,30.89,39.68,48.74,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,9.80,9.75,10.15,6.76,8.48,11.38,11.73,12.18,15.19,13.10,10.90,14.11,17.76,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,1.72,1.71,1.80,1.20,1.50,1.99,2.05,2.16,2.34,2.03,1.85,2.48,3.25,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.74,1.74,1.84,1.22,1.54,2.04,2.10,2.21,2.39,2.08,1.89,2.53,3.31,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,133.88,220.95,-,521.89,-278.74,-,-,-,37.00,33.87,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,36.36,27.00,-,65.91,93.85,-,-,33.61,25.43,26.18,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,5.47,5.40,5.99,2.47,4.06,6.90,7.44,7.43,9.90,7.84,6.26,9.18,16.97,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,15.60,-,18.10,8.76,17.02,-,26.81,23.81,27.74,-,16.43,52.80,70.75,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,20.42,-,24.31,12.42,-,-,36.59,31.32,-,-,20.36,27.58,44.27,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,79.07,80.82,-,316.44,-176.82,-,-,-,21.26,22.03,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.05,-,-,0.21,0.21,0.42,Upgrade
15,Debt / EBITDA Ratio,0.07,-,0.03,0.09,3.91,-,0.10,0.14,1.12,-,0.09,0.13,0.58,6.19,-,0.08,-,-,0.72,0.72,1.49,Upgrade
16,Debt / FCF Ratio,-,-,0.30,2.12,-,3.13,-1.68,-,-,-,0.25,0.18,-,0.22,0.25,4.72,-,-,7.02,-204.43,-,Upgrade
17,Asset Turnover,-,0.26,0.25,0.09,0.09,0.26,0.25,0.08,0.09,0.25,0.18,0.13,0.40,0.75,-,-,-,0.46,0.58,0.41,Upgrade,
18,Inventory Turnover,-,-,1.29,1.45,0.65,1.04,1.10,1.39,0.53,0.76,0.75,0.74,0.34,0.80,0.78,-,-,-,0.46,0.48,0.27,Upgrade
19,Quick Ratio,-,-,41.82,49.59,49.64,35.89,45.00,42.39,56.03,35.06,34.88,32.15,73.67,11.16,8.42,9.07,-,8.42,2.19,2.19,0.43,Upgrade
20,Current Ratio,-,-,44.41,52.15,52.69,37.98,47.34,44.80,59.44,37.10,36.81,34.01,77.53,14.05,10.75,11.92,-,12.03,3.13,3.13,1.39,Upgrade
21,Return on Equity (ROE),-6.30%,11.09%,11.29%,0.54%,-4.42%,8.85%,8.72%,1.07%,0.51%,11.71%,9.45%,2.08%,4.71%,37.99%,45.46%,4.64%,-,19.50%,25.92%,15.30%,Upgrade,
