,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6523,6476,11392,7738,7676,8244,7468,4819,3080,2514,2879,3819,4085,3732,3651,2959,3857,2322,2888,2285,Upgrade
1,Trading Asset Securities,5178,5166,1443,3178,2444,1588,1684,3045,3816,3750,3505,1675,1170,1170,1205,1258,76,100,175,190,Upgrade
2,Cash & Short-Term Investments,11701,11642,12835,10916,10120,9832,9151,7863,6896,6264,6384,5494,5255,4902,4856,4217,3933,2422,3063,2475,Upgrade
3,Cash Growth,15.63%,18.41%,40.25%,38.82%,46.74%,56.97%,43.36%,43.13%,31.23%,27.79%,31.47%,30.28%,33.61%,102.41%,58.54%,70.40%,92.95%,41.98%,46.25%,55.95%,Upgrade
4,Accounts Receivable,1918,1826,2028,2782,2018,2174,2268,2850,2046,1864,2014,2183,1907,1991,2012,2032,1839,1635,2152,2055,Upgrade
5,Other Receivables,16.54,13.39,10.63,14.99,10.59,19.39,17.6,17.2,22.47,30.58,14.02,11.98,10.29,14.58,8.28,10.33,8.06,6.77,6.88,10.66,Upgrade
6,Receivables,1935,1840,2039,2797,2028,2194,2285,2867,2069,1894,2028,2195,1917,2006,2020,2042,1847,1642,2159,2065,Upgrade
7,Inventory,663.7,697.64,571.2,490.08,590.81,531.17,497.73,391.48,439.6,449.36,406.73,375.59,306.26,241.46,283.8,278.42,245.21,320.95,284.83,338.47,Upgrade
8,Prepaid Expenses,-,0.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,49.99,40.72,52.54,32.5,40.26,45.11,47.65,54.23,44.95,45.43,49.73,58.34,47.99,38.86,30.19,38.13,33.52,36.99,42.56,33,Upgrade
10,Total Current Assets,14350,14220,15497,14235,12779,12602,11982,11177,9450,8653,8868,8123,7527,7188,7190,6576,6059,4421,5549,4912,Upgrade
11,"Property, Plant & Equipment",2756,2821,2883,2922,2862,2880,2848,2856,2874,2925,2976,3034,3068,3084,3110,3141,3174,3172,3115,3018,Upgrade
12,Long-Term Investments,-,426.73,405.77,393.97,373.22,358.06,343.81,332.34,374.74,371.52,344.38,328.44,244.98,201.2,187.59,155.33,140.1,132.85,123.59,106.62,Upgrade
13,Goodwill,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,Upgrade
14,Other Intangible Assets,303.49,298.24,300.02,305.01,303.93,308.81,314.65,320.62,299.67,304.76,275.82,280.04,281.09,285.46,288.06,283.84,327.36,328.48,332.38,335.83,Upgrade
15,Long-Term Deferred Tax Assets,32.91,32.16,34.21,45.45,44.06,46.53,55.78,62.16,44.63,43.44,50.2,57.32,40.51,39.88,43.63,42.62,46.2,33.96,40.26,38.3,Upgrade
16,Long-Term Deferred Charges,10.82,10.85,10.85,11.91,0.35,0.88,1.96,3.87,6.44,8.55,10.65,13.19,15.73,18.46,21.06,23.67,21.85,20.31,7.17,4.41,Upgrade
17,Other Long-Term Assets,530.77,72.64,62.8,62.16,71.06,23.51,56.92,62.14,77.61,74.19,170.66,127.96,119.66,128.42,123.98,126.51,87.73,82.44,81.3,82.5,Upgrade
18,Total Assets,18152,18050,19361,18144,16601,16387,15771,14981,13294,12548,12863,12131,11465,11113,11131,10516,10023,8358,9416,8665,Upgrade
19,Accounts Payable,1700,1779,2102,2141,1876,2023,1917,1505,820.21,923.24,901.59,945.77,775.89,502.92,817.49,452.52,697.86,477.4,832.99,436.09,Upgrade
20,Accrued Expenses,103.32,153.46,78.6,246.62,114.46,198.59,83.73,350.39,108.14,177.18,102.51,242.7,131.9,184.17,98.07,207.74,109.08,118.35,94.4,191.44,Upgrade
21,Short-Term Debt,1224,1350,1693,1088,839.2,562.94,400,400,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,653.84,644.24,637.29,627.55,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,1.28,1.1,1.07,1.06,0.48,0.65,0.69,0.44,-,1.34,-,1.55,-,1.52,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,157.95,67.09,201.7,182.62,201.45,97.76,199.73,106.09,212.38,58.98,187.86,43.71,142.04,64.01,133.23,69.64,126.12,24.16,117.1,69.39,Upgrade
25,Current Unearned Revenue,15.91,14.67,17.92,17.25,27.55,17.97,22.27,49.14,23.93,11.26,13.11,19.34,9.27,9.8,6.82,8.03,4.62,5.83,10.32,15.63,Upgrade
26,Other Current Liabilities,651.35,959.45,866.75,915.86,846.15,1381,903.9,1016,1139,975.7,1103,919.98,901.72,1330,1077,1229,847.4,1197,1057,1127,Upgrade
27,Total Current Liabilities,3854,4325,4962,4592,3905,4282,3528,3427,2958,2792,2945,2801,1961,2093,2133,1967,1785,1822,2112,1840,Upgrade
28,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,620.42,614.34,608.39,602.58,596.25,589.41,582.69,576.15,Upgrade
29,Long-Term Leases,1.22,1.22,1.13,1.43,0.95,0.95,1.04,0.2,0.41,0.58,0.76,1.02,2.05,1.54,1.81,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,66.95,68.45,69.94,71.43,73.01,74.7,76.42,78.19,79.65,81.52,82.3,84.63,86.96,86.26,88.47,90.67,81.3,57.85,59.76,58.29,Upgrade
31,Long-Term Deferred Tax Liabilities,133.97,123.28,112.36,109.28,136.56,133.52,130.4,122.05,133.14,129.01,120.84,112.38,107.82,98.65,95.61,90.72,112.29,98.78,90.3,82.97,Upgrade
32,Other Long-Term Liabilities,0.67,0.77,0.81,0.82,0.91,0.97,1.04,1.06,1.23,1.27,1.3,1.35,1.6,1.63,1.65,1.67,2.86,2.87,2.88,2.9,Upgrade
33,Total Liabilities,4057,4519,5146,4775,4117,4492,3737,3629,3172,3004,3151,3000,2780,2895,2929,2753,2578,2571,2848,2560,Upgrade
34,Common Stock,452.69,452.74,452.74,452.74,452.83,453.04,452.74,452.74,439.26,436.27,436.27,436.27,436.26,436.26,436.26,436.26,473.57,400.24,400.24,400.24,Upgrade
35,Additional Paid-In Capital,4011,4009,4006,3999,3997,4000,3987,3984,3244,3149,3149,3148,3148,3114,3114,3114,3077,1766,1766,1766,Upgrade
36,Retained Earnings,9716,9151,9855,9010,8131,7527,7675,6998,6419,5843,6013,5431,4984,4566,4551,4112,3794,3519,4301,3837,Upgrade
37,Treasury Stock,-108.37,-104.52,-118.97,-111.97,-115.01,-101.77,-97.18,-97.18,-97.18,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,-,-,-,-,-,-,-,-,100.76,100.78,100.8,100.81,100.87,100.87,100.87,100.87,100.87,100.88,100.88,100.89,Upgrade
39,Total Common Equity,14071,13508,14194,13349,12466,11878,12018,11337,10106,9529,9698,9117,8669,8217,8202,7763,7446,5787,6569,6104,Upgrade
40,Minority Interest,23.94,22.41,20.94,19.42,18.36,17.35,16.54,15.14,15.39,14.6,14.45,14.17,15.64,-,-,-,-,-,-,-,Upgrade
41,Shareholders' Equity,14095,13531,14215,13369,12484,11895,12034,11352,10122,9543,9713,9131,8685,8217,8202,7763,7446,5787,6569,6104,Upgrade
42,Total Liabilities & Equity,18152,18050,19361,18144,16601,16387,15771,14981,13294,12548,12863,12131,11465,11113,11131,10516,10023,8358,9416,8665,Upgrade
43,Total Debt,1227,1353,1696,1090,840.64,564.53,401.73,400.65,654.25,646.16,638.04,630.12,622.47,617.4,610.2,602.58,596.25,589.41,582.69,576.15,Upgrade
44,Net Cash (Debt),10475,10289,11139,9826,9279,9267,8750,7463,6242,5617,5746,4864,4633,4284,4246,3615,3337,1832,2480,1899,Upgrade
45,Net Cash Growth,12.88%,11.03%,27.31%,31.67%,48.66%,64.97%,52.28%,53.43%,34.74%,31.12%,35.33%,34.56%,38.83%,133.82%,71.18%,90.37%,127.14%,60.26%,61.23%,83.58%,Upgrade
46,Net Cash Per Share,11.44,11.12,12.15,10.70,10.10,10.09,9.55,8.02,6.92,6.27,6.35,5.35,5.17,4.77,4.73,4.05,4.09,2.25,3.03,2.32,Upgrade
47,Filing Date Shares Outstanding,915.53,921.81,915.78,921.81,915.64,922.42,921.82,921.82,888.27,888.28,888.67,888.27,888.26,888.26,888.26,888.26,888.26,814.93,814.93,814.82,Upgrade
48,Total Common Shares Outstanding,915.53,921.81,915.78,921.81,915.64,922.42,921.82,921.82,888.27,888.28,888.67,888.27,888.26,888.26,888.26,888.26,888.26,814.93,814.93,814.82,Upgrade
49,Working Capital,10496,9895,10535,9644,8874,8320,8454,7749,6492,5861,5923,5322,5566,5095,5057,4609,4274,2599,3437,3072,Upgrade
50,Book Value Per Share,15.37,14.65,15.50,14.48,13.61,12.88,13.04,12.30,11.38,10.73,10.91,10.26,9.76,9.25,9.23,8.74,8.38,7.10,8.06,7.49,Upgrade
51,Tangible Book Value,13600,13043,13727,12877,11994,11402,11536,10849,9640,9057,9255,8670,8221,7765,7747,7312,6951,5291,6069,5601,Upgrade
52,Tangible Book Value Per Share,14.86,14.15,14.99,13.97,13.10,12.36,12.51,11.77,10.85,10.20,10.41,9.76,9.26,8.74,8.72,8.23,7.83,6.49,7.45,6.87,Upgrade
53,Buildings,-,2938,-,2911,-,2518,-,2455,-,2462,-,2473,-,2439,-,2362,-,2373,-,1815,Upgrade
54,Machinery,-,1689,-,1685,-,1661,-,1644,-,1612,-,1566,-,1497,-,1488,-,1454,-,1328,Upgrade
55,Construction In Progress,-,192,-,186.98,-,441.44,-,352.15,-,306.86,-,322.17,-,345.11,-,364.89,-,315.98,-,725.92,Upgrade
