,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1325,2087,1487,3196,1431,1984,3766,2229,2096,1781,Upgrade
1,Short-Term Investments,107,125,94,89,130,167,125,163,179,171,Upgrade
2,Cash & Short-Term Investments,1432,2212,1581,3285,1561,2151,3891,2392,2275,1952,Upgrade
3,Cash Growth,-9.42%,-32.66%,1.28%,52.72%,-59.88%,-10.08%,71.03%,22.54%,110.65%,105.69%,Upgrade
4,Accounts Receivable,1382,975,961,1086,1316,924,801,476,475,596,Upgrade
5,Other Receivables,550,904,591,649,762,1279,409,465,496,967,Upgrade
6,Receivables,1932,1879,1552,1735,2078,2203,1210,941,971,1563,Upgrade
7,Inventory,3861,3599,4370,4489,4548,3692,2714,2292,2392,2460,Upgrade
8,Prepaid Expenses,34,35,128,24,32,27,27,37,24,31,Upgrade
9,Other Current Assets,440,217,259,582,633,363,222,215,268,262,Upgrade
10,Total Current Assets,7699,7942,7890,10115,8852,8436,8064,5877,5930,6268,Upgrade
11,"Property, Plant & Equipment",6071,5806,5672,5829,6124,5350,5096,4855,4565,4499,Upgrade
12,Long-Term Investments,5530,4860,4992,5632,7226,4329,4550,3896,3443,4240,Upgrade
13,Goodwill,-,2156,-,2434,-,2269,-,2273,-,2428,Upgrade
14,Other Intangible Assets,2327,181,2390,171,2871,142,2436,134,2426,129,Upgrade
15,Long-Term Deferred Tax Assets,169,229,182,58,121,113,165,199,232,130,Upgrade
16,Other Long-Term Assets,236,290,299,392,225,267,155,144,126,120,Upgrade
17,Total Assets,22032,21464,21425,24631,25419,20906,20466,17378,16722,17814,Upgrade
18,Accounts Payable,924,948,817,1040,1290,896,705,643,536,566,Upgrade
19,Accrued Expenses,161,237,258,248,251,185,191,163,150,131,Upgrade
20,Current Portion of Long-Term Debt,3887,1966,1277,2547,3752,1894,1360,730,826,548,Upgrade
21,Current Portion of Leases,15,19,16,21,14,8,12,3,25,15,Upgrade
22,Current Income Taxes Payable,25,26,72,172,54,40,30,11,12,16,Upgrade
23,Current Unearned Revenue,109,218,135,237,147,1116,967,860,-,-,Upgrade
24,Other Current Liabilities,283,305,300,326,341,453,314,381,988,1114,Upgrade
25,Total Current Liabilities,5404,3719,2875,4591,5849,4592,3579,2791,2537,2390,Upgrade
26,Long-Term Debt,3803,5900,6499,6910,3547,4839,6505,7062,7234,7699,Upgrade
27,Long-Term Leases,-,30,-,27,36,35,-,49,-,25,Upgrade
28,Long-Term Deferred Tax Liabilities,452,405,396,427,655,429,434,453,462,465,Upgrade
29,Other Long-Term Liabilities,361,351,329,314,396,425,557,429,467,432,Upgrade
30,Total Liabilities,10069,10448,10148,12324,10565,10382,11126,10835,10744,11067,Upgrade
31,Common Stock,152,152,152,152,152,152,152,152,152,152,Upgrade
32,Additional Paid-In Capital,15786,15786,15786,15786,15786,15786,15786,15786,15786,15786,Upgrade
33,Retained Earnings,3567,3002,3140,2720,2911,1231,-105,-2123,-3006,-2882,Upgrade
34,Comprehensive Income & Other,-7542,-7924,-7801,-6351,-3995,-6645,-6493,-7272,-6954,-6309,Upgrade
35,Shareholders' Equity,11963,11016,11277,12307,14854,10524,9340,6543,5978,6747,Upgrade
36,Total Liabilities & Equity,22032,21464,21425,24631,25419,20906,20466,17378,16722,17814,Upgrade
37,Total Debt,7705,7915,7792,9505,7349,6776,7877,7844,8085,8287,Upgrade
38,Net Cash (Debt),-6273,-5703,-6211,-6220,-5788,-4625,-3986,-5452,-5810,-6335,Upgrade
39,Net Cash Per Share,-0.41,-0.38,-0.41,-0.41,-0.38,-0.30,-0.26,-0.36,-0.38,-0.42,Upgrade
40,Filing Date Shares Outstanding,15193,15193,15193,15193,15193,15193,15193,15193,15193,15193,Upgrade
41,Total Common Shares Outstanding,15193,15193,15193,15193,15193,15193,15193,15193,15193,15193,Upgrade
42,Working Capital,2295,4223,5015,5524,3003,3844,4485,3086,3393,3878,Upgrade
43,Book Value Per Share,0.79,0.73,0.74,0.81,0.98,0.69,0.61,0.43,0.39,0.44,Upgrade
44,Tangible Book Value,9636,8679,8887,9702,11983,8113,6904,4136,3552,4190,Upgrade
45,Tangible Book Value Per Share,0.63,0.57,0.58,0.64,0.79,0.53,0.45,0.27,0.23,0.28,Upgrade
46,Land,-,3954,-,4152,-,4021,-,3735,-,3682,Upgrade
47,Machinery,-,8906,-,10797,-,10174,-,9628,-,9335,Upgrade
48,Construction In Progress,-,3055,-,3047,-,2618,-,2248,-,2059,Upgrade
