,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,42.38,35.31,42.08,37,31.01,54.08,93.18,149.22,92,265.5,Upgrade
1,Short-Term Investments,-,15.82,-,30.33,-,162.18,-,232.04,-,1.85,Upgrade
2,Trading Asset Securities,-,-,0.79,1.29,0.98,1.63,32.7,42.52,61.51,96.04,Upgrade
3,Cash & Short-Term Investments,42.38,51.13,42.87,68.62,31.98,217.89,125.88,423.78,153.51,363.39,Upgrade
4,Cash Growth,-1.14%,-25.49%,34.05%,-68.51%,-74.59%,-48.58%,-18.00%,16.62%,-34.30%,256.27%,Upgrade
5,Accounts Receivable,45.97,32.85,59.64,41.9,71.66,53.09,68.42,51.99,74.25,49.87,Upgrade
6,Other Receivables,-,12.82,-,10.51,-,8.12,-,36.61,-,30.24,Upgrade
7,Receivables,45.97,45.67,59.64,52.41,71.66,61.2,68.42,88.61,74.25,80.11,Upgrade
8,Inventory,240.8,272.7,299.73,421.41,592.71,768.22,1959,2031,2618,2957,Upgrade
9,Prepaid Expenses,70.36,-,44.6,-,165.6,-,344.31,-,409.13,108.63,Upgrade
10,Restricted Cash,0.01,0.01,0.01,0.88,7.34,14.93,25.69,29.13,18.23,155.9,Upgrade
11,Other Current Assets,-,20.01,-,20.11,-,11.8,-,20.13,-,20.62,Upgrade
12,Total Current Assets,399.52,389.52,446.85,563.43,869.29,1074,2523,2592,3273,3685,Upgrade
13,"Property, Plant & Equipment",14.36,24.82,15.09,17.42,20.32,23.33,27.07,32,32.88,40.49,Upgrade
14,Other Intangible Assets,0.52,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,3.47,3.47,-,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,285.62,337.21,405.57,422.93,409.61,431.04,475.23,471.49,464.41,464.7,Upgrade
17,Total Assets,703.49,755.03,867.51,1004,1299,1528,3025,3096,3770,4190,Upgrade
18,Accounts Payable,71.05,65.97,105.74,130.9,148.57,161.55,185.21,184.83,210.96,180.18,Upgrade
19,Accrued Expenses,46.08,7.41,44.56,6.03,42.61,8.07,93.13,22.22,109.91,59.19,Upgrade
20,Current Portion of Long-Term Debt,138.07,129.43,146.15,165.86,170,175.32,201.73,219.08,185.42,373.13,Upgrade
21,Current Portion of Leases,0.57,1.52,0.49,1.1,1.28,1.43,1.86,2.2,1.57,2.06,Upgrade
22,Current Income Taxes Payable,304.36,297.63,294.11,309.78,298.23,337.68,292.11,323.54,192.19,109.04,Upgrade
23,Current Unearned Revenue,10.06,8.48,11.62,19.03,154.45,99.81,1220,1024,1737,1893,Upgrade
24,Other Current Liabilities,-,45.24,-,44.12,-,44.49,-,84.85,-,209.01,Upgrade
25,Total Current Liabilities,570.19,555.68,602.67,676.81,815.14,828.36,1994,1861,2437,2826,Upgrade
26,Long-Term Debt,4,26.38,26.28,22.98,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,1.23,9.48,-,-,0.49,1.1,1.76,2.67,1.29,1.88,Upgrade
28,Long-Term Deferred Tax Liabilities,20.81,21.35,31,38.66,43.28,46.41,216.58,333.89,454.32,520.66,Upgrade
29,Total Liabilities,596.22,612.89,659.95,738.45,858.91,875.87,2212,2197,2893,3349,Upgrade
30,Common Stock,577.92,577.92,577.92,577.92,577.92,577.92,577.92,577.92,577.92,577.92,Upgrade
31,Additional Paid-In Capital,331.61,331.61,331.61,331.61,331.61,331.61,331.61,331.61,331.61,331.61,Upgrade
32,Retained Earnings,-837.88,-801.36,-738.37,-683.94,-503.82,-331.09,-157.74,-61.1,-55.82,-64.08,Upgrade
33,Comprehensive Income & Other,35.62,33.96,36.41,39.73,34.6,74.11,61.15,50.14,23.28,-3.59,Upgrade
34,Total Common Equity,107.27,142.14,207.56,265.32,440.31,652.54,812.94,898.57,876.99,841.86,Upgrade
35,Shareholders' Equity,107.27,142.14,207.56,265.32,440.31,652.54,812.94,898.57,876.99,841.86,Upgrade
36,Total Liabilities & Equity,703.49,755.03,867.51,1004,1299,1528,3025,3096,3770,4190,Upgrade
37,Total Debt,143.86,166.82,172.91,189.94,171.77,177.85,205.35,223.94,188.28,377.06,Upgrade
38,Net Cash (Debt),-101.48,-115.69,-130.04,-121.32,-139.79,40.04,-79.48,199.84,-34.77,-13.67,Upgrade
39,Net Cash Growth,-,-,-,-,-,-79.97%,-,-,-,-,Upgrade
40,Net Cash Per Share,-0.02,-0.02,-0.02,-0.02,-0.02,0.01,-0.01,0.03,-0.01,-0.00,Upgrade
