,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,9415,8253,8899,7361,6417,6480,2781,2532,4528,8274
1,Revenue Growth (YoY),5.80%,12.12%,38.69%,13.60%,130.69%,155.88%,-38.57%,-69.39%,-50.04%,-13.83%
2,Cost of Revenue,6208,5734,5822,5264,4523,4508,2186,1840,3056,5751
3,Gross Profit,3207,2519,3077,2097,1893,1972,595.17,692.88,1472,2523
4,"Selling, General & Admin",2291,2004,2109,1824,1677,1700,1358,1152,1331,1613
5,Other Operating Expenses,-130.37,-101.2,-74.73,-39.22,-33.78,-203.14,27.94,57.19,31.35,65.44
6,Operating Expenses,2161,1903,2034,1784,1643,1497,1386,1209,1362,1679
7,Operating Income,1045,615.71,1043,312.76,250.08,475.14,-791.26,-515.82,109.59,844.44
8,Interest Expense,-633.05,-637.76,-642.16,-503.6,-478.18,-473.13,-479.67,-465.59,-419.73,-405.95
9,Interest & Investment Income,48,54.63,57.99,31.41,16.87,24.15,21.3,23.32,12.99,17.28
10,Earnings From Equity Investments,-2.23,1.44,-13.58,-0.56,-0.51,0.38,-1.72,-4.88,-4.76,1.61
11,Currency Exchange Gain (Loss),-47.2,24.79,70.32,16.95,-54,-13.11,-79.24,-35.32,-66.94,14.71
12,Other Non Operating Income (Expenses),-13.38,-7.45,-18.12,-8.05,-5.76,-3.84,-3.81,-4.83,-5.3,-9.42
13,EBT Excluding Unusual Items,397.54,51.36,497.13,-151.08,-271.49,9.59,-1334,-1003,-374.15,462.67
14,Merger & Restructuring Charges,-8.04,-111.02,-49.32,-49.58,-30.03,-71.72,-,-94.78,-,-
15,Gain (Loss) on Sale of Investments,-1.82,-24.7,1.6,-0.54,25.15,-332.75,6.13,-22.17,5.74,-21.18
16,Gain (Loss) on Sale of Assets,13.4,-93.51,331.67,3.09,87.78,1.42,0.9,-7.13,34.74,2.05
17,Asset Writedown,-,-3.74,-87.89,2.48,-5.9,-56.79,-9.35,-39.98,-12.43,0.04
18,Legal Settlements,-14.01,-7.77,-14.64,-9.14,-10.28,-12.64,-1.92,-18.88,-0.7,11.87
19,Other Unusual Items,0.74,-,-,-0.49,6.91,-77.88,-526.67,-494.25,-560.25,-
20,Pretax Income,387.82,-189.38,678.55,-205.27,-197.88,-540.76,-1865,-1680,-907.05,455.46
21,Income Tax Expense,70.66,-45.05,188.22,118.07,10.57,181.66,199.73,131.24,90.11,381.6
22,Earnings From Continuing Operations,317.15,-144.32,490.33,-323.35,-208.44,-722.42,-2065,-1812,-997.16,73.86
23,Minority Interest in Earnings,4.68,-20.32,-18.49,-24.91,11.8,8.58,60.24,135.96,98.46,44.85
24,Net Income,321.84,-164.64,471.84,-348.26,-196.64,-713.85,-2005,-1676,-898.7,118.7
25,Net Income to Common,321.84,-164.64,471.84,-348.26,-196.64,-713.85,-2005,-1676,-898.7,118.7
26,Net Income Growth,-31.79%,-,-,-,-,-,-,-,-,-78.91%
27,Shares Outstanding (Basic),1243,1242,1242,1240,1239,1238,1236,1235,1235,1235
28,Shares Outstanding (Diluted),1246,1243,1248,1240,1239,1238,1236,1235,1235,1238
29,Shares Change (YoY),-0.22%,0.18%,0.76%,0.20%,0.25%,0.24%,0.06%,-0.24%,-0.48%,18.13%
30,EPS (Basic),0.26,-0.13,0.38,-0.28,-0.16,-0.58,-1.62,-1.36,-0.73,0.10
31,EPS (Diluted),0.26,-0.13,0.38,-0.28,-0.16,-0.58,-1.62,-1.36,-0.73,0.10
32,EPS Growth,-31.87%,-,-,-,-,-,-,-,-,-81.94%
33,Free Cash Flow,715.64,1811,1093,501.51,826.13,77.2,847.48,-1689,-1250,702.56
34,Free Cash Flow Per Share,0.57,1.46,0.88,0.40,0.67,0.06,0.69,-1.37,-1.01,0.57
35,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.019
36,Operating Margin,11.10%,7.46%,11.72%,4.25%,3.90%,7.33%,-28.45%,-20.37%,2.42%,10.21%
37,Profit Margin,3.42%,-1.99%,5.30%,-4.73%,-3.06%,-11.02%,-72.08%,-66.16%,-19.85%,1.43%
38,Free Cash Flow Margin,7.60%,21.94%,12.28%,6.81%,12.88%,1.19%,30.47%,-66.70%,-27.62%,8.49%
39,EBITDA,1493,896.27,1446,566.31,652.68,737.02,-377.85,-196.96,556.57,1200
40,D&A For EBITDA,447.16,280.57,403.33,253.55,402.59,261.88,413.41,318.86,446.98,355.18
41,EBIT,1045,615.71,1043,312.76,250.08,475.14,-791.26,-515.82,109.59,844.44
