,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,4.45,4.45,4.15,4.15,7.09,-,4.71,-,3.73,-,19.91,-,6.95,-,1.45,-,4.15,-,49.9,-,Upgrade
1,Short-Term Investments,-,-,-,-,66.8,-,-,-,85.02,-,-,-,88.92,-,-,-,157.47,-,-,-,Upgrade
2,Cash & Short-Term Investments,4.45,4.45,4.15,4.15,73.89,4.71,4.71,-,88.75,19.91,19.91,-,95.87,-,1.45,-,161.62,49.9,49.9,-,Upgrade
3,Cash Growth,-93.98%,-5.59%,-11.94%,-,-16.74%,-76.35%,-76.35%,-,-7.42%,-,1276.69%,-,-40.68%,-,-97.10%,-,-30.92%,155.03%,155.03%,-,Upgrade
4,Accounts Receivable,14.47,14.47,5.66,5.66,58.53,-,35.36,-,1.32,-,-,-,15.78,-,28.82,-,13.06,-,38.07,-,Upgrade
5,Other Receivables,-,-,53.98,53.98,-,-,8.81,-,-,-,10.74,-,-,-,5.62,-,-,-,7.72,-,Upgrade
6,Receivables,14.47,14.47,62.14,62.14,58.53,-,67.46,-,1.32,-,25.74,-,15.78,-,63.01,-,13.06,-,46.58,-,Upgrade
7,Inventory,-,-,-,-,0,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,91.38,91.38,-,-,-,-,-,-,-,-,-,-,-,-,1.62,-,-,-,78.83,-,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,-,-,0.97,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,0.11,0.11,30.94,30.94,0.01,-,79.8,-,0.01,-,44.88,-,-,-,83.78,-,-,-,7.82,-,Upgrade
11,Total Current Assets,110.4,110.4,97.22,97.22,132.43,-,152.01,-,90.08,-,91.49,-,111.64,-,149.85,-,174.68,-,183.13,-,Upgrade
12,"Property, Plant & Equipment",0.01,0.01,0.01,0.01,2.11,-,2.59,-,6.8,-,5.21,-,59.81,-,18.85,-,7.93,-,10.43,-,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38,-,39.55,-,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.54,-,2.34,-,Upgrade
15,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.08,-,32.99,-,Upgrade
16,Other Long-Term Assets,-,-,-,-,-,-,-,-,5.33,-,-,-,-,-,29.61,-,-,-,-,-,Upgrade
17,Total Assets,110.41,110.41,97.22,97.22,134.55,-,154.6,-,102.21,-,96.7,-,171.45,-,198.3,-,258.61,-,268.44,-,Upgrade
18,Accounts Payable,18.11,18.11,6.58,6.58,12.7,-,44.9,-,6.09,-,6.57,-,0.55,-,7.91,-,23.27,-,26.12,-,Upgrade
19,Accrued Expenses,32.14,32.14,5.68,5.68,38.71,-,8.13,-,33.5,-,5.77,-,42.15,-,3.21,-,12.52,-,3.99,-,Upgrade
20,Short-Term Debt,5.02,5.02,8,8,49.11,-,52.52,-,-,-,0.6,-,1.99,-,0.35,-,0.35,-,0.35,-,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,5.17,-,-,-,6.04,-,9.33,-,2.5,-,10.16,-,7.5,-,30.79,-,Upgrade
22,Current Portion of Leases,-,-,-,-,0.04,-,0.24,-,0.19,-,0.29,-,0.01,-,0.45,-,1.2,-,5.13,-,Upgrade
23,Current Income Taxes Payable,0.07,0.07,-,-,0.17,-,1.1,-,2.26,-,2.26,-,2.13,-,4.26,-,5,-,5.51,-,Upgrade
24,Current Unearned Revenue,-,-,0.32,0.32,-,-,0.8,-,-,-,2.62,-,-,-,2.3,-,12.4,-,12.41,-,Upgrade
25,Other Current Liabilities,-,-,17.24,17.24,-,-,33.38,-,-,-,2.58,-,-,-,37.89,-,-,-,15.78,-,Upgrade
26,Total Current Liabilities,55.34,55.34,37.83,37.83,105.89,-,141.06,-,48.08,-,30.01,-,49.33,-,66.53,-,62.24,-,100.08,-,Upgrade
27,Long-Term Debt,-,-,-,-,-,-,-,-,14.74,-,13.77,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,-,-,-,-,0.04,-,0.04,-,0.12,-,0.18,-,-,-,-,-,-,-,3.53,-,Upgrade
29,Total Liabilities,55.34,55.34,37.83,37.83,105.93,-,141.11,-,62.93,-,43.95,-,49.33,-,66.53,-,62.24,-,103.61,-,Upgrade
30,Common Stock,6.87,6.87,6.87,6.87,5.86,-,5.08,-,4.88,-,4.88,-,4.88,-,4.2,-,4.2,-,4.2,-,Upgrade
31,Additional Paid-In Capital,-,-,83.92,83.92,72.24,-,63.7,-,60.9,-,60.9,-,60.9,-,44.58,-,44.58,-,44.58,-,Upgrade
32,Retained Earnings,-,-,-22.73,-22.73,-38.44,-,-40.27,-,-24.48,-,-10.27,-,62.29,-,89.22,-,153.88,-,133.35,-,Upgrade
33,Comprehensive Income & Other,48.2,48.2,-8.67,-8.67,-11.04,-,-15.02,-,-2.03,-,-2.76,-,-5.95,-,-6.23,-,-6.3,-,-17.3,-,Upgrade
34,Shareholders' Equity,55.07,55.07,59.4,59.4,28.61,13.5,13.5,-,39.28,52.75,52.75,-,122.12,-,131.77,-,196.36,164.83,164.83,-,Upgrade
35,Total Liabilities & Equity,110.41,110.41,97.22,97.22,134.55,-,154.6,-,102.21,-,96.7,-,171.45,-,198.3,-,258.61,-,268.44,-,Upgrade
36,Total Debt,5.02,5.02,8,8,54.36,52.8,52.8,-,21.08,24.16,24.16,-,4.5,-,10.97,-,9.05,39.8,39.8,-,Upgrade
37,Net Cash (Debt),-0.58,-0.58,-3.86,-3.86,19.54,-48.09,-48.09,-,67.67,-4.25,-4.25,-,91.36,-,-9.52,-,152.57,10.09,10.09,-,Upgrade
38,Net Cash Growth,-,-,-,-,-71.13%,-,-,-,-25.94%,-,-,-,-40.12%,-,-,-,62.15%,118.18%,118.18%,-,Upgrade
39,Net Cash Per Share,-0.00,-0.00,-0.01,-0.01,0.04,-0.10,-0.10,-,0.14,-0.01,-0.01,-,0.19,-,-0.02,-,0.36,0.02,0.03,-,Upgrade
40,Filing Date Shares Outstanding,687.2,687.2,687.2,687.2,585.6,508,508,488,488,488,488,488,488,488,420,420,420,420,420,420,Upgrade
41,Total Common Shares Outstanding,687.2,687.2,687.2,687.2,585.6,508,508,488,488,488,488,488,488,488,420,420,420,420,420,420,Upgrade
42,Working Capital,55.07,55.07,59.39,59.39,26.54,-,10.95,-,42,-,61.49,-,62.31,-,83.32,-,112.44,-,83.06,-,Upgrade
43,Book Value Per Share,0.08,0.08,0.09,0.09,0.05,0.03,0.03,-,0.08,0.11,0.11,-,0.25,-,0.31,-,0.47,0.39,0.39,-,Upgrade
44,Tangible Book Value,55.07,55.07,59.4,59.4,28.61,13.5,13.5,-,39.28,52.75,52.75,-,122.12,-,131.77,-,162.74,129.51,129.51,-,Upgrade
