,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8662,5206,5264,6814,8600,7533,8876,9377,8955,10354,10436,8342,7855,5491,5653,5318,4610,3759,3083,2639,3497,Upgrade
1,Market Cap Growth,-30.89%,-30.89%,-40.69%,-27.33%,-3.96%,-27.25%,-14.95%,12.41%,14.00%,88.56%,84.62%,56.86%,70.39%,46.08%,83.37%,101.49%,31.83%,5.30%,-15.03%,-45.58%,-18.47%,Upgrade
2,Enterprise Value,11332,7811,7458,8994,11094,9684,11446,11303,10882,12505,12466,10005,9519,7212,7312,7029,6321,5342,4858,4139,4997,Upgrade
3,Last Close Price,11.78,7.08,7.10,9.19,11.60,10.16,11.87,12.54,11.97,13.84,13.95,11.15,10.50,7.17,7.41,6.88,5.97,4.98,4.09,3.50,4.64,Upgrade
4,PE Ratio,-,-,-,-50.38,-35.40,-,-,-,-,-,264.03,-,-,9.75,9.03,14.14,47.52,-25.84,-,-,-,Upgrade
5,Forward PE,17.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,0.87,0.52,0.53,0.71,0.91,0.80,0.92,0.91,0.91,1.10,1.21,1.05,0.99,0.71,0.77,0.84,0.83,0.71,0.55,0.43,0.53,Upgrade
7,PB Ratio,2.92,1.67,1.70,2.15,2.71,2.37,2.79,2.81,2.61,3.00,2.99,2.46,2.31,1.56,1.61,1.57,1.50,1.26,1.06,0.89,1.17,Upgrade
8,P/TBV Ratio,2.05,2.05,2.07,2.62,3.25,2.82,3.20,3.17,2.93,3.36,3.36,2.76,2.60,1.73,1.79,1.74,1.67,1.41,1.19,0.99,1.32,Upgrade
9,P/FCF Ratio,-,-,-,-,104.26,-,370.71,-,-35.73,-,-,-,-,48.79,225.14,-,-,-,11.48,-,9.68,Upgrade
10,P/OCF Ratio,25.32,-,-,6.59,17.34,-,29.75,-,-102.31,-45.00,-,-,-,24.74,29.14,17.67,-,10.10,7.72,-,6.96,Upgrade
