,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2651,2264,2385,2472,2458,2129,2206,2366,2756,2699,1849,1911,1969,1987,1858,1771,1474,1019,1098,1476,Upgrade
1,Other Revenue,-264.26,264.26,-,185.42,-88.01,88.01,-,222.75,-107.26,107.26,-,204.6,-113.63,113.63,-,197.28,-87.22,87.22,-,229.56,Upgrade
2,Revenue,2386,2528,2385,2658,2370,2217,2206,2589,2649,2807,1849,2116,1856,2100,1858,1969,1387,1107,1098,1706,Upgrade
3,Revenue Growth (YoY),0.69%,14.04%,8.10%,2.66%,-10.53%,-21.01%,19.34%,22.35%,42.73%,33.62%,-0.51%,7.48%,33.82%,89.80%,69.29%,15.41%,-16.81%,-31.33%,-29.63%,-19.55%,Upgrade
4,Cost of Revenue,2271,2465,2269,2515,2271,2273,2191,2550,2592,2570,1793,2006,1734,1779,1430,1824,1171,1041,976.07,1700,Upgrade
5,Gross Profit,115.46,63.44,115.76,142.78,98.54,-56.16,15.53,39.23,57.22,236.2,55.96,110.01,122.32,321.62,428.06,144.66,216.13,66.01,121.58,5.49,Upgrade
6,"Selling, General & Admin",70.95,75.25,65.59,81.84,74.94,68.72,74.96,56.39,78.13,72.96,64.86,76.27,73.89,67.57,73.96,-61.32,128.61,116.92,105.91,139.96,Upgrade
7,Research & Development,22.67,24.12,11.63,5.98,15.17,1.05,0.89,0.92,0.93,1.14,1.28,1.81,0.78,1.02,1.06,1.17,1.4,2.15,0.92,4.02,Upgrade
8,Other Operating Expenses,5.39,17.52,1.77,1.39,5.33,6.32,3.55,17.75,0.58,6.77,-11.84,15.27,4.1,9.73,8.73,28.24,1.39,-4.7,3.12,28.07,Upgrade
