,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,513.83,462.8,382.15,377.56,303.52,272.34,247.4,244.69,260.96,129.43,Upgrade
1,Short-Term Investments,-,0.4,-,0.39,-,0.6,-,0.28,-,0.51,Upgrade
2,Cash & Short-Term Investments,513.83,463.19,382.15,377.95,303.52,272.95,247.4,244.97,260.96,129.94,Upgrade
3,Cash Growth,34.46%,22.56%,25.91%,38.47%,22.69%,11.42%,-5.20%,88.52%,121.42%,-4.66%,Upgrade
4,Accounts Receivable,201.18,188.95,212.08,212.78,262.47,256.74,248.26,234.19,162.78,216.45,Upgrade
5,Other Receivables,-,1.42,-,-,-,-,-,-,-,-,Upgrade
6,Receivables,201.18,190.37,212.08,212.78,262.47,256.74,248.26,234.19,162.78,216.45,Upgrade
7,Inventory,59.88,56.45,60.68,87.08,88.24,104.08,97.39,47.69,49.66,51.93,Upgrade
8,Prepaid Expenses,4.94,5.09,8.9,5.16,7.09,10.37,18.36,4.4,6.21,2.25,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,-,0.03,-,Upgrade
10,Other Current Assets,32.31,31.87,34.71,34.84,35.13,35.72,31.93,31.82,31.03,36.89,Upgrade
11,Total Current Assets,812.14,746.97,698.53,717.8,696.45,679.86,643.33,563.06,510.67,437.46,Upgrade
12,"Property, Plant & Equipment",268,280.12,278.95,299.6,324.16,353.67,358.55,366.8,351.05,369.61,Upgrade
13,Long-Term Investments,3.86,3.93,3.87,4.02,4.21,4.44,4.35,4.31,4.02,4.16,Upgrade
14,Long-Term Deferred Tax Assets,9.28,9.38,8.99,9.3,10.84,9.92,9.94,9.88,8.88,9.17,Upgrade
15,Other Long-Term Assets,37.37,28.31,26.05,27.66,28.96,29.5,29.05,29.11,26.73,26.76,Upgrade
16,Total Assets,1131,1069,1016,1058,1065,1077,1045,973.16,901.36,847.15,Upgrade
17,Accounts Payable,95.06,88.41,83.66,103.35,121.65,138.01,158.99,122.79,79.7,109.49,Upgrade
18,Accrued Expenses,40.23,37.71,42.26,47.17,41.99,39.51,-,37.92,-,41.43,Upgrade
19,Short-Term Debt,60.26,33.11,-,35.98,19.78,32.01,20.35,5.55,61.24,84.24,Upgrade
20,Current Portion of Leases,1.12,1.62,1.27,1.58,1.12,1.62,1.27,1.58,1.12,1.62,Upgrade
21,Current Income Taxes Payable,16.99,16.59,18.71,18.77,29.33,28.18,18.72,18.81,13.27,15.96,Upgrade
22,Current Unearned Revenue,1.84,1.91,1.8,2.4,1.9,2.47,-,2.17,-,1.62,Upgrade
23,Other Current Liabilities,50.37,28.53,47.97,18.72,37.47,23.51,67.25,21.67,66.63,22.29,Upgrade
24,Total Current Liabilities,265.87,207.88,195.65,227.96,253.23,265.3,266.57,210.49,221.95,276.65,Upgrade
25,Long-Term Leases,0.23,0.57,0.44,0.97,0.23,0.57,0.44,0.97,0.23,0.57,Upgrade
26,Long-Term Unearned Revenue,6.8,7.5,8.09,8.33,10.72,11.72,13.05,13.97,18.09,12.09,Upgrade
27,Long-Term Deferred Tax Liabilities,22.42,21.77,23.08,25.78,25.13,24.59,23.08,22.05,23.62,23,Upgrade
28,Other Long-Term Liabilities,109.57,110.35,108.46,111.95,116.93,122.31,120.18,118.82,100.01,-,Upgrade
29,Total Liabilities,404.9,348.07,335.72,374.98,406.25,424.49,423.32,366.29,363.9,312.3,Upgrade
30,Common Stock,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,Upgrade
31,Additional Paid-In Capital,62.61,62.61,62.61,62.61,62.61,62.61,62.61,62.61,62.61,62.61,Upgrade
32,Retained Earnings,623.23,614.43,581.91,568.14,518.93,488.28,466.6,456.43,430.26,417.73,Upgrade
33,Comprehensive Income & Other,37.5,41.21,33.74,50.25,74.44,99.61,90.28,85.43,42.19,52.11,Upgrade
34,Shareholders' Equity,725.74,720.65,680.66,683.4,658.37,652.9,621.89,606.87,537.46,534.85,Upgrade
35,Total Liabilities & Equity,1131,1069,1016,1058,1065,1077,1045,973.16,901.36,847.15,Upgrade
36,Total Debt,61.61,35.3,1.71,38.53,21.13,34.2,22.06,8.09,62.59,86.43,Upgrade
37,Net Cash (Debt),452.22,427.9,380.44,339.42,282.39,238.75,225.34,236.88,198.38,43.52,Upgrade
38,Net Cash Growth,18.87%,26.07%,34.72%,42.17%,25.32%,0.79%,13.59%,444.34%,-,-,Upgrade
39,Net Cash Per Share,1.88,1.78,1.59,1.41,1.18,0.99,0.94,0.99,0.83,0.18,Upgrade
40,Filing Date Shares Outstanding,240,240,240,240,240,240,240,240,240,240,Upgrade
41,Total Common Shares Outstanding,240,240,240,240,240,240,240,240,240,240,Upgrade
42,Working Capital,546.26,539.09,502.87,489.85,443.22,414.56,376.76,352.58,288.72,160.81,Upgrade
43,Book Value Per Share,3.02,3.00,2.84,2.85,2.74,2.72,2.59,2.53,2.24,2.23,Upgrade
44,Tangible Book Value,725.74,720.65,680.66,683.4,658.37,652.9,621.89,606.87,537.46,534.85,Upgrade
45,Tangible Book Value Per Share,3.02,3.00,2.84,2.85,2.74,2.72,2.59,2.53,2.24,2.23,Upgrade
46,Land,-,223.81,-,220.39,-,204.73,-,206.01,-,186.82,Upgrade
47,Machinery,-,299.59,-,306.3,-,333.08,-,319.21,-,328.99,Upgrade
48,Construction In Progress,-,32.01,-,32.36,-,71.54,-,69.63,-,67.29,Upgrade
49,Leasehold Improvements,-,25.45,-,24.09,-,24.95,-,21.41,-,19.47,Upgrade
