,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,4142,3137,2524,2814,3171,2744,3270,2770,2693,2230,2522,2577,3391,3597,4081,5145,-,-,-,-,-,Upgrade
1,Market Cap Growth,14.33%,14.33%,-22.80%,1.60%,17.75%,23.03%,29.66%,7.48%,-20.60%,-37.99%,-38.21%,-49.92%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4492,3512,2732,2910,3267,2798,3302,2746,2670,2155,2362,2427,3241,3456,3837,5181,-,-,-,-,-,Upgrade
3,Last Close Price,28.49,21.58,17.34,19.11,21.53,18.63,22.10,18.72,18.20,15.07,17.04,17.31,22.78,24.16,27.41,34.30,-,-,-,-,-,Upgrade
4,PE Ratio,38.75,29.43,22.34,24.37,29.96,24.18,27.20,22.69,22.13,18.18,28.01,30.09,36.64,39.50,43.76,47.45,-,-,-,-,-,Upgrade
5,PS Ratio,3.58,2.72,2.40,2.74,3.25,3.04,3.56,3.12,3.02,2.44,2.78,2.77,3.57,3.79,4.49,5.62,-,-,-,-,-,Upgrade
6,PB Ratio,3.34,2.36,2.09,2.30,2.70,2.40,2.93,2.56,2.52,2.13,2.56,2.66,3.56,3.86,4.51,5.67,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.88,2.88,2.56,2.79,3.16,2.77,3.40,2.98,2.94,2.48,2.76,2.87,3.83,4.13,4.82,6.04,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-21.10,-,-,-,-45.83,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,87.38,87.38,-,37.64,30.58,19.00,15.91,14.57,14.12,10.77,-,21.97,31.56,-,51.79,44.72,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.90,3.05,2.60,2.83,3.34,3.10,3.59,3.09,2.99,2.36,2.60,2.61,3.41,3.64,4.22,5.66,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,25.39,18.20,13.31,14.74,17.15,17.24,20.52,18.05,18.54,14.15,19.54,18.59,23.96,22.91,23.60,29.22,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,47.72,29.59,20.28,21.92,25.18,26.57,30.81,27.06,-,19.91,29.44,25.92,31.83,28.61,28.64,34.38,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-17.35,-,-,-,-,-,-,-,-20.92,-,-,-,-43.80,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.64,0.64,0.35,0.27,0.23,0.20,0.11,0.08,0.09,0.06,0.06,0.06,0.06,0.07,0.08,0.15,0.15,-,0.11,0.10,0.10,Upgrade
15,Debt / EBITDA Ratio,4.80,3.44,1.95,2.00,1.75,0.76,0.65,0.61,2.24,0.22,0.40,0.56,0.86,0.42,0.40,1.08,0.61,-,0.21,0.38,0.30,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-0.72,-,-,-,-0.80,-,-,-,-,-,-1.51,-,-,Upgrade
17,Asset Turnover,0.62,0.56,0.50,0.62,0.60,0.66,0.50,0.58,0.82,0.71,0.62,0.75,0.89,0.79,0.79,-,-,-,-,1.02,Upgrade,
18,Inventory Turnover,2.48,2.55,2.21,2.32,3.08,2.48,3.04,2.50,2.59,3.80,3.11,3.19,3.47,4.28,4.37,4.50,-,-,-,-,5.27,Upgrade
19,Quick Ratio,1.43,1.43,0.66,0.90,0.95,0.91,0.77,0.81,1.02,1.36,1.42,1.66,1.83,1.61,1.56,1.62,0.55,-,0.71,-,0.80,Upgrade
20,Current Ratio,2.28,2.28,1.58,1.79,1.69,1.75,1.63,1.90,1.74,2.48,2.45,2.68,2.72,2.60,2.38,2.19,1.10,-,1.25,-,1.31,Upgrade
21,Return on Equity (ROE),14.82%,9.62%,8.22%,4.74%,18.43%,12.00%,4.59%,7.52%,23.59%,13.65%,5.22%,9.59%,11.86%,12.33%,11.10%,-,-,41.07%,17.12%,23.70%,Upgrade,
22,Return on Assets (ROA),4.76%,3.95%,3.15%,2.71%,8.89%,4.70%,3.47%,-0.81%,11.77%,4.66%,3.22%,1.41%,7.11%,7.42%,5.64%,-,-,-,-,10.74%,Upgrade,
23,Return on Capital (ROIC),5.80%,4.88%,3.97%,3.51%,11.56%,6.06%,4.47%,-1.03%,14.38%,5.65%,3.91%,1.71%,8.59%,9.11%,7.37%,-,-,27.82%,11.72%,14.92%,Upgrade,
24,Return on Capital Employed (ROCE),4.68%,5.91%,9.04%,9.12%,9.30%,7.69%,8.59%,8.40%,-,9.56%,7.82%,9.28%,10.14%,12.66%,14.24%,15.95%,27.04%,-,26.55%,-,24.51%,Upgrade
25,Earnings Yield,2.57%,3.40%,4.48%,4.10%,3.34%,4.13%,3.68%,4.41%,4.52%,5.50%,3.57%,3.32%,2.73%,2.53%,2.28%,2.11%,-,-,-,-,-,Upgrade
26,FCF Yield,-6.25%,-8.25%,-10.62%,-5.66%,-3.55%,-3.03%,-3.85%,-6.29%,-4.74%,-3.58%,-2.01%,-1.73%,-2.18%,-4.39%,-3.68%,-1.59%,-,-,-,-,-,Upgrade
27,Dividend Yield,0.94%,-,-,-,1.35%,-,0.86%,-,0.82%,-,-,-,0.48%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,41.57%,7.07%,145.81%,9.30%,-,60.27%,2.74%,5.75%,8.60%,1.55%,46.40%,12.05%,2.50%,3.43%,125.72%,2.94%,3.32%,2.10%,1.38%,3.35%,2.23%,Upgrade
29,Buyback Yield / Dilution,-0.04%,-1.43%,1.43%,-0.08%,-0.12%,0.84%,-0.87%,-0.05%,0.81%,-1.44%,1.34%,-33.28%,-33.69%,-29.56%,-35.13%,0.02%,0.37%,-0.62%,-0.89%,-0.84%,-,Upgrade
30,Total Shareholder Return,0.90%,-1.43%,1.43%,-0.08%,1.23%,0.84%,-0.01%,-0.05%,1.64%,-1.44%,1.34%,-33.28%,-33.21%,-29.56%,-35.13%,0.02%,0.37%,-0.62%,-0.89%,-0.84%,-,Upgrade
