,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,25351,18028,11825,8775,10055,10988,12904,14998,12331,12083,17708,13815,18170,25335,21547,10512,9806,11064,12164,11446,11019,Upgrade
1,Market Cap Growth,64.07%,64.07%,-8.37%,-41.49%,-18.46%,-9.06%,-27.13%,8.56%,-32.13%,-52.31%,-17.82%,31.42%,85.30%,128.98%,77.14%,-8.16%,-11.01%,4.74%,6.35%,7.28%,68.63%,Upgrade
2,Enterprise Value,23901,16653,10739,7819,9099,9995,11533,13562,10902,10597,15728,11808,16159,23464,20500,9493,8333,9302,10614,9653,9517,Upgrade
3,Last Close Price,35.76,25.43,16.68,12.35,14.15,15.46,18.16,20.85,17.14,16.80,24.62,19.01,25.00,34.87,29.65,14.57,13.59,15.34,16.85,15.76,15.17,Upgrade
4,PE Ratio,75.34,58.35,88.06,-156.28,-166.97,-,-,52.11,30.90,20.35,27.78,18.82,24.91,28.13,25.94,16.83,18.57,52.93,62.30,58.94,43.87,Upgrade
5,Forward PE,-,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,220.68,Upgrade
6,PS Ratio,9.04,7.00,4.98,4.02,4.70,5.37,6.51,7.53,6.03,6.24,9.13,6.77,8.98,13.00,11.92,6.89,7.36,9.17,10.49,9.98,10.04,Upgrade
7,PB Ratio,5.96,4.24,2.85,2.14,2.48,2.75,3.17,3.51,2.92,2.88,4.30,3.46,4.56,6.66,5.90,3.03,2.95,3.79,3.94,3.67,3.45,Upgrade
8,P/TBV Ratio,5.24,5.24,3.55,2.67,3.10,3.46,3.98,4.36,3.63,3.59,5.39,4.02,5.30,7.80,6.95,3.60,3.53,4.68,4.79,4.46,4.28,Upgrade
9,P/FCF Ratio,628.10,446.66,179.94,-,-,140.04,-143.86,-,-,-,-,-,48.41,72.03,91.92,230.01,172.92,100.66,102.18,80.63,85.24,Upgrade
10,P/OCF Ratio,276.38,276.38,132.49,-,86.72,102.24,-207.13,-,-,-,-,-,47.15,68.27,85.01,162.75,129.96,87.27,89.08,69.57,72.06,Upgrade
11,EV/Sales Ratio,9.28,6.46,4.52,3.58,4.26,4.88,5.82,6.81,5.33,5.47,8.11,5.78,7.98,12.04,11.34,6.22,6.26,7.71,9.15,8.42,8.67,Upgrade
12,EV/EBITDA Ratio,100.50,74.65,54.79,54.97,67.90,61.64,67.82,56.23,35.16,36.83,45.81,30.82,43.81,64.01,68.58,46.03,50.12,62.07,78.36,78.28,87.53,Upgrade
13,EV/EBIT Ratio,120.27,83.80,62.25,65.20,80.85,70.60,76.53,60.91,37.23,39.01,48.02,32.11,45.70,66.75,72.19,49.28,54.57,68.20,86.74,87.12,98.52,Upgrade
14,EV/FCF Ratio,592.18,412.59,163.41,-,-,127.38,-128.57,-,-,-,-,-,43.05,66.71,87.46,207.72,146.96,84.62,89.15,68.00,73.62,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,-,-,0.00,Upgrade
16,Debt / EBITDA Ratio,0.23,0.18,0.14,0.44,0.30,0.33,0.47,0.35,0.09,0.12,0.07,0.06,0.15,0.08,0.06,0.12,0.02,0.01,-,-,0.11,Upgrade
17,Debt / FCF Ratio,1.35,1.35,0.75,-,-,0.82,-0.76,-,-,-,-,-,0.08,0.10,0.14,0.78,0.04,0.02,-,-,0.08,Upgrade
18,Asset Turnover,0.63,0.56,0.36,0.59,0.47,0.39,0.32,0.50,0.40,0.40,0.38,0.45,0.45,0.56,0.43,0.48,0.42,0.36,0.27,0.36,Upgrade,
19,Inventory Turnover,2.32,2.59,2.26,1.61,2.87,1.97,1.74,1.52,2.66,2.15,2.49,2.64,3.69,4.04,4.95,3.67,4.21,3.99,4.30,3.08,4.30,Upgrade
20,Quick Ratio,4.30,4.30,4.48,3.07,2.94,2.65,2.84,3.61,3.46,3.30,2.99,4.11,4.97,6.00,5.98,4.61,4.22,5.99,10.01,8.67,8.50,Upgrade
21,Current Ratio,6.13,6.13,6.49,4.68,4.13,4.11,4.49,5.29,4.75,4.65,3.98,5.09,5.83,7.08,6.75,5.72,5.14,7.14,11.16,11.20,9.46,Upgrade
22,Return on Equity (ROE),10.23%,9.15%,3.62%,6.99%,-6.68%,-9.22%,3.09%,2.60%,6.84%,15.44%,14.51%,23.01%,12.58%,28.72%,16.55%,50.60%,6.32%,7.18%,5.51%,10.62%,Upgrade,
23,Return on Assets (ROA),3.64%,3.86%,1.28%,1.51%,2.33%,1.11%,0.88%,2.93%,2.70%,4.81%,4.65%,2.02%,6.21%,7.98%,4.63%,2.41%,3.09%,3.09%,2.39%,1.36%,Upgrade,
24,Return on Capital (ROIC),4.15%,4.44%,1.50%,1.78%,2.71%,1.28%,1.02%,3.43%,3.20%,5.73%,5.46%,2.35%,7.27%,9.29%,5.38%,2.79%,3.48%,3.42%,2.66%,1.50%,Upgrade,
25,Return on Capital Employed (ROCE),4.50%,4.50%,4.01%,2.81%,2.66%,3.40%,3.55%,5.01%,6.66%,6.22%,7.62%,8.83%,8.51%,8.66%,7.26%,5.19%,4.33%,4.49%,3.81%,3.43%,2.90%,Upgrade
26,Earnings Yield,1.22%,1.71%,1.14%,-0.64%,-0.60%,-0.94%,0.27%,1.92%,3.24%,4.91%,3.60%,5.31%,4.01%,3.55%,3.86%,5.94%,5.38%,1.89%,1.61%,1.70%,2.28%,Upgrade
27,FCF Yield,0.16%,0.22%,0.56%,1.51%,0.88%,0.71%,-0.70%,-1.66%,-1.94%,-1.53%,0.11%,1.98%,2.07%,1.39%,1.09%,0.43%,0.58%,0.99%,0.98%,1.24%,1.17%,Upgrade
28,Dividend Yield,0.27%,-,-,-,0.71%,-,-,-,1.17%,-,-,-,0.80%,-,-,-,0.96%,-,-,-,0.73%,Upgrade
29,Payout Ratio,23.00%,-,75.25%,0.05%,0.14%,-,-,-,-,-,91.00%,-,-,2.41%,36.36%,0.01%,0.01%,0.92%,164.15%,0.32%,1.10%,Upgrade
30,Buyback Yield / Dilution,8.10%,6.07%,3.11%,0.56%,23.93%,-3.30%,-1.19%,-0.06%,8.69%,-4.74%,2.89%,-2.45%,-4.35%,1.78%,-2.15%,2.21%,-1.74%,-2.27%,0.34%,-0.00%,-1.43%,Upgrade
31,Total Shareholder Return,8.37%,6.07%,3.11%,0.56%,24.64%,-3.30%,-1.19%,-0.06%,9.86%,-4.74%,2.89%,-2.45%,-3.55%,1.78%,-2.15%,2.21%,-0.78%,-2.27%,0.34%,-0.00%,-0.70%,Upgrade
