,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1041,989.56,712.54,739.41,606.64,515.14,694.1,731.36,671.94,684.92,1262,1317,1299,1157,480.61,492.75,1322,1385,1401,1465,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,229,-,193,Upgrade
2,Trading Asset Securities,462.9,434.69,427.75,426.97,413.9,546.04,708.8,729.55,783.54,829.4,781.93,764.27,787.97,787.87,640.14,564.84,187.33,182,182,193.13,Upgrade
3,Cash & Short-Term Investments,1504,1424,1140,1166,1021,1061,1403,1461,1455,1514,2044,2081,2087,1945,1121,1058,1509,1796,1583,1851,Upgrade
4,Cash Growth,47.41%,34.21%,-18.72%,-20.16%,-29.88%,-29.92%,-31.37%,-29.79%,-30.26%,-22.14%,82.39%,96.76%,38.28%,8.31%,-29.20%,-42.85%,-1.53%,7.01%,-3.58%,43.18%,Upgrade
5,Accounts Receivable,694.68,598.46,563.22,681.33,458.83,432.14,462.57,504.12,441.15,460.75,387.31,370,392.37,466.46,441,407.02,329.82,203.71,193.17,295.72,Upgrade
6,Other Receivables,15.55,57.62,22.23,38.06,28.39,28.71,24.98,48.28,24.14,29.43,13.5,70.54,6.55,67.98,5.43,21.03,5.41,43.88,8.28,34.96,Upgrade
7,Receivables,710.23,656.08,585.45,719.38,487.22,460.84,487.54,552.41,465.29,490.18,400.82,440.54,398.92,534.44,446.43,428.05,335.23,247.58,201.45,330.68,Upgrade
8,Inventory,849.11,840.57,836.95,720.35,763.84,791.5,777.21,663.42,655.13,547.24,458.22,403.94,337.83,282.09,346.55,302.17,293.35,214.62,194.66,235.09,Upgrade
9,Prepaid Expenses,-,0.35,-,-,-,5.28,-,-,-,-,-,-,-,0.2,-,-,-,0.06,-,-,Upgrade
10,Other Current Assets,93.47,96.03,61.91,39.27,69.91,84.57,100.83,87.67,127.87,110.06,127.43,28.8,108.17,34.95,31.74,22.74,58.92,20.28,325.68,10.87,Upgrade
11,Total Current Assets,3157,3017,2625,2645,2342,2403,2768,2764,2704,2662,3031,2954,2932,2797,1945,1811,2197,2278,2305,2427,Upgrade
12,"Property, Plant & Equipment",164.74,161.26,171.6,173.7,151.41,156.03,124.51,117.24,112.57,113.32,105.78,107.22,108.8,109.61,113.74,80.19,81.08,64.67,65.64,83.54,Upgrade
13,Goodwill,731.36,731.36,731.36,731.36,731.36,731.36,731.36,731.36,744.53,744.53,456.26,456.26,456.26,456.26,456.26,456.26,456.26,456.26,456.26,456.26,Upgrade
14,Other Intangible Assets,81.35,83.27,87.08,87.15,90.46,94.32,98.48,95.85,82.98,85.96,53.14,52.91,54.66,56.5,57.9,58.37,60.17,60.73,61.93,61.32,Upgrade
15,Long-Term Deferred Tax Assets,34.87,35.56,34.92,32.47,22.61,16.39,10.93,9.07,12.67,15.63,12.74,13.8,48.35,25.77,21.64,24.09,23.84,23.61,23.91,27.47,Upgrade
16,Long-Term Deferred Charges,9.37,10.01,6.03,6.47,5.19,4.14,3.52,2.48,2.14,2.41,2.52,2.77,2.24,2.39,2.54,2.52,1.41,1.32,1.34,1.6,Upgrade
17,Other Long-Term Assets,755.14,732.69,1174,1192,1388,1377,1231,1256,1288,1343,1099,1073,872.68,880.88,1455,1448,526.62,526.85,526.62,526.84,Upgrade
18,Total Assets,4934,4771,4829,4869,4731,4782,4968,4976,4947,4966,4760,4660,4475,4328,4053,3880,3346,3412,3441,3584,Upgrade
19,Accounts Payable,233.62,223.21,210.66,235.74,198.54,199.83,170.94,172.7,173.53,241.74,203.9,216.28,237.51,222.26,205.11,205.75,190.58,141.48,141.12,164.13,Upgrade
20,Accrued Expenses,71.22,48.6,31.44,91.17,36.56,27.93,18.04,63.6,34.42,30.51,20.04,122.44,18.82,24.74,13.26,37.1,11.56,11.21,11.14,30.06,Upgrade
21,Short-Term Debt,-,-,-,-,5,5,-,-,-,-,-,-,2.5,2.5,2.5,2.5,2.5,-,-,10.06,Upgrade
22,Current Portion of Leases,11.87,11.95,10.63,13.43,9.57,10.32,4.28,6.72,7.1,6.71,-,7.15,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,20.89,3.52,5.95,-,24.37,8.51,11.36,6.06,26.29,17.42,45.64,29.77,17.21,17.59,19.69,10.71,13.2,5.02,6.2,8.35,Upgrade
24,Current Unearned Revenue,29.65,30.53,25.49,23.43,23.61,14.08,18.42,29.22,33.31,17.41,13.58,15.56,22.6,29.87,20.85,17.66,8.51,4.87,3.72,-,Upgrade
25,Other Current Liabilities,147.37,146.76,277.07,277.21,271.82,270.08,300.07,303.61,306.61,355.6,311.95,115.69,115.38,117.45,78.87,78.64,81.5,41.61,43.6,44.12,Upgrade
26,Total Current Liabilities,514.63,464.57,561.24,640.97,569.48,535.76,523.12,581.91,581.25,669.38,595.11,506.88,414.03,414.4,340.29,352.35,307.85,204.18,205.77,256.72,Upgrade
27,Long-Term Leases,42.66,37.2,43.48,42.92,50.13,52.79,27.05,18,19.6,21.33,20.19,22.46,31.76,30.94,33.31,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,21.61,21.61,23.09,23.09,13.75,14.29,15.66,16.68,18.08,20.15,20.15,20.15,25.39,29.33,29.33,29.33,23.55,23.55,24.4,34.4,Upgrade
29,Long-Term Deferred Tax Liabilities,87.42,87.72,86.79,87.38,85.93,99.21,115.17,116.87,119.29,123.42,115.21,114.14,174.04,173.76,151.4,140.28,78.8,78.17,77.47,78.94,Upgrade
30,Other Long-Term Liabilities,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,15.36,26.4,26.4,26.4,29.6,18.56,15.36,15.36,18.56,Upgrade
31,Total Liabilities,681.68,626.46,729.97,809.71,734.65,717.41,696.36,748.82,753.58,849.65,766.01,678.99,671.62,674.84,580.73,551.56,428.76,321.26,323.01,388.62,Upgrade
32,Common Stock,708.92,708.92,711.81,711.81,711.81,711.81,711.81,712.18,712.18,712.18,712.18,712.82,712.82,712.82,703.85,704.12,704.12,704.12,704.34,703.84,Upgrade
33,Additional Paid-In Capital,995.48,995.48,1010,1007,1015,1016,1011,1002,995.55,990.12,985.54,980.95,1028,994.97,925.96,923.89,969.39,1194,1191,1194,Upgrade
34,Retained Earnings,2525,2417,2394,2357,2287,2354,2592,2560,2532,2461,2305,2303,2081,1966,1805,1666,1233,1183,1215,1215,Upgrade
35,Treasury Stock,-,-,-40.2,-40.2,-40.2,-40.2,-67.18,-69.84,-69.84,-69.84,-76.13,-82.35,-82.35,-82.35,-22.34,-23.96,-23.96,-23.96,-25.47,-20.5,Upgrade
36,Comprehensive Income & Other,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,21.92,21.92,21.92,21.92,-,-,-,-,Upgrade
37,Total Common Equity,4252,4145,4099,4059,3996,4065,4272,4227,4193,4117,3949,3937,3761,3613,3434,3292,2883,3057,3085,3093,Upgrade
38,Minority Interest,-,-,-,-,-,-,-,-,-,-,44.71,43.96,42.43,40.14,37.53,36.11,34.33,33.15,32.56,102.77,Upgrade
39,Shareholders' Equity,4252,4145,4099,4059,3996,4065,4272,4227,4193,4117,3994,3981,3803,3653,3472,3328,2917,3090,3118,3196,Upgrade
40,Total Liabilities & Equity,4934,4771,4829,4869,4731,4782,4968,4976,4947,4966,4760,4660,4475,4328,4053,3880,3346,3412,3441,3584,Upgrade
41,Total Debt,54.53,49.15,54.11,56.34,64.71,68.11,31.33,24.72,26.7,28.04,20.19,29.61,34.26,33.45,35.82,2.5,2.5,-,-,10.06,Upgrade
42,Net Cash (Debt),1450,1375,1086,1110,955.84,993.08,1372,1436,1429,1486,2024,2051,2053,1912,1085,1055,1507,1796,1583,1841,Upgrade
43,Net Cash Growth,51.68%,38.47%,-20.81%,-22.71%,-33.10%,-33.18%,-32.23%,-29.99%,-30.39%,-22.25%,86.55%,94.42%,36.23%,6.45%,-31.47%,-42.68%,-1.69%,7.01%,-3.58%,47.90%,Upgrade
44,Net Cash Per Share,2.00,2.05,1.53,2.22,1.24,1.43,1.92,2.19,1.92,2.17,2.84,2.85,2.88,2.71,1.56,1.53,2.08,2.60,2.22,2.72,Upgrade
45,Filing Date Shares Outstanding,708.92,708.92,709.6,499.06,770.71,693.05,713.62,656.07,746.07,684.91,713.19,691.3,712.31,705.27,696.11,699.4,699.4,699.4,711.84,699.61,Upgrade
46,Total Common Shares Outstanding,708.92,708.92,709.6,499.06,770.71,693.05,713.62,656.07,746.07,684.91,713.19,691.3,712.31,705.27,696.11,699.4,699.4,699.4,711.84,699.61,Upgrade
47,Working Capital,2643,2553,2063,2004,1772,1868,2245,2183,2123,1992,2435,2447,2518,2382,1605,1458,1889,2074,2099,2171,Upgrade
48,Book Value Per Share,6.00,5.85,5.78,8.13,5.19,5.87,5.99,6.44,5.62,6.01,5.54,5.70,5.34,5.07,4.93,4.71,4.12,4.37,4.79,4.42,Upgrade
49,Tangible Book Value,3440,3330,3281,3241,3175,3239,3442,3400,3366,3286,3440,3428,3250,3100,2920,2777,2367,2540,2567,2575,Upgrade
50,Tangible Book Value Per Share,4.85,4.70,4.62,6.49,4.12,4.67,4.82,5.18,4.51,4.80,4.82,4.96,4.61,4.35,4.20,3.97,3.38,3.63,3.99,3.68,Upgrade
51,Buildings,-,115.37,-,115.37,-,94.09,-,94.09,-,94.09,-,94.09,-,94.09,-,94.09,-,74.43,-,91.96,Upgrade
52,Machinery,-,84.08,-,82.81,-,71.68,-,65.63,-,60.49,-,52.03,-,50.1,-,48.63,-,45.69,-,56.19,Upgrade
