,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Cash & Equivalents,192.42,224.37,231.3,211.86,210.78,255.65,234.53,203.38,164.26,273.29,337.07,257.19,229.77,167.7,222.65,242.37,276.32,207.2,255.22,291.18,Upgrade
1,Trading Asset Securities,-,65.24,46.23,60,120,210,230,250,250,350,300,555,555,560,500,480,456,504,348,318,Upgrade
2,Cash & Short-Term Investments,192.42,289.61,277.53,271.86,330.78,465.65,464.53,453.38,414.26,623.29,637.07,812.19,784.77,727.7,722.65,722.37,732.32,711.2,603.22,609.18,Upgrade
3,Cash Growth,-41.83%,-37.81%,-40.25%,-40.04%,-20.15%,-25.29%,-27.08%,-44.18%,-47.21%,-14.35%,-11.84%,12.43%,7.16%,2.32%,19.80%,18.58%,21.89%,14.91%,23.41%,78.66%,Upgrade
4,Accounts Receivable,274.29,250.36,261.71,246.36,242.14,252.43,243.69,267.19,281.66,254.13,266.65,228.02,207.34,228.72,192.87,170.35,168.02,161.27,198.41,207.03,Upgrade
5,Other Receivables,156.73,64.63,52.13,65.06,44.53,41.28,42.91,39.35,36.99,39.97,37.61,37.92,30.83,66.25,25.34,23.02,24.99,27.42,28.57,43.17,Upgrade
6,Receivables,431.02,314.99,313.84,311.41,286.67,293.72,286.6,306.53,318.65,294.1,304.26,265.94,238.17,294.98,218.2,193.37,193.01,208.7,226.98,270.21,Upgrade
7,Inventory,41.37,41.55,53.12,69.33,53.61,38.55,40.21,50.61,62.93,56.56,51.14,38.77,39.38,33.2,33.36,41.24,41.49,32.7,28.98,35.15,Upgrade
8,Prepaid Expenses,-,-,-,-,-,0.01,-,0.01,-,0.02,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,24.46,11.28,17,34.4,10.64,30.99,18.92,22.07,19.83,18.39,45.13,46.61,55.69,81.77,74.68,96.44,87.63,95.17,161.14,81.97,Upgrade
10,Total Current Assets,689.28,657.43,661.49,687,681.71,828.92,810.26,832.6,815.67,992.35,1038,1164,1118,1138,1049,1053,1054,1048,1020,996.51,Upgrade
11,"Property, Plant & Equipment",1034,1064,1101,1145,1112,1013,1003,891.63,878.34,867.54,887.36,912.29,901.02,902.15,817.44,665.75,675.86,686.92,696.91,708.64,Upgrade
12,Long-Term Investments,419.91,412.42,284.74,404.66,397.46,393.24,381.88,373.02,368.44,291.47,184.22,76.89,70.8,61.91,59.21,57.74,48.7,49.64,49.37,49.33,Upgrade
13,Goodwill,16.17,16.17,16.17,16.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,181.33,181.73,183.03,184.34,142.8,143.87,144.95,146.02,147.09,147.65,148.7,149.75,150.8,151.85,151.1,152.07,153.03,153.99,154.95,155.92,Upgrade
15,Long-Term Deferred Tax Assets,44.17,50.33,55.78,61.63,68.38,53.62,54.2,35.53,7.76,2.26,1.19,0.68,0.66,0.2,0.1,0.15,0.13,0.08,0.22,0.27,Upgrade
16,Long-Term Deferred Charges,8.03,7.79,8.51,8.97,9.93,9.44,9.9,10.26,11.08,9.77,11.07,12.66,14.35,15.55,16.87,17.58,16.51,17.98,18.05,19.14,Upgrade
17,Other Long-Term Assets,10.65,11.58,141.22,6.19,45.61,5.12,7.1,3.16,1.17,1.58,1.08,0.6,0.28,0.45,0.76,15.3,19.32,22.57,26.57,28.74,Upgrade
18,Total Assets,2404,2401,2451,2514,2457,2447,2412,2292,2230,2313,2271,2316,2256,2270,2094,1962,1968,1979,1966,1959,Upgrade
19,Accounts Payable,79.03,1.69,115.23,34.85,64.56,3.51,55.43,3.17,61.17,3.86,57.84,3.93,62.1,5.21,47.54,59.42,54.37,19.76,61.08,30.49,Upgrade
20,Accrued Expenses,49.98,96.36,24.63,142.25,59.74,117.61,33.73,154.36,67.18,114.11,28.8,139.9,55.82,112.73,30.86,70.64,55.33,100.01,27.89,84.01,Upgrade
21,Short-Term Debt,90.06,-,-,20.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,83.89,92.54,107.21,96.67,124.15,85.98,103.44,56.27,72.27,88.6,69.86,72.51,63.74,46.32,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,11.31,3.06,13.06,3.92,10.74,4.26,9.39,4.92,15.21,3.65,17.89,10.41,10.67,7.89,12.68,6.07,10.33,2.36,12.31,7.56,Upgrade
