,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,3610,3247,2870,3385,3537,3447,3461,3280,3280,2899,3385,3377,3270,2868,3030,2872,3130,3230,3244,3174,3672,Upgrade
1,Market Cap Growth,-5.78%,-5.78%,-17.07%,3.20%,7.85%,18.87%,2.25%,-2.88%,0.30%,1.08%,11.70%,17.59%,4.48%,-11.19%,-6.59%,-9.52%,-14.76%,-21.43%,-24.91%,-33.15%,-4.51%,Upgrade
2,Enterprise Value,3757,3229,2891,3452,3604,3296,3337,3124,3124,2563,3023,2855,2748,2392,2455,2148,2406,2525,2648,2581,3079,Upgrade
3,Last Close Price,9.96,8.96,7.58,8.94,9.34,9.10,8.81,8.35,8.35,7.38,8.35,8.18,7.93,6.95,7.18,6.80,7.41,7.65,7.55,7.39,8.55,Upgrade
4,PE Ratio,27.57,22.33,18.69,23.00,23.10,20.70,20.25,20.77,20.24,19.69,23.98,22.15,22.47,20.92,23.55,24.06,28.14,27.77,27.81,27.55,31.02,Upgrade
5,Forward PE,-,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,Upgrade
6,PS Ratio,2.38,1.92,1.73,2.05,2.17,2.11,2.05,2.00,2.00,1.79,2.19,2.11,2.05,1.85,2.01,1.81,2.06,2.16,2.21,2.46,2.83,Upgrade
7,PB Ratio,1.97,1.76,1.48,1.78,1.90,1.89,1.94,1.74,1.79,1.62,1.95,1.85,1.80,1.59,1.72,1.60,1.79,1.87,1.92,1.83,2.16,Upgrade
8,P/TBV Ratio,1.99,1.99,1.66,2.01,2.15,2.07,2.13,1.91,1.96,1.78,2.14,2.03,1.97,1.75,1.90,1.76,1.97,2.06,2.12,2.01,2.39,Upgrade
