,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,13068,6164,5119,6397,7014,6882,8842,8656,6345,8111,7582,6594,7817,4976,5041,3226,3658,3687,4976,3844,4835,Upgrade
1,Market Cap Growth,-10.43%,-10.43%,-42.10%,-26.09%,10.54%,-15.16%,16.62%,31.27%,-18.83%,63.00%,50.41%,104.41%,113.72%,34.96%,1.30%,-16.09%,-24.34%,-32.92%,30.79%,-5.36%,49.69%,Upgrade
2,Enterprise Value,12963,6111,5009,6228,6845,6700,8626,8859,6549,8219,7695,6762,7985,5055,4951,3061,3492,3540,4829,3731,4722,Upgrade
3,Last Close Price,50.20,23.89,19.84,24.56,26.93,26.42,33.98,33.20,26.52,33.93,31.81,27.51,32.62,20.77,20.99,13.29,15.07,15.19,20.86,16.10,20.25,Upgrade
4,PE Ratio,152.70,70.68,103.75,121.06,-,92.89,97.93,71.32,49.64,50.37,48.35,51.78,66.17,52.58,83.04,83.51,133.29,-,188.88,171.10,197.70,Upgrade
5,Forward PE,107.19,56.61,30.34,36.00,43.03,34.48,40.65,29.91,26.52,37.66,40.76,38.30,51.98,40.70,43.12,-,-,-,-,-,-,Upgrade
6,PS Ratio,4.81,2.23,2.11,2.81,3.27,3.33,4.01,3.69,2.75,3.31,3.17,3.13,3.97,2.84,3.63,2.58,3.26,3.69,5.14,4.39,5.18,Upgrade
7,PB Ratio,8.56,4.04,3.50,4.38,4.74,4.64,6.12,6.03,7.74,9.96,9.98,9.17,11.31,7.72,8.47,5.68,6.29,6.57,8.89,6.95,8.80,Upgrade
8,P/TBV Ratio,4.36,4.36,3.79,4.74,5.15,5.02,6.60,6.52,8.53,10.70,10.62,9.82,12.20,8.40,9.18,5.99,6.64,7.08,9.45,7.30,9.16,Upgrade
9,P/FCF Ratio,-,-63.38,-,-110.21,-,-,-,-,-,-,81.67,-60.66,-35.91,-,-,-,62.24,-154.82,-134.25,-,-807.06,Upgrade
10,P/OCF Ratio,-,-136.74,-,242.81,-,-,-79.93,-,-,-,71.10,-71.00,-39.16,-,-,-,53.44,-484.93,-685.19,-,156.70,Upgrade
11,EV/Sales Ratio,4.68,2.21,2.06,2.73,3.19,3.24,3.91,3.77,2.84,3.36,3.22,3.20,4.06,2.88,3.57,2.45,3.12,3.54,4.99,4.26,5.06,Upgrade
12,EV/EBITDA Ratio,81.90,42.56,58.11,99.57,-,79.26,85.70,68.84,47.65,51.67,49.41,55.81,77.86,61.96,96.91,71.97,138.37,125.28,153.03,101.05,126.82,Upgrade
13,EV/EBIT Ratio,119.13,53.18,84.82,178.94,-,111.95,111.57,81.44,-,57.94,54.92,63.25,88.83,71.69,126.87,96.81,261.85,230.40,256.56,160.07,198.59,Upgrade
14,EV/FCF Ratio,-133.29,-62.83,-,-107.30,-,-,-,-,-,-,82.89,-62.21,-36.68,-,-,-,59.43,-148.66,-130.30,-,-788.20,Upgrade
15,Debt / Equity Ratio,0.09,0.09,0.17,0.27,0.02,0.06,0.12,0.32,0.51,0.51,0.37,0.43,0.48,0.45,0.51,0.07,0.03,0.09,0.10,0.03,0.03,Upgrade
