,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,443531,400321,366043,327818,336751,338413,325117,350877,365419,345891,413406,429403,395541,380168,426910,500450,433557,335088,327817,330517,411329,Upgrade
1,Market Cap Growth,18.29%,18.29%,12.59%,-6.57%,-7.85%,-2.16%,-21.36%,-18.29%,-7.62%,-9.02%,-3.16%,-14.20%,-8.77%,13.45%,30.23%,51.41%,5.40%,-7.99%,-13.72%,-12.44%,32.53%,Upgrade
2,Last Close Price,21.35,19.27,16.56,14.83,15.23,15.31,14.71,14.76,15.38,14.55,17.39,17.17,15.81,15.20,17.07,19.21,16.64,12.86,12.03,12.13,15.10,Upgrade
3,PE Ratio,6.79,5.64,5.00,4.55,4.62,4.21,3.83,4.14,4.19,4.01,4.97,5.23,5.04,4.99,5.99,7.48,6.77,5.46,5.60,5.03,6.39,Upgrade
4,PS Ratio,3.04,2.74,2.46,2.23,2.25,2.08,1.90,2.07,2.11,2.01,2.51,2.65,2.57,2.60,3.06,3.77,3.41,2.77,2.71,2.64,3.35,Upgrade
5,PB Ratio,0.59,0.46,0.43,0.39,0.42,0.43,0.42,0.45,0.48,0.47,0.58,0.60,0.57,0.56,0.66,0.77,0.69,0.58,0.58,0.58,0.75,Upgrade
6,P/FCF Ratio,-,-5.35,-,-,0.79,-,-,0.75,-,-0.54,-,-,-,-11.02,-1.89,-,-10.62,-,-,-1.93,-,Upgrade
7,P/OCF Ratio,-,-5.66,-,-,0.78,-,-,0.74,-,-0.55,-,-,-,-10.88,-1.91,-,-12.67,-,-,-2.00,-,Upgrade
8,Debt / Equity Ratio,2.36,2.36,2.25,2.35,2.67,2.69,2.60,2.69,2.55,2.44,2.36,2.42,2.45,2.67,2.60,2.54,2.57,2.75,2.41,2.49,2.70,Upgrade
9,Debt / FCF Ratio,-,-27.73,-,-,5.03,-,-,4.52,-,-2.83,-,-,-,-52.16,-7.45,-,-39.28,-,-,-8.33,-,Upgrade
10,Return on Equity (ROE),9.18%,8.86%,11.84%,6.21%,11.28%,9.11%,13.16%,10.79%,14.80%,9.84%,15.62%,11.20%,14.55%,10.21%,15.11%,10.07%,13.75%,8.34%,15.09%,8.33%,Upgrade,
11,Return on Assets (ROA),0.77%,0.73%,0.95%,0.50%,0.89%,0.72%,1.06%,0.88%,1.19%,0.79%,1.27%,0.90%,1.16%,0.82%,1.21%,0.78%,1.03%,0.63%,1.16%,0.64%,Upgrade,
12,Earnings Yield,16.00%,18.77%,21.17%,23.29%,22.90%,24.98%,27.43%,25.34%,25.01%,26.15%,21.15%,20.12%,20.90%,20.72%,17.37%,13.89%,15.37%,18.75%,19.09%,20.33%,16.01%,Upgrade
13,FCF Yield,-16.89%,-18.71%,-27.60%,-45.76%,127.31%,64.59%,87.91%,132.95%,-95.92%,-184.55%,-138.11%,-81.19%,-99.96%,-9.07%,-52.88%,-82.43%,-9.41%,-44.10%,-80.98%,-51.75%,-144.29%,Upgrade
14,Dividend Yield,4.90%,-,-,-,6.83%,-,-,-,7.73%,-,-,-,6.55%,-,-,-,4.82%,-,-,-,5.05%,Upgrade
15,Payout Ratio,76.21%,156.92%,40.52%,29.70%,91.77%,31.26%,174.23%,41.19%,67.64%,5.13%,171.53%,23.00%,40.21%,42.88%,187.46%,19.14%,48.67%,136.06%,46.40%,29.50%,-,Upgrade
16,Buyback Yield / Dilution,0.10%,0.05%,-1.26%,0.41%,1.33%,-2.00%,-0.02%,-0.91%,-17.36%,-4.09%,-11.56%,-8.10%,-3.10%,2.24%,-0.17%,0.17%,8.25%,-15.32%,7.65%,-0.41%,-1.20%,Upgrade
17,Total Shareholder Return,5.00%,0.05%,-1.26%,0.41%,8.16%,-2.00%,-0.02%,-0.91%,-9.64%,-4.09%,-11.56%,-8.10%,3.44%,2.24%,-0.17%,0.17%,13.07%,-15.32%,7.65%,-0.41%,3.84%,Upgrade
