,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,4570,6709,7194,8750,12636,13894,13171,10842,10454,12080,9468,14817,14018,15361,5519,5888,4033,4122,3812,4432,4964,Upgrade
1,Market Cap Growth,-51.71%,-51.71%,-45.37%,-19.30%,20.87%,15.01%,39.10%,-26.83%,-25.42%,-21.36%,71.54%,151.65%,247.55%,272.67%,44.80%,32.84%,-18.75%,-6.06%,-40.20%,-40.37%,-37.66%,Upgrade
2,Enterprise Value,7168,8900,9385,11783,15669,16222,15498,8515,8127,9584,6972,10460,9661,15016,5175,5177,3322,4946,4635,4960,5492,Upgrade
3,Last Close Price,0.47,0.68,0.73,0.89,1.29,1.41,1.34,1.11,1.07,1.24,0.97,1.52,1.44,1.46,0.53,0.56,0.41,0.40,0.37,0.43,0.48,Upgrade
4,PE Ratio,-,-48.59,-80.51,-,-,13.70,14.82,-,4.92,-,-,3.25,4.08,4.29,4.70,-,3.55,4.52,101.85,-,-,Upgrade
5,PS Ratio,0.49,0.62,0.67,0.78,1.14,1.20,1.38,1.57,2.31,8.38,6.74,10.72,10.17,11.30,5.08,7.19,7.33,10.14,7.07,7.09,6.54,Upgrade
6,PB Ratio,0.67,0.76,0.81,0.97,1.40,1.41,1.20,0.99,-,1.61,1.22,1.91,-,2.33,1.22,1.30,-,1.02,1.25,1.45,-,Upgrade
7,P/TBV Ratio,0.97,0.97,1.04,1.25,1.81,1.86,1.78,1.47,-,1.69,1.29,2.02,-,2.55,1.37,1.46,-,1.12,1.47,1.71,-,Upgrade
8,P/FCF Ratio,6.05,-,-,9.45,27.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
