,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,1421,1421,1281,1281,1448,-,2975,-,2400,-,2530,-,4099,-,1857,-,2157,-,649.26,-,Upgrade
1,Short-Term Investments,-,-,-,-,35,-,3.96,-,4.69,-,4.28,-,300,-,82.14,-,19.24,-,6.07,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,541.03,-,587.13,-,625.58,-,271.87,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1421,1421,1281,1281,1483,2979,2979,-,2945,3121,3121,-,5024,2211,2211,-,2176,655.33,655.33,-,Upgrade
4,Cash Growth,-4.18%,-52.29%,-56.99%,-,-49.65%,-4.56%,-4.56%,-,-41.38%,41.13%,41.13%,-,130.90%,237.46%,237.46%,-,352.42%,70.74%,70.74%,-,Upgrade
5,Accounts Receivable,819.11,819.11,766.82,766.82,820.9,-,859.48,-,166.68,-,98,-,182.2,-,82.89,-,167.05,-,199.62,-,Upgrade
6,Other Receivables,-,-,-,-,-,-,2.83,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Receivables,819.11,819.11,766.82,766.82,820.9,-,862.31,-,166.68,-,98,-,182.2,-,82.89,-,167.05,-,199.62,-,Upgrade
8,Inventory,2972,2972,3321,3321,3939,-,4061,-,330.2,-,281.28,-,179.94,-,183.86,-,290.81,-,292.36,-,Upgrade
9,Prepaid Expenses,634.88,634.88,577.13,577.13,518.11,-,681.27,-,146.25,-,160.03,-,135.21,-,85.41,-,10.89,-,44.17,-,Upgrade
10,Restricted Cash,8.65,8.65,2.26,2.26,162.89,-,2.64,-,3.04,-,3.18,-,5.51,-,3.63,-,3.34,-,3.34,-,Upgrade
