,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Cash & Equivalents,91.29,115.54,132.51,131.47,162.99,208.14,184.11,85.24,34.79,99.5
1,Short-Term Investments,11.03,15.97,-,12.95,9.46,-,-,0.87,-,0.23
2,Cash & Short-Term Investments,102.31,131.51,132.51,144.42,172.45,208.14,184.11,86.11,34.79,99.73
3,Cash Growth,-22.79%,-8.94%,-23.16%,-30.61%,-6.33%,141.72%,429.23%,-13.66%,-51.06%,28.00%
4,Accounts Receivable,97.06,48.77,85.49,42.17,49.61,55.59,93.98,38.54,116.97,23.08
5,Other Receivables,-,-,-,0.12,0.07,1.06,3.46,3.26,-,0.03
6,Receivables,97.06,48.77,85.49,42.29,49.68,56.65,97.44,41.79,116.97,23.11
7,Inventory,25.11,15.75,26.95,16.87,13.65,19.86,22.34,5.96,13.93,4.59
8,Prepaid Expenses,25.36,6.91,-,4.16,4.66,-,12.29,4.96,30.7,0.43
9,Other Current Assets,4,9,9,9,5,-,8.14,8.14,8.12,24.68
10,Total Current Assets,253.83,211.93,253.95,216.73,245.44,284.64,324.31,146.96,204.51,152.53
11,"Property, Plant & Equipment",10.94,9.65,5.42,6.05,4.75,7.29,2.62,4.21,5.76,5.85
12,Long-Term Investments,2.53,2.98,2.98,2.98,3.65,2.98,-,-,-,-
13,Goodwill,50.74,49.04,19.92,-,2.62,-,-,-,-,-
14,Other Intangible Assets,155.77,155.31,91.45,-,0.22,-,-,-,-,-
15,Long-Term Deferred Tax Assets,-,-,-,-,0,-,-,-,-,-
16,Other Long-Term Assets,1.13,0.98,1.2,1.73,0.13,1.65,-,-,-,-
17,Total Assets,474.95,429.89,374.91,227.49,256.81,296.56,326.93,151.17,210.27,158.38
18,Accounts Payable,63.11,32.88,64.47,22.41,28.72,61.1,79.78,9.6,65.72,23.08
19,Accrued Expenses,24.41,10.18,16.06,6.21,28.23,8.61,73.24,5.05,9.9,3.16
20,Short-Term Debt,27.83,53.07,10.09,0.32,-,4.36,-,0.51,-,-
21,Current Portion of Long-Term Debt,21.31,78.36,-,70.59,-,-,-,-,-,-
22,Current Portion of Leases,2.77,2.61,1.1,2.56,2.52,2.68,0.72,1.89,2.37,1.75
23,Current Income Taxes Payable,6.16,3.88,2.8,1.72,4.06,1.27,0,-,0.42,1.19
24,Current Unearned Revenue,0.89,3.27,3.24,5.65,-,1.74,-,-,-,-
25,Other Current Liabilities,32.7,20.78,91.97,5.73,20.97,2.52,-,0.85,-,1.06
26,Total Current Liabilities,179.17,205.03,189.71,115.18,84.51,82.29,153.74,17.89,78.41,30.24
27,Long-Term Leases,1,1.51,-,0.14,0.69,2.1,-,-,0.73,1.45
28,Long-Term Deferred Tax Liabilities,35.38,34.96,15.07,-,-,0.04,0.18,0.13,0.14,0.16
29,Other Long-Term Liabilities,83.21,50.2,51.74,20.53,52.88,72.27,43.33,-,-,-
30,Total Liabilities,298.75,291.7,256.53,135.85,138.08,156.7,197.25,18.02,79.27,31.85
31,Common Stock,5.22,5,5,5,5,5,5,5,5,5
32,Additional Paid-In Capital,69.43,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66,47.66
33,Retained Earnings,-34.4,-49.08,-32.25,-27.02,34.03,22.69,90.33,59.51,93.69,89.25
34,Comprehensive Income & Other,57.64,61.78,61.81,62,28.48,55.98,-15.19,20.98,-15.35,-15.37
35,Total Common Equity,97.9,65.36,82.22,87.64,115.16,131.32,127.8,133.15,131,126.53
36,Minority Interest,78.3,72.83,36.16,4.01,3.57,8.55,1.88,-,-,-
37,Shareholders' Equity,176.2,138.18,118.38,91.64,118.73,139.86,129.68,133.15,131,126.53
38,Total Liabilities & Equity,474.95,429.89,374.91,227.49,256.81,296.56,326.93,151.17,210.27,158.38
39,Total Debt,52.9,135.55,11.18,73.61,3.21,9.14,0.72,2.4,3.1,3.19
40,Net Cash (Debt),49.41,-4.05,121.32,70.81,169.24,199,183.39,83.71,31.69,96.53
41,Net Cash Growth,-59.27%,-,-28.31%,-64.42%,-7.72%,137.72%,478.66%,-13.28%,-53.55%,24.32%
42,Net Cash Per Share,0.10,-0.01,0.24,0.14,0.34,0.40,0.37,0.17,0.06,0.19
43,Filing Date Shares Outstanding,522.18,500,500,500,500,500,500,500,500,500
44,Total Common Shares Outstanding,522.18,500,500,500,500,500,500,500,500,500
45,Working Capital,74.66,6.9,64.24,101.55,160.93,202.36,170.57,129.06,126.11,122.29
46,Book Value Per Share,0.19,0.13,0.16,0.18,0.23,0.26,0.26,0.27,0.26,0.25
47,Tangible Book Value,-108.61,-139,-29.15,87.64,112.32,131.32,127.8,133.15,131,126.53
48,Tangible Book Value Per Share,-0.21,-0.28,-0.06,0.18,0.22,0.26,0.26,0.27,0.26,0.25
49,Machinery,-,13.99,-,9.43,-,7.16,-,4.97,-,6.01
50,Leasehold Improvements,-,2.56,-,2.56,-,2.56,-,2.56,-,2.56
