,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,718,740,969,688,616,875,679,568,517,401,473,473,473,487,499,484,599,390,251,200,218,Upgrade
1,Market Cap Growth,-15.45%,-15.45%,42.72%,21.10%,19.32%,117.91%,43.48%,20.00%,9.17%,-17.65%,-5.21%,-2.21%,-21.01%,24.87%,98.98%,142.31%,175.29%,111.81%,136.15%,194.34%,385.72%,Upgrade
2,Enterprise Value,651,679,909,632,560,843,645,573,522,407,482,482,482,487,498,487,602,395,255,188,206,Upgrade
3,Last Close Price,1.62,1.67,2.19,1.64,1.47,2.10,1.72,1.44,1.31,1.02,1.18,1.18,1.18,1.20,1.41,1.34,1.66,1.30,0.83,0.66,0.72,Upgrade
4,PE Ratio,16.07,16.01,23.93,15.08,17.39,24.77,19.88,17.01,16.58,12.93,15.55,-,15.68,13.60,11.08,-,132.76,-23.00,-7.72,-,-,Upgrade
5,PS Ratio,2.28,2.43,3.32,2.42,2.21,3.27,2.65,2.39,3.08,2.98,4.56,-,5.63,5.70,5.28,-,6.68,5.56,4.84,2.69,2.84,Upgrade
6,PB Ratio,1.84,1.89,2.48,2.07,1.85,2.91,2.69,2.25,2.24,1.74,2.23,2.23,-,2.39,2.87,2.78,-,6.19,5.02,4.00,-,Upgrade
7,P/TBV Ratio,3.49,3.49,4.58,4.49,4.03,7.09,9.12,7.63,12.30,9.56,12.66,12.66,-,7.07,11.97,11.61,-,39.90,4.77,3.80,-,Upgrade
8,P/FCF Ratio,-,-,-,82.16,147.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
