,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,281.86,282.64,179.69,356.69,205.11,444.48,306,429.23,256.46,714.93,Upgrade
1,Revenue Growth (YoY),56.86%,-20.76%,-12.39%,-19.75%,-32.97%,3.55%,19.32%,-39.96%,-36.22%,50.13%,Upgrade
2,Cost of Revenue,251.51,263.41,159.6,323.77,195.43,413.35,288.33,388.27,237.44,621.44,Upgrade
3,Gross Profit,30.35,19.23,20.09,32.92,9.68,31.13,17.66,40.96,19.02,93.49,Upgrade
4,"Selling, General & Admin",24.29,19.42,22.37,29.55,28.55,34.23,35.45,35.35,41.66,53.21,Upgrade
5,Other Operating Expenses,-1.87,-,-1.14,-1.3,-1.42,-1.78,1,0.59,-1.65,-0.81,Upgrade
6,Operating Expenses,22.42,19.32,21.22,28.46,27.13,34.73,36.45,47.67,40.01,59.66,Upgrade
7,Operating Income,7.93,-0.09,-1.13,4.46,-17.45,-3.59,-18.79,-6.71,-20.99,33.83,Upgrade
8,Interest Expense,-1.99,-3.72,-3.43,-3.75,-2.63,-3.01,-2.91,-3.36,-4.18,-6.57,Upgrade
9,Interest & Investment Income,1,1.8,1.39,0.64,0.34,0.13,0.16,-,0.73,0.27,Upgrade
10,Currency Exchange Gain (Loss),-0.48,-1.25,1.04,-2.82,-1.24,-1.13,2.44,0.91,-,-0.27,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-8.19,-,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,6.46,-3.25,-2.13,-9.66,-20.98,-7.6,-19.1,-9.16,-24.44,27.26,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-4.49,-6.89,-18.91,-103.74,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.07,-,-1.41,-,-0.21,-,-0.03,-,-0.64,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,3.25,-,-,Upgrade
16,Pretax Income,6.46,-3.19,-2.13,-11.07,-20.98,-12.31,-25.99,-24.85,-128.18,26.63,Upgrade
17,Income Tax Expense,1.19,-2.21,1.84,2.51,-0.1,-7.42,0.39,-4.34,0.17,4.68,Upgrade
18,Earnings From Continuing Operations,5.27,-0.98,-3.97,-13.57,-20.89,-4.89,-26.39,-20.5,-128.35,21.95,Upgrade
19,Net Income to Company,5.27,-0.98,-3.97,-13.57,-20.89,-4.89,-26.39,-20.5,-128.35,21.95,Upgrade
20,Net Income,5.27,-0.98,-3.97,-13.57,-20.89,-4.89,-26.39,-20.5,-128.35,21.95,Upgrade
21,Net Income to Common,5.27,-0.98,-3.97,-13.57,-20.89,-4.89,-26.39,-20.5,-128.35,21.95,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-,-,-,20.97%,Upgrade
23,Shares Outstanding (Basic),600,600,600,600,600,600,600,600,600,600,Upgrade
24,Shares Outstanding (Diluted),600,600,600,600,600,600,600,600,600,600,Upgrade
25,EPS (Basic),0.01,-0.00,-0.01,-0.02,-0.03,-0.01,-0.04,-0.03,-0.21,0.04,Upgrade
26,EPS (Diluted),0.01,-0.00,-0.01,-0.02,-0.03,-0.01,-0.04,-0.03,-0.21,0.04,Upgrade
27,EPS Growth,-,-,-,-,-,-,-,-,-,20.97%,Upgrade
28,Free Cash Flow,-21.1,58.77,-37.22,73.37,-58.79,83.45,-69.85,109.33,-110.99,133.54,Upgrade
29,Free Cash Flow Per Share,-0.04,0.10,-0.06,0.12,-0.10,0.14,-0.12,0.18,-0.18,0.22,Upgrade
30,Operating Margin,2.81%,-0.03%,-0.63%,1.25%,-8.51%,-0.81%,-6.14%,-1.56%,-8.18%,4.73%,Upgrade
31,Profit Margin,1.87%,-0.35%,-2.21%,-3.80%,-10.18%,-1.10%,-8.62%,-4.78%,-50.05%,3.07%,Upgrade
32,Free Cash Flow Margin,-7.49%,20.79%,-20.72%,20.57%,-28.66%,18.77%,-22.83%,25.47%,-43.28%,18.68%,Upgrade
33,EBITDA,9.59,3.85,3.97,10.67,-11.23,5.9,-11.21,0.63,-11.09,42.73,Upgrade
34,D&A For EBITDA,1.66,3.94,5.1,6.22,6.22,9.49,7.58,7.33,9.89,8.9,Upgrade
35,EBIT,7.93,-0.09,-1.13,4.46,-17.45,-3.59,-18.79,-6.71,-20.99,33.83,Upgrade
