,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13185,15183,10913,14276,17003,19109,20995,25828,21006,18933,28030,38811,41841,39207,49714,37607,35390,38079,36634,32636,40860,Upgrade
1,Market Cap Growth,-20.55%,-20.55%,-48.02%,-44.73%,-19.06%,0.93%,-25.10%,-33.45%,-49.80%,-51.71%,-43.62%,3.20%,18.23%,2.96%,35.71%,15.23%,-13.39%,-5.33%,-17.41%,-33.55%,0.43%,Upgrade
2,Enterprise Value,44444,52661,44653,56873,52839,60500,62644,69640,59098,64157,70772,88404,92027,93282,106718,94416,91415,88972,87600,79986,87887,Upgrade
3,Last Close Price,1.51,2.13,1.37,1.67,2.16,2.61,3.01,3.49,2.43,2.09,3.12,3.29,3.48,4.23,5.11,4.30,4.40,4.31,4.05,3.96,5.25,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,811.30,-,13.19,15.31,15.53,-,15.71,19.33,15.39,17.22,13.75,11.61,8.38,8.15,Upgrade
5,PS Ratio,0.68,1.53,1.01,1.20,1.34,1.44,1.51,1.69,1.31,1.17,1.60,2.02,2.20,2.02,2.63,2.11,2.09,2.35,2.27,1.92,2.22,Upgrade
6,PB Ratio,0.12,0.27,0.20,0.25,0.29,0.32,0.34,0.39,0.33,0.30,0.42,0.55,0.59,0.60,0.76,0.61,0.58,0.66,0.67,0.61,0.75,Upgrade
7,P/FCF Ratio,-,-14.64,-,-,-,6.66,4.92,6.12,-,3.74,4.52,5.32,6.34,4.74,7.98,5.32,7.16,10.26,8.39,-,8.92,Upgrade
8,P/OCF Ratio,-,-14.64,-,-,-,6.66,4.92,6.12,-,3.74,4.52,5.32,6.34,4.74,7.98,5.32,7.16,10.26,8.39,-,8.92,Upgrade
9,EV/Sales Ratio,4.49,5.32,4.12,4.77,4.17,4.57,4.51,4.55,3.70,3.97,4.04,4.60,4.83,4.81,5.65,5.30,5.41,5.50,5.42,4.72,4.77,Upgrade
10,EV/EBITDA Ratio,24.25,38.79,26.63,24.65,-,18.19,16.25,14.34,11.18,12.63,12.45,14.83,15.72,15.14,17.12,15.18,15.39,14.79,14.73,13.19,12.78,Upgrade
11,EV/EBIT Ratio,38.59,44.34,29.77,26.97,-,19.47,17.25,15.04,11.68,13.21,12.96,15.45,16.35,15.67,17.66,15.68,15.88,15.20,15.11,13.44,12.99,Upgrade
12,EV/FCF Ratio,-31.41,-50.78,-,-,-,21.10,14.69,16.49,-,12.69,11.40,12.12,13.93,11.27,17.14,13.36,18.50,23.96,20.06,-,19.19,Upgrade
13,Debt / Equity Ratio,0.58,0.58,0.68,0.62,0.74,0.61,0.68,0.63,0.71,0.66,0.73,0.69,0.78,0.83,0.89,1.01,1.00,1.06,1.06,1.05,0.93,Upgrade
14,Debt / EBITDA Ratio,17.77,28.50,16.48,11.43,22.10,14.47,8.55,9.68,7.40,8.93,5.68,7.23,9.28,8.62,6.45,10.05,8.36,9.62,7.27,12.13,6.84,Upgrade
15,Debt / FCF Ratio,-,-31.41,-,-,-,12.84,9.72,9.81,-,8.27,7.99,6.67,8.31,6.59,9.38,8.80,12.27,16.46,13.26,-,11.13,Upgrade
16,Asset Turnover,0.06,0.07,0.07,0.09,0.10,0.10,0.08,0.11,0.11,0.11,0.10,0.12,0.11,0.12,0.10,0.14,0.11,0.11,0.08,0.15,Upgrade,
17,Inventory Turnover,37.03,53.71,31.51,20.83,35.14,24.92,17.81,14.43,22.26,19.18,16.21,15.91,20.21,16.19,17.07,15.03,26.35,14.59,11.54,10.57,23.25,Upgrade
18,Quick Ratio,0.24,0.24,0.22,0.29,0.25,0.33,0.33,0.33,0.34,0.42,0.40,0.40,0.39,0.36,0.38,0.40,0.37,0.39,0.43,0.49,0.40,Upgrade
19,Current Ratio,0.33,0.33,0.33,0.41,0.36,0.45,0.46,0.45,0.45,0.51,0.50,0.49,0.49,0.45,0.49,0.50,0.48,0.50,0.53,0.59,0.50,Upgrade
20,Return on Equity (ROE),-5.30%,-7.48%,-2.72%,-12.77%,-5.06%,-0.81%,1.47%,-4.64%,2.41%,2.39%,4.40%,0.27%,3.72%,6.92%,5.62%,1.69%,5.53%,6.11%,3.27%,5.24%,Upgrade,
21,Return on Assets (ROA),0.46%,0.55%,1.39%,-0.18%,1.07%,1.60%,1.75%,1.25%,1.89%,2.80%,2.42%,1.07%,2.36%,2.73%,2.37%,1.76%,2.62%,2.98%,2.09%,2.46%,Upgrade,
22,Return on Capital (ROIC),0.66%,0.78%,1.91%,-0.24%,1.46%,2.16%,2.35%,1.71%,2.58%,3.82%,3.29%,1.43%,3.13%,3.55%,3.06%,2.23%,3.30%,3.75%,2.66%,3.16%,Upgrade,
23,Earnings Yield,-29.88%,-25.84%,-35.21%,-20.81%,-14.27%,-7.33%,-1.78%,0.12%,3.01%,7.58%,6.53%,6.44%,6.01%,6.36%,5.17%,6.50%,5.81%,7.27%,8.61%,11.93%,12.26%,Upgrade
24,FCF Yield,-10.73%,-6.83%,-5.18%,8.39%,15.32%,15.00%,20.31%,16.35%,20.88%,26.71%,22.14%,18.79%,15.79%,21.10%,12.53%,18.79%,13.96%,9.75%,11.92%,9.78%,11.21%,Upgrade
25,Dividend Yield,0.00%,-,-,-,-,-,-,-,1.58%,-,-,-,3.52%,-,-,-,-,-,-,-,4.46%,Upgrade
26,Payout Ratio,0.00%,-,-,-,-,-,-,353.85%,-,376.44%,192.96%,99.06%,-,-,104.35%,78.08%,188068.76%,242.44%,92.81%,115.41%,122.03%,Upgrade
27,Buyback Yield / Dilution,-7.89%,1.35%,-17.27%,1.26%,-10.99%,1.15%,7.91%,4.16%,20.25%,-17.51%,-6.12%,-14.72%,-31.42%,-0.43%,-0.10%,3.27%,-41.13%,7.23%,9.09%,8.51%,35.55%,Upgrade
28,Total Shareholder Return,-7.89%,1.35%,-17.27%,1.26%,-10.99%,1.15%,7.91%,4.16%,21.83%,-17.51%,-6.12%,-14.72%,-27.89%,-0.43%,-0.10%,3.27%,-41.13%,7.23%,9.09%,8.51%,40.01%,Upgrade
