,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,724.54,732.7,758.61,539.73,563.09,685.22,540.55,656.38,824.58,808.31,294.68,261.84,343.62,324.67,314.64,367.85,480.31,607.29,574.41,377.91,Upgrade
1,Cash & Short-Term Investments,724.54,732.7,758.61,539.73,563.09,685.22,540.55,656.38,824.58,808.31,294.68,261.84,343.62,324.67,314.64,367.85,480.31,607.29,574.41,377.91,Upgrade
2,Cash Growth,28.67%,6.93%,40.34%,-17.77%,-31.71%,-15.23%,83.44%,150.68%,139.97%,148.97%,-6.34%,-28.82%,-28.46%,-46.54%,-45.22%,-2.66%,152.99%,172.20%,912.22%,184.31%,Upgrade
3,Accounts Receivable,227.61,116.61,133.49,130.2,111.22,125.46,199.85,165.29,116.96,108.61,116.93,104.76,104.64,63.48,109.74,129.72,115.85,190.77,313.46,307.72,Upgrade
4,Other Receivables,38.05,41.67,37.65,144.5,30.03,28.3,30.61,87.27,27.61,18.41,22.05,21.01,23.25,21.34,22.81,20.98,22.14,20.88,21.54,47.31,Upgrade
5,Receivables,265.66,158.28,171.14,274.7,141.25,153.76,230.46,252.56,144.57,127.02,138.98,125.77,127.89,84.82,132.55,150.7,137.99,211.66,335,355.03,Upgrade
6,Inventory,643.72,651.5,646.45,572.66,536.75,611.86,545.23,425.75,457.34,552.28,516.31,486,401.71,405.96,440.88,395.87,403.22,388.6,383.55,330.07,Upgrade
7,Prepaid Expenses,-,0.34,-,-,-,1.26,-,-,-,-,-,2.88,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,335.04,329,386.38,197.27,322.53,238.24,316.98,249.33,343.18,245.69,279.13,143.42,118.74,118.03,108.54,160.72,168.42,122.19,132.23,155.12,Upgrade
9,Total Current Assets,1969,1872,1963,1584,1564,1690,1633,1584,1770,1733,1229,1020,991.96,933.48,996.6,1075,1190,1330,1425,1218,Upgrade
