,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,887.11,890.13,656.37,708.19,1002,719.47,793.53,693.58,627.59,766.16,709.61,723.22,593.45,619.47,518.27,512.74,637.36,426.11,457.71,620.02,Upgrade
1,Other Revenue,-4.87,4.87,-,20.43,-4.43,4.43,-,58.41,-33.18,33.18,-,30.86,-24.81,24.81,-,92.6,-27.46,27.46,-,90.92,Upgrade
2,Revenue,882.24,895,656.37,728.61,997.49,723.9,793.53,751.99,594.41,799.34,709.61,754.08,568.64,644.28,518.27,605.33,609.91,453.57,457.71,710.94,Upgrade
3,Revenue Growth (YoY),-11.55%,23.64%,-17.28%,-3.11%,67.81%,-9.44%,11.83%,-0.28%,4.53%,24.07%,36.92%,24.57%,-6.77%,42.05%,13.23%,-14.85%,1.17%,-15.17%,6.44%,2.90%,Upgrade
4,Cost of Revenue,707.26,697.08,483.14,522.32,776.18,572.01,642.88,634.69,508.47,673.27,610.6,637.45,502.68,529.31,430.68,490.22,495.38,372.22,370.5,570.88,Upgrade
5,Gross Profit,174.98,197.92,173.23,206.3,221.31,151.89,150.64,117.3,85.94,126.07,99.01,116.63,65.96,114.97,87.59,115.11,114.53,81.35,87.21,140.06,Upgrade
6,"Selling, General & Admin",62.17,58.04,63.13,73.33,74.12,59.48,59.72,72.85,54.08,58.89,55.47,63.21,43.73,67.35,60.19,62.48,61.58,70.1,57.46,83.87,Upgrade
7,Research & Development,7.58,8.73,6.69,6.93,9.84,6.66,9.91,12.88,9.19,9.4,7.26,10.35,10.06,5.13,6.38,-0.68,11.26,5.63,8.09,5.86,Upgrade
8,Other Operating Expenses,-4,10.74,10.3,11.93,18.28,23.87,7.44,17.07,2.27,-0.99,1.54,10.26,-0.09,1.77,1.59,12.52,0.01,-1.07,1.05,8.85,Upgrade
9,Operating Expenses,73.69,75.09,81.06,92.32,102.45,89.31,76.1,102.26,67.74,71.07,64.44,91.1,53.79,79.04,65.84,78.42,68.01,68.03,65.7,109.18,Upgrade
10,Operating Income,101.29,122.83,92.17,113.98,118.86,62.58,74.54,15.05,18.2,55,34.57,25.53,12.17,35.92,21.75,36.69,46.53,13.32,21.51,30.88,Upgrade
11,Interest Expense,-6.12,-21.65,-19.89,-24.04,-,-18.68,-4.69,-27.43,-,-9.5,-1.38,-11.56,-1.76,-7.55,-4.62,-12.55,-,-7.68,-11.02,-24.61,Upgrade
12,Interest & Investment Income,1.21,1.15,3.44,3.66,3.18,3.58,1.69,2.06,12.86,1.1,0.72,3.1,9.61,1.49,1.88,2.7,5.13,1.77,0.39,28.42,Upgrade
13,Earnings From Equity Investments,-2.33,3.82,-4.96,-0.46,1.2,-0.82,-5,-,-0.99,3.35,-2.36,-,-8.68,12.67,-3.98,-,3.7,-0.77,-2.92,-,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,-0.01,0.01,-0.01,-,0.03,-0.02,0.02,-,-0.01,0,-0,-,-0.02,-0,0,-,0,Upgrade
15,Other Non Operating Income (Expenses),-16.44,-1.36,-1.49,11.3,-13.45,4.01,28.03,12.88,-17.59,5.07,-4.03,2.7,-5.21,0.11,-0.31,1.82,-6.13,-0.62,1.91,-1.58,Upgrade
16,EBT Excluding Unusual Items,77.61,104.8,69.27,104.44,109.8,50.67,94.57,2.6,12.45,55.04,27.52,19.76,6.12,42.64,14.72,28.64,49.23,6.02,9.86,33.11,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,4.62,-,-,-,-,-,-,-,-0.69,-,-,-,2.15,-5.36,-,-,-45.45,Upgrade
18,Gain (Loss) on Sale of Assets,-,0.59,-0.59,0.89,-0.81,0.26,-0.26,0.36,-0.36,0.02,-0.02,0.03,-0.1,0.07,-,-0.04,-,-,-,-,Upgrade
19,Asset Writedown,2.06,-2.23,0.17,-5.49,-14.12,-0.34,-,-0.72,0.27,-0.27,-,-1.75,0.09,-0.09,-,-2.02,0.35,-0.35,-,2.98,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-4.13,-,-,-,-0.55,-,-,-,-8.18,Upgrade
21,Other Unusual Items,-6.05,4.9,1.15,-6.47,0.85,-0.85,-,41.98,0.54,-0.54,-,11.19,-0.91,0.91,-,12.42,-3.89,3.89,-,29.65,Upgrade
22,Pretax Income,73.62,108.06,69.99,97.99,95.73,49.73,94.31,44.22,12.9,54.24,27.5,24.42,5.2,43.53,14.72,40.61,40.33,9.55,9.86,12.11,Upgrade
23,Income Tax Expense,19.14,10.27,17.1,30.21,25.08,0.34,22.38,5.82,4.78,0.94,5.71,2.24,2.98,-3.31,5.51,8.83,10.91,0.43,3.5,-1.01,Upgrade
24,Earnings From Continuing Operations,54.48,97.79,52.89,67.78,70.65,49.4,71.93,38.4,8.12,53.3,21.79,22.18,2.22,46.84,9.21,31.77,29.42,9.13,6.37,13.13,Upgrade
25,Minority Interest in Earnings,-0.32,-0.35,-0.13,0.5,-0.31,-0.37,-0.08,-0.29,0.1,-0.14,-0.07,0.15,0.06,0.16,-0.04,0.72,-0.01,-0.12,0.11,-1.74,Upgrade
26,Net Income,54.16,97.44,52.76,68.28,70.33,49.03,71.85,38.11,8.22,53.16,21.72,22.34,2.28,47,9.17,32.49,29.41,9,6.48,11.39,Upgrade
27,Net Income to Common,54.16,97.44,52.76,68.28,70.33,49.03,71.85,38.11,8.22,53.16,21.72,22.34,2.28,47,9.17,32.49,29.41,9,6.48,11.39,Upgrade
