,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,112.67,83.98,67.79,63.1,60.11,14.72,36.18,28.39,40.52,30.45,40.3,15.9,54.66,16.44,38.35,36.82,50.79,50.23,58.13,125.24,Upgrade
1,Other Revenue,-1.32,1.32,-,3,-1.45,1.45,-,10.03,-6.64,6.64,-,19.06,-13.78,13.78,-,12.1,-,4.85,-,7.65,Upgrade
2,Revenue,111.35,85.3,67.79,66.1,58.66,16.17,36.18,38.42,33.88,37.09,40.3,34.97,40.88,30.22,38.35,48.92,50.79,55.07,58.13,132.88,Upgrade
3,Revenue Growth (YoY),89.83%,427.39%,87.34%,72.05%,73.15%,-56.39%,-10.21%,9.87%,-17.14%,22.73%,5.09%,-28.52%,-19.50%,-45.12%,-34.03%,-63.18%,-33.47%,-43.67%,-50.08%,20.03%,Upgrade
4,Cost of Revenue,77.2,57.37,45.35,44.39,40.5,13.97,26.3,29.77,24.68,25.47,27.87,26.06,29.45,17.04,25.35,34.35,34.25,33.6,39.06,92.76,Upgrade
5,Gross Profit,34.15,27.93,22.44,21.71,18.16,2.2,9.89,8.65,9.2,11.62,12.43,8.91,11.44,13.18,13,14.57,16.54,21.47,19.07,40.13,Upgrade
6,"Selling, General & Admin",10.23,5.68,6.5,7.45,5.97,4.28,4.11,4.53,5.92,6.34,4.67,5.33,6.77,6.52,6.88,3.52,8.04,10.63,7.27,18.57,Upgrade
7,Research & Development,2.09,3.12,3.12,3.63,1.49,1.54,2.11,2.01,1.12,2.32,2.75,2.06,2.67,3.7,1.94,3.06,3.85,3.07,3.47,5.58,Upgrade
8,Other Operating Expenses,1,0.94,0.31,1.11,0.46,0.23,0.26,1.09,0.74,0.31,-0.07,2.04,-0.61,1.03,-0.06,0.89,0.33,0.2,0.15,3.65,Upgrade
