,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1982,2212,1940,1781,1927,2123,2354,2150,2177,2039,2353,1941,2137,1948,2020,1813,1809,1738,1939,2095,Upgrade
1,Other Revenue,-16.59,16.59,-,58.56,-29.36,29.36,-,89.5,-27.36,27.36,-,98.7,-41.34,41.34,-,84.31,-46,46,-,77.05,Upgrade
2,Revenue,1965,2228,1940,1839,1898,2152,2354,2240,2149,2067,2353,2040,2096,1989,2020,1898,1763,1784,1939,2172,Upgrade
3,Revenue Growth (YoY),3.55%,3.53%,-17.58%,-17.87%,-11.72%,4.15%,0.02%,9.79%,2.57%,3.88%,16.49%,7.50%,18.83%,11.52%,4.17%,-12.63%,-9.01%,-9.74%,-9.12%,17.44%,Upgrade
4,Cost of Revenue,1247,1569,1199,1342,1058,1405,1319,1526,1212,1379,1439,1341,1252,1268,1196,1339,1051,1080,1126,1377,Upgrade
5,Gross Profit,717.81,659.34,740.94,496.78,839.78,747.11,1035,713.14,937.53,687.19,914.17,699.21,843.86,721.44,824.62,559.06,711.95,704.05,813.61,794.82,Upgrade
6,"Selling, General & Admin",532.28,543.92,590.89,389.93,546.21,749.97,892.81,638.61,732.01,630.64,765.76,575.28,761.47,657.86,703.43,493.85,678.1,579.95,700.36,781.24,Upgrade
7,Research & Development,17.44,18.95,17.04,54.78,17.28,12.3,12.68,103.81,16.96,18.47,21.15,49.45,12.92,9.73,11.35,28.42,11.78,17.32,16.66,30.43,Upgrade
8,Other Operating Expenses,17.86,17.92,17.67,19.87,9.16,-8.66,-1.13,68.12,-0.87,11.38,4.5,57.78,8.83,5.77,11.48,43.94,0.24,1.96,1.9,34.17,Upgrade
9,Operating Expenses,568.83,581.47,625.34,461.91,570.03,752.6,905.02,824.62,751.89,660.56,795.4,697.87,782.95,669.52,728.17,565.26,689.83,601.1,718.94,856.08,Upgrade
