,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,2918,2772,2852,3049,2886,2500,2205,2578,2513.0,2825,3143,2684,2795.0,2611,2618,3710,2669.0,2318,1800,2056,Upgrade
1,Trading Asset Securities,10.06,9.42,9.41,9.42,3.07,9.56,9.78,9.27,2.91,8.99,9.28,9.23,2.8,9.32,2.69,3.01,3.17,2.88,3.08,2.7,Upgrade
2,Accounts Receivable,6473,6486,6097,5592,4984,5087,4810,4529,4250.0,3797,3498,3368,3179.0,3347,3214,3820,2634.0,3295,2416,3170,Upgrade
3,Other Receivables,893.88,912.03,816.72,884.9,985.6,1078,1101,1117,1130.0,1210,1086,1024,999.28,882.05,893.94,11.36,732.07,11.14,753.62,11.36,Upgrade
4,Inventory,245.2,254.75,250.8,247.39,250.12,257.14,262.02,240.83,233.48,320.03,304.37,320.45,285.97,236.46,221.07,218.58,221.39,201.4,183.16,179.06,Upgrade
5,Prepaid Expenses,62.12,75.4,67.79,67.2,26.2,72.97,69.39,67.07,24.42,142.99,96.35,71.32,12.8,63.24,57.56,73.89,14.26,89.63,94.34,74.43,Upgrade
6,Other Current Assets,175.31,77.29,71.35,63.92,136.28,88.63,81.2,94.51,172.04,92.88,1217,1027,217.22,117.29,107.98,331.31,458.99,307.59,260.03,394.4,Upgrade
7,Total Current Assets,10778,10587,10165,9913,9271,9094,8538,8636,8325.0,8397,9354,8505,7492.0,7267,7115,8169,6733.0,6225,5510,5889,Upgrade
8,"Property, Plant & Equipment",526.16,490.87,496.2,513.71,521.16,402.1,395.51,489.25,490.05,360.61,354.31,362.4,401.28,397.61,371.09,367.7,372.11,368.12,359.29,373.94,Upgrade
9,Goodwill,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,457.24,Upgrade
10,Other Intangible Assets,11334,8873,8712,8688,8668,8437,7774,7055,7070.0,6645,6670,6709,6933.0,6598,6589,6601,6631.0,6670,6665,6679,Upgrade
11,Long-Term Investments,609.57,763.16,777.82,772.14,771.03,800.45,800.1,774.6,763.63,770.6,695.41,680.6,642.44,668.31,667.33,649.55,649.89,654.28,685.29,666.23,Upgrade
12,Long-Term Loans Receivable,-,-,-,-,8.46,-,-,-,16.16,-,-,-,16.54,-,-,-,16.54,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,53.9,48.44,52.31,51.55,51.3,57.73,57.58,57.75,57.48,59.72,60.05,60.14,63.34,65.14,67.9,67.56,67.52,68.96,72.04,73.42,Upgrade
14,Long-Term Accounts Receivable,21042,22338,22134,22283,22416,23060,23008,23093,22876.0,21980,21371,20806,20990.0,20267,20111,19632,19345.0,18853,18101,17633,Upgrade
15,Other Long-Term Assets,155.79,185.91,518.22,508.6,443.75,597.15,590.44,563.74,488.7,629.68,619.14,616.01,518.33,586.8,638.3,647.43,478.98,711.44,713.7,539.8,Upgrade
16,Total Assets,44956,43743,43312,43187,42608,42906,41621,41126,40545.0,39300,39582,38197,37514.0,36307,36017,36591,34752.0,34008,32563,32311,Upgrade
17,Accounts Payable,2126,1702,1997,2048,2325,2836,2505,2286,2242.0,2075,2264,2130,2640.0,2354,2505,3738,2280.0,3719,2095,3257,Upgrade
18,Short-Term Debt,-,-,-,-,-,4.94,10.95,14.66,24.99,16.41,13.47,28.95,48.76,57.92,37.57,39.55,45.34,25.28,2.91,16.8,Upgrade
19,Current Portion of Long-Term Debt,5316,4930,5129,4376,5767,5845,4810,4126,3773.0,5088,5198,4937,4978.0,4009,3777,3878,4710.0,5914,5569,5900,Upgrade
20,Current Unearned Revenue,20.04,32.27,33.22,21.79,563.3,27.39,31.25,36.91,593.7,34.56,30.51,33.13,729.49,55.88,49.68,49.58,727.2,26.54,15.88,14.02,Upgrade
21,Current Portion of Leases,8.19,4.3,4.86,9.84,10.49,10.39,8.56,8.64,9.06,9.49,5.74,6.96,7.88,8.56,9.39,9.39,10.6,10.36,10.24,10.12,Upgrade
22,Current Income Taxes Payable,137.52,155.85,137.56,131.97,150.13,137.36,125.96,126.72,139.34,181.74,174.1,183.5,202.82,136.61,158.19,127.94,165.73,131.48,99.79,109.39,Upgrade
23,Other Current Liabilities,1657,1608,1657,1725,1443,1714,1659,1519,1105.0,1581,2230,1969,827.88,1631,1531,151.15,950.39,152.2,1507,153.13,Upgrade
24,Total Current Liabilities,9264,8432,8958,8312,10258,10574,9151,8118,7887.0,8987,9915,9288,9434.0,8252,8068,7993,8890.0,9979,9299,9460,Upgrade
25,Long-Term Debt,17023,16790,16097,16829,14492,14383,14813,15440,15375.0,13230,12710,12112,11674.0,11913,12119,13016,10571.0,9101,8905,8669,Upgrade
26,Long-Term Leases,43.81,26.05,26.53,28.25,32.12,34.31,29,31.19,33.38,35.47,29.11,30.81,31.87,33.84,28.96,31.61,33.05,41.04,42.68,44.31,Upgrade
27,Pension & Post-Retirement Benefits,-,-,-,-,36.2,-,-,-,39.17,-,-,-,37.07,-,-,-,45.94,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,2429,2434,2437,2430,2420,2420,2367,2313,2286.0,2263,2231,2199,2192.0,2220,2162,2154,2090.0,2084,2062,2027,Upgrade
29,Other Long-Term Liabilities,114.19,99.55,99.5,102.95,78.96,149.25,158.53,149.2,109.8,181.9,152.42,166.85,109.1,179.81,170.51,174.79,99.58,157.91,157.7,157.66,Upgrade
30,Total Liabilities,28874,27782,27619,27702,27317,27561,26518,26051,25731.0,24698,25038,23798,23478.0,22599,22548,23369,21730.0,21363,20466,20358,Upgrade
31,Common Stock,6605,6605,5920,5920,5920,5920,5920,5920,5920.0,5920,5920,5920,5920.0,5920,5920,5924,5947.0,5947,5947,5947,Upgrade
32,Retained Earnings,5244,5140,4949,4837,4710,4690,4553,4459,4309.0,4110,3975,3907,3731.0,3538,3418,3371,3211.0,3020,2857,2837,Upgrade
33,Comprehensive Income & Other,-1214,-1218,-516.67,-503.88,-498.88,-619.85,-593.74,-391.04,-413.51,-462.91,-254.53,-95.92,-118.44,-176.08,-191.32,-238,-230.31,-249.52,-345.82,-376.24,Upgrade
34,Total Common Equity,10635,10526,10353,10253,10132,9990,9880,9988,9816.0,9567,9641,9731,9533.0,9283,9147,9057,8928.0,8718,8458,8409,Upgrade
35,Minority Interest,5447,5435,5341,5233,5159,5355,5223,5087,4999.0,5035,4902,4668,4504.0,4425,4322,4165,4094.0,3927,3639,3545,Upgrade
36,Shareholders' Equity,16083,15961,15693,15485,15290,15345,15103,15075,14815.0,14602,14543,14399,14036.0,13708,13469,13222,13022.0,12645,12097,11953,Upgrade
37,Total Liabilities & Equity,44956,43743,43312,43187,42608,42906,41621,41126,40545.0,39300,39582,38197,37514.0,36307,36017,36591,34752.0,34008,32563,32311,Upgrade
38,Total Debt,22391,21750,21258,21243,20301,20277,19671,19621,19215.0,18380,17957,17116,16740.0,16022,15971,16974,15371.0,15092,14530,14640,Upgrade
39,Net Cash (Debt),-19463,-18969,-18396,-18185,-17413,-17768,-17457,-17034,-16699.0,-15546,-14804,-14423,-13942.0,-13402,-13351,-13261,-12699.0,-12771,-12726,-12581,Upgrade
40,Net Cash Per Share,-7.56,-7.36,-7.14,-7.06,-6.76,-6.90,-6.78,-6.61,-6.48,-6.04,-5.74,-5.60,-5.41,-5.20,-5.18,-5.10,-4.88,-4.91,-4.89,-4.83,Upgrade
41,Filing Date Shares Outstanding,2576,2576,2576,2576,2576,2576,2576,2576,2576.0,2576,2576,2576,2576.0,2576,2576,2580,2603.0,2603,2603,2603,Upgrade
42,Total Common Shares Outstanding,2576,2576,2576,2576,2576,2576,2576,2576,2576.0,2576,2576,2576,2576.0,2576,2576,2580,2603.0,2603,2603,2603,Upgrade
43,Working Capital,1514,2155,1207,1601,-987.36,-1481,-612.63,517.81,437.99,-589.9,-561.34,-783.71,-1943.0,-985.11,-952.86,175.51,-2157.0,-3754,-3789,-3571,Upgrade
44,Book Value Per Share,4.13,4.09,4.02,3.98,3.93,3.88,3.84,3.88,3.81,3.71,3.74,3.78,3.7,3.60,3.55,3.51,3.43,3.35,3.25,3.23,Upgrade
45,Tangible Book Value,-1156,1196,1184,1108,1007,1095,1648,2476,2288.0,2465,2514,2565,2142.0,2227,2101,1999,1839.0,1591,1336,1272,Upgrade
46,Tangible Book Value Per Share,-0.45,0.46,0.46,0.43,0.39,0.43,0.64,0.96,0.89,0.96,0.98,1.00,0.83,0.86,0.82,0.77,0.71,0.61,0.51,0.49,Upgrade
47,Buildings,-,-,-,-,214.49,-,-,-,213.66,-,-,-,195.32,-,-,-,133.63,-,-,-,Upgrade
48,Machinery,-,-,-,-,508.62,-,-,-,362.39,-,-,-,345.95,-,-,-,298.22,-,-,-,Upgrade
49,Construction In Progress,-,-,-,-,46.31,-,-,-,123.51,-,-,-,10.79,-,-,-,63.26,-,-,-,Upgrade
