,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,2323,1949,1695,1628,1224,2330,2100,1919,2516,2101,1902,1785,2196,1772,1678,1622,2106,1507,1587,1053,Upgrade
1,Revenue Growth (YoY),89.80%,-16.35%,-19.27%,-15.15%,-51.36%,10.91%,10.42%,7.50%,14.60%,18.59%,13.34%,10.05%,4.26%,17.60%,5.77%,54.03%,43.59%,-4.12%,0.03%,-21.16%,Upgrade
2,"Selling, General & Admin",274.18,185.18,132.84,145.64,203.16,152.13,148.1,152.79,175.76,160.07,144.73,116.69,167.28,146.16,139.1,114.54,182.42,136.97,117.38,90.78,Upgrade
3,Other Operating Expenses,1694,1238,1030,1017,735.03,1553,1339,1243,1816,1414,1236,1207,1567,1156,1074,1068,1399,946.53,1085,640.12,Upgrade
4,Total Operating Expenses,1968,1423,1163,1163,938.18,1706,1487,1396,1992,1574,1381,1323,1734,1302,1213,1183,1581,1083,1202,730.9,Upgrade
5,Operating Income,354.84,526.23,532.87,465.55,285.75,624.52,613.11,523.17,524.12,527.27,521.04,461.5,461.23,469.8,465.26,438.91,524.49,423.04,384.83,322.02,Upgrade
6,Interest Expense,-187.66,-191.75,-192.47,-204.2,-199.13,-218.29,-187.38,-227.04,-190.77,-186.14,-170.05,-165.46,-168.38,-160.62,-179.07,-169.24,-171.88,-171.2,-177.3,-175.82,Upgrade
7,Interest Income,-,-,14.12,-,28.81,-,14.32,-,35.94,-,15.93,-,33.56,-,-,-,20.58,-,10.92,-,Upgrade
8,Net Interest Expense,-187.66,-191.75,-178.35,-204.2,-170.32,-218.29,-173.06,-227.04,-154.84,-186.14,-154.13,-165.46,-134.82,-160.62,-179.07,-169.24,-151.29,-171.2,-166.38,-175.82,Upgrade
9,Income (Loss) on Equity Investments,-4.59,8.8,5.02,2.7,-8.16,0.45,11.94,10.45,11.32,10.03,2.42,13.99,4.54,12.2,8.16,6.33,5.26,9.95,12.38,7.56,Upgrade
