,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,27835,18368,15234,17812,20553,22795,23729,29955,26462,24391,28791,28976,33523,35599,39611,47531,54779,50928,47677,51710,59958,Upgrade
1,Market Cap Growth,-19.42%,-19.42%,-35.80%,-40.54%,-22.33%,-6.55%,-17.58%,3.38%,-21.06%,-31.48%,-27.32%,-39.04%,-38.80%,-30.10%,-16.92%,-8.08%,-8.64%,-,-,-,-,Upgrade
2,Enterprise Value,48520,38372,36310,39997,42737,45543,40948,49967,46474,45301,49070,48909,53457,55698,60021,47578,54826,52982,48982,50700,58948,Upgrade
3,Last Close Price,4.47,2.93,2.37,2.78,3.21,3.56,3.71,4.29,3.79,3.49,4.12,3.97,4.60,4.87,5.36,6.43,7.41,7.47,6.99,7.51,8.71,Upgrade
4,PE Ratio,30.98,20.85,14.70,14.88,15.81,18.03,16.20,18.77,16.06,11.46,12.84,13.23,14.55,16.54,19.26,27.59,40.37,28.48,18.28,17.39,19.00,Upgrade
5,Forward PE,27.30,15.42,11.13,9.68,11.30,11.89,11.55,11.55,10.53,8.90,10.35,10.65,12.74,13.66,14.80,17.49,21.79,24.40,-,-,-,Upgrade
6,PS Ratio,2.06,1.39,1.13,1.33,1.52,1.71,1.81,2.28,2.04,1.92,2.26,2.26,2.56,2.83,3.38,4.77,6.07,5.68,5.37,5.41,6.50,Upgrade
7,PB Ratio,1.38,0.86,0.72,0.83,0.98,1.10,1.16,1.41,1.27,1.19,1.43,1.40,1.65,1.81,2.28,2.74,2.61,3.11,3.01,3.19,3.59,Upgrade
8,P/TBV Ratio,0.94,0.94,0.82,0.92,1.12,1.21,1.33,1.53,1.45,1.30,1.64,1.52,1.94,1.98,2.74,3.02,2.86,3.46,3.77,3.55,4.46,Upgrade
9,P/FCF Ratio,19.58,12.92,10.28,-,8.61,15.70,8.84,11.67,-,6.49,9.10,6.04,7.68,9.36,9.15,15.86,102.46,105.42,-35.61,-,-,Upgrade
10,P/OCF Ratio,6.83,6.83,5.38,6.42,5.36,7.19,5.83,8.02,6.97,5.28,6.78,4.87,5.88,6.71,6.87,10.70,26.71,22.51,43.18,-,26.93,Upgrade
11,EV/Sales Ratio,3.66,2.90,2.70,2.98,3.16,3.43,3.13,3.81,3.58,3.57,3.86,3.81,4.09,4.43,5.13,4.77,6.08,5.91,5.52,5.30,6.39,Upgrade
12,EV/EBITDA Ratio,13.97,20.67,16.71,17.69,17.62,16.35,12.87,13.84,12.26,10.79,11.11,11.17,11.75,14.02,16.74,16.03,25.40,21.15,19.28,17.46,19.15,Upgrade
13,EV/EBIT Ratio,29.96,23.58,18.85,19.90,19.81,18.21,14.13,15.05,13.28,11.58,11.87,11.93,12.50,15.03,17.89,17.37,27.88,22.55,20.53,18.15,19.84,Upgrade
14,EV/FCF Ratio,34.14,27.00,24.51,-,17.91,31.36,15.25,19.47,-,12.05,15.51,10.20,12.24,14.65,13.86,15.88,102.54,109.67,-36.59,-,-,Upgrade
15,Debt / Equity Ratio,1.03,1.03,1.03,1.07,1.08,1.17,1.23,1.00,1.13,1.21,1.24,1.24,1.27,1.34,1.51,1.53,0.16,0.23,0.28,0.17,0.19,Upgrade
16,Debt / EBITDA Ratio,6.34,20.00,4.12,7.65,2.81,10.19,4.25,5.82,2.33,6.29,3.19,5.87,2.16,5.45,3.43,5.24,1.44,1.16,3.04,1.52,0.94,Upgrade
17,Debt / FCF Ratio,15.51,15.51,14.67,-,9.48,16.60,9.33,8.28,-,6.61,7.87,5.35,5.90,6.90,6.09,8.84,6.28,7.83,-3.35,-,-,Upgrade
18,Asset Turnover,0.24,0.24,0.23,0.28,0.25,0.23,0.24,0.26,0.23,0.23,0.22,0.23,0.23,0.24,0.28,0.29,0.26,0.18,0.28,0.34,Upgrade,
