,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,23065,23354,24831,26751,28279,23314,29631,31091,33150,20797,16073,16440,17462,15828,15495,16606,13823,13406,14246,14978,Upgrade
1,Trading Asset Securities,10.53,-,10.43,0.87,-,-,-,-,-,-,-,-,-,-,-,-,9.87,-,-,6.72,Upgrade
2,Cash & Short-Term Investments,23076,23354,24841,26752,28279,23314,29631,31091,33150,20797,16073,16440,17462,15828,15495,16606,13833,13406,14246,14985,Upgrade
3,Cash Growth,-18.40%,0.17%,-16.17%,-13.96%,-14.69%,12.10%,84.36%,89.12%,89.83%,31.39%,3.73%,-1.00%,26.24%,18.07%,8.77%,10.82%,-22.03%,-21.90%,-12.21%,-12.88%,Upgrade
4,Accounts Receivable,11563,11528,11903,12754,12485,14374,15531,13866,13555,21508,29162,25664,23807,16040,11902,10571,12784,12073,11067,10373,Upgrade
5,Other Receivables,136.77,309.16,164.92,389.74,111.21,252.19,193.62,212.89,164.05,149.21,121.6,256.97,207.09,272.9,195.89,285.37,33.72,69.02,70.78,118.63,Upgrade
6,Receivables,11700,11837,12068,13143,12596,14626,15725,14079,13719,21658,29284,25921,24014,16313,12097,10856,12818,12142,11138,10491,Upgrade
7,Inventory,980.71,1018,1091,1236,1269,1266,1604,1204,1621,1327,1039,933.46,1029,765.1,1068,600.51,860.46,859.74,905.9,868.99,Upgrade
8,Other Current Assets,898.17,446.64,901.76,260.01,658.92,537.93,802.25,416.82,731.96,451.6,600.38,299.36,514.16,301.29,380.01,171.15,427.73,287.31,368.18,216.51,Upgrade
9,Total Current Assets,36654,36656,38902,41392,42803,39744,47762,46790,49222,44233,46996,43594,43020,33208,29040,28234,27939,26695,26658,26562,Upgrade
10,"Property, Plant & Equipment",30822,31320,31715,31964,32253,32690,33373,34042,34832,35736,36152,36556,37936,38072,38152,37155,35551,35249,35162,35465,Upgrade
11,Long-Term Investments,1765,1781,1845,1845,1746,1779,1936,1947,2131,2084,2075,2113,3914,3870,3843,3810,3860,3846,3612,3579,Upgrade
12,Other Intangible Assets,23081,11007,11139,11263,11377,11509,11636,11750,11636,11763,11899,12027,12133,12250,7803,7871,7816,7882,7946,7994,Upgrade
13,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,1.99,3.52,3.04,5.13,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,180,180,179.89,179.89,109.25,109.25,92.41,109.25,217.43,217.43,217.43,217.43,204.65,204.65,204.65,204.86,222.51,222.51,222.51,222.51,Upgrade
15,Long-Term Deferred Charges,0.71,0.71,0.73,0.73,0.78,0.78,0.8,0.81,0.89,0.9,0.94,0.95,21.17,24.48,28.42,32.47,37.21,43.17,44.68,48.57,Upgrade
16,Other Long-Term Assets,231.7,231.71,113.21,118.01,228.42,254.09,191.44,165.64,408.74,391.99,395.73,372.37,457.05,455.09,387.31,407.67,385.94,396.88,367.42,389.97,Upgrade
17,Total Assets,92734,81176,83895,86762,88518,86086,94992,94806,98450,94431,97739,94886,97685,88085,79459,77715,75811,74334,74013,74261,Upgrade
18,Accounts Payable,10854,14323,14793,16783,19675,17848,17755,19511,19086,18826,21129,20038,21427,18462,17707,17325,16303,17186,17507,19900,Upgrade
19,Accrued Expenses,4209,3846,2612,4853,2922,3209,2590,4807,2527,3976,2687,4812,2700,3429,1871,3033,2045,2404,1478,3211,Upgrade
20,Short-Term Debt,-,788.19,1050,1350,1650,1636,1270,1875,4565,6481,8472,9776,12652,11625,11195,14063,9048,12465,7635,10791,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,582.37,588,2835,2333,8985,7990,7162,6477,-,213,-,14,-,407.5,-,1265,Upgrade
22,Current Portion of Leases,-,320.46,-,202.61,-,312.82,-,401.22,-,340.97,-,307.42,-,1106,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,1165,280.8,765.93,1048,2011,1137,2171,2734,3366,1845,3599,1978,2025,716.63,1236,441.16,877.53,275.81,1123,424.57,Upgrade
24,Current Unearned Revenue,5531,4115,3437,3694,3208,3974,4618,3952,5902,4045,4239,4051,5012,2518,2016,1762,2481,1903,1959,-,Upgrade
25,Other Current Liabilities,14609,2048,1938,1975,2190,3722,2544,2637,2000,3037,2557,3604,6672,3971,4363,2708,7218,2746,7924,4101,Upgrade
26,Total Current Liabilities,36367,25722,24595,29906,32237,32428,33781,38249,46431,46540,49846,51043,50488,42040,38388,39347,37972,37388,37625,39693,Upgrade
27,Long-Term Debt,19.9,22.7,22.7,22.7,22.7,22.7,97.7,97.7,323.7,878.7,3035,2656,7977,8971,8674,8670,9213,8638,8248,7628,Upgrade
28,Long-Term Leases,1030,954.75,1031,727.53,828.43,765.44,914.48,835,1044,888.78,1274,1064,1419,1198,970.75,155.91,-,184.78,-,156.95,Upgrade
