,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,25.01,22.39,69.24,47.12,46.31,80.68,16.11,5.55,14.96,52.44,66.28,75.78,61.08,43.27,21.22,27.42,27.51,45.05,20.22,10.71,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120,-,120,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,7.79,Upgrade
3,Cash & Short-Term Investments,25.01,22.39,69.24,47.12,46.31,80.68,16.11,5.55,14.96,52.44,66.28,75.78,61.08,43.27,21.22,27.42,27.51,165.05,20.22,138.5,Upgrade
4,Cash Growth,-45.99%,-72.25%,329.75%,749.34%,209.52%,53.85%,-75.69%,-92.68%,-75.50%,21.20%,212.29%,176.37%,122.04%,-73.79%,4.93%,-80.20%,43.92%,-2.20%,-43.62%,-14.57%,Upgrade
5,Accounts Receivable,48.29,60.22,76.25,40.91,35.29,23.69,48.78,78.19,49.45,1.88,2,1.77,2.11,2.04,2.71,2.5,4.26,3.85,4.19,4.33,Upgrade
6,Other Receivables,23.35,41.41,34.37,32.69,31.08,25.6,36.77,29.1,40.8,40.3,40.12,39.41,40.66,71.47,51.9,51.77,56.28,57.71,57.82,66.76,Upgrade
7,Receivables,71.64,101.63,110.62,73.61,66.37,49.29,85.55,107.29,90.25,42.18,42.12,41.19,42.77,73.5,54.61,54.27,60.55,61.56,62.01,71.09,Upgrade
8,Inventory,29.02,27.97,123.7,130.52,188.44,190.38,191.86,178.76,193.49,117.7,1.07,1.34,1.22,1.01,1.01,1.01,1.76,2.67,2.64,2.71,Upgrade
