,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8533,5633,4776,6036,5769,5750,5619,5036,4602,4545,5208,5264,6173,6060,5757,5795,5833,6893,5908,6325,6571,Upgrade
1,Market Cap Growth,-2.04%,-2.04%,-15.01%,19.86%,25.37%,26.51%,7.90%,-4.33%,-25.46%,-25.00%,-9.54%,-9.15%,5.84%,-12.09%,-2.56%,-8.38%,-11.24%,6.74%,-29.22%,-21.33%,5.12%,Upgrade
2,Enterprise Value,10526,7621,7083,7743,7476,8304,8412,7617,7183,7192,7827,7821,8730,8504,8273,8262,8300,9363,8361,8242,8488,Upgrade
3,Last Close Price,4.47,2.95,2.50,3.16,3.02,3.01,2.94,2.66,2.43,2.40,2.75,2.78,3.26,3.20,3.04,3.06,3.08,3.64,3.10,3.32,3.44,Upgrade
4,PE Ratio,37.90,23.82,18.80,24.15,-,29.14,33.23,49.96,-,-5.66,-6.06,-6.79,-,-3.14,-3.07,-3.09,-,-37.59,-36.45,-,-,Upgrade
5,Forward PE,24.16,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.20,13.45,14.00,15.38,12.16,11.52,12.85,Upgrade
6,PS Ratio,1.70,1.07,0.90,1.10,1.06,1.06,1.02,0.95,0.87,0.89,1.05,1.00,1.19,1.16,1.14,1.26,1.38,1.77,1.58,1.70,1.61,Upgrade
7,PB Ratio,3.45,1.99,1.75,2.28,2.26,2.25,2.31,2.14,2.00,1.96,2.32,2.36,2.84,1.94,1.86,1.92,1.97,1.37,1.18,1.29,1.33,Upgrade
8,P/TBV Ratio,2.95,2.95,2.62,3.48,3.61,3.63,3.88,3.77,3.59,13.24,20.98,19.89,29.65,18.23,18.29,23.91,29.54,29.35,27.84,50.27,41.35,Upgrade
9,P/FCF Ratio,23.90,15.78,10.91,-,11.20,17.96,34.61,-,136.13,37.98,-,-,86.74,196.57,56.10,-,88.20,498.40,339.87,-,-128.78,Upgrade
10,P/OCF Ratio,8.35,8.35,6.76,-,8.01,10.54,12.73,-,12.19,14.55,17.24,-,15.27,11.68,8.54,-,10.17,12.10,11.40,-,9.95,Upgrade
11,PEG Ratio,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,Upgrade
12,EV/Sales Ratio,1.99,1.44,1.34,1.41,1.38,1.53,1.53,1.44,1.36,1.41,1.57,1.49,1.68,1.62,1.63,1.79,1.97,2.40,2.24,2.22,2.07,Upgrade
13,EV/EBITDA Ratio,24.52,23.79,16.36,-,12.64,17.25,19.56,19.38,-,14.88,17.77,14.89,16.53,14.93,13.97,13.91,17.81,22.62,17.73,17.09,13.18,Upgrade
14,EV/EBIT Ratio,46.62,28.57,18.68,18.69,18.44,28.10,34.76,40.61,-,26.35,33.60,23.33,25.60,22.07,19.80,19.31,26.78,35.00,25.34,-,16.43,Upgrade
15,EV/FCF Ratio,29.48,21.34,16.18,-,14.52,25.94,51.82,-,212.48,60.11,-,-,122.67,275.85,80.61,-,125.51,676.97,480.93,-,-166.35,Upgrade
16,Debt / Equity Ratio,0.99,0.99,1.04,1.17,1.07,0.98,1.30,1.49,1.46,1.41,1.42,1.43,1.48,1.04,1.01,1.10,1.08,0.62,0.66,0.71,0.66,Upgrade
